第二组母线_5,第二组母线_6,第二组母线_7,第二组母线_8,220KV朝黄II回线_41,220KV朝黄II回线_42,220KV朝黄II回线_43,220KV朝黄II回线_44
-75.84716033935547,30.390483856201172,3.9009499549865723,-72.6783676147461,-2.570976972579956,34.06875991821289,-2.6621150970458984,29.03577995300293
-77.15766143798828,37.31023025512695,9.156410217285156,-54.50286865234375,-2.8677968978881836,35.473297119140625,-3.0106749534606934,29.838571548461914
-75.58290100097656,22.727785110473633,15.284168243408203,-65.96886444091797,-2.8852570056915283,36.01083755493164,-2.8015389442443848,30.571556091308594
-81.98439025878906,39.0022087097168,17.890226364135742,-44.036991119384766,-3.182076930999756,37.1726188659668,-3.184954881668091,31.095115661621094
-87.49604034423828,22.359020233154297,22.04583168029785,-76.33236694335938,-3.234457015991211,37.484737396240234,-2.906106948852539,31.54886817932129
-77.24394226074219,30.71044158935547,26.835344314575195,-35.39811706542969,-3.3741369247436523,38.1609992980957,-3.150099039077759,31.897907257080078
-88.04073333740234,28.4544734954834,28.216934204101562,-55.82586669921875,-3.216996908187866,38.785240173339844,-2.94096302986145,32.875221252441406
-81.75788879394531,27.472909927368164,31.771141052246094,-39.532493591308594,-3.2693769931793213,39.27075958251953,-3.0106749534606934,33.22425842285156
-84.25484466552734,22.07160186767578,38.673675537109375,-40.57986831665039,-3.4788970947265625,39.70425796508789,-3.167526960372925,33.2940673828125
-81.29948425292969,19.951208114624023,44.56304168701172,-28.735868453979492,-3.496356964111328,39.82563781738281,-2.958390951156616,33.62565612792969
-79.7624740600586,11.805863380432129,52.142822265625,-27.286867141723633,-3.4614369869232178,39.75627899169922,-3.167526960372925,33.38132858276367
-75.8849105834961,16.963136672973633,62.77835464477539,7.741131782531738,-3.3741369247436523,39.82563781738281,-3.0803871154785156,33.62565612792969
-77.83177947998047,12.494584083557129,61.24506378173828,-7.008742809295654,-3.4090569019317627,39.82563781738281,-3.3418068885803223,33.36387634277344
-79.64382934570312,11.822132110595703,69.2149429321289,2.953131914138794,-3.5312769412994385,39.75627899169922,-3.289522886276245,33.15445327758789
-73.23694610595703,7.56507682800293,69.19326782226562,6.615006923675537,-3.513817071914673,39.46149826049805,-3.4289469718933105,32.7181510925293
-74.8224868774414,6.746203899383545,73.25676727294922,9.62325668334961,-3.548737049102783,38.95863723754883,-3.237238883972168,32.45637130737305
-69.37016296386719,5.862255096435547,72.98587036132812,17.38800621032715,-3.3566770553588867,38.36907958984375,-3.150099039077759,32.089881896972656
-67.57429504394531,4.94034481048584,74.47581481933594,21.341257095336914,-3.2693769931793213,37.831539154052734,-3.0803871154785156,31.671031951904297
-63.99873733520508,5.509759902954102,78.10588073730469,35.65800857543945,-3.2693769931793213,37.31134033203125,-3.0803871154785156,31.16492462158203
-62.70981216430664,-2.950119972229004,79.6771011352539,25.003131866455078,-3.216996908187866,36.374977111816406,-3.150099039077759,30.25741958618164
-54.07022476196289,-2.7440459728240967,84.2878189086914,49.053382873535156,-3.234457015991211,35.43861770629883,-2.9758191108703613,29.38482093811035
-50.98542785644531,-6.545568943023682,84.9650650024414,48.77775573730469,-3.077316999435425,34.39822006225586,-3.0978150367736816,28.407508850097656
-47.58244705200195,-8.32973575592041,87.50611114501953,55.92825698852539,-3.05985689163208,33.32313919067383,-2.888679027557373,27.500003814697266
-41.590824127197266,-7.82539701461792,85.38225555419922,63.66938018798828,-2.9201769828796387,32.300079345703125,-2.94096302986145,26.644855499267578
-42.14630126953125,-13.020630836486816,89.45658874511719,61.023380279541016,-2.8677968978881836,31.051599502563477,-2.7841110229492188,25.580284118652344
-33.7440071105957,-16.523889541625977,87.82576751708984,66.80363464355469,-2.6058969497680664,29.577699661254883,-2.6795430183410645,24.428451538085938
-29.650720596313477,-17.852523803710938,91.06573486328125,77.34825897216797,-2.466217041015625,28.05177879333496,-2.45297908782959,23.171907424926758
-23.443378448486328,-17.901330947875977,90.10675048828125,86.34938049316406,-2.256696939468384,26.577878952026367,-2.4181230068206787,21.985172271728516
-17.996448516845703,-18.291786193847656,88.36756896972656,91.58625793457031,-2.239237070083618,25.13865852355957,-2.4006950855255127,20.623916625976562
-13.811479568481445,-18.89916229248047,86.74758911132812,95.54737854003906,-2.186856985092163,23.682098388671875,-2.3832669258117676,19.192852020263672
-9.691227912902832,-22.68984031677246,83.13919830322266,89.47575378417969,-2.0471770763397217,21.982778549194336,-2.2612709999084473,17.726884841918945
-4.497768878936768,-25.770103454589844,81.8822250366211,91.27125549316406,-1.942417025566101,20.11005973815918,-1.9998509883880615,16.226011276245117
1.9900100231170654,-25.059690475463867,77.8729019165039,96.76800537109375,-1.5932170152664185,18.272018432617188,-1.84299898147583,14.864755630493164
4.713475227355957,-27.256006240844727,77.42321014404297,96.94125366210938,-1.4535369873046875,16.503339767456055,-1.6861469745635986,13.398788452148438
13.353060722351074,-27.722383499145508,74.39454650878906,105.87150573730469,-1.2265570163726807,14.8040189743042,-1.7035750150680542,11.897915840148926
16.987943649291992,-29.154056549072266,72.84500122070312,106.96613311767578,-1.1741770505905151,13.070018768310547,-1.4944390058517456,10.344688415527344
22.76923942565918,-32.9555778503418,69.92469787597656,105.51713562011719,-0.9821169972419739,11.127939224243164,-1.424726963043213,8.721652030944824
29.629135131835938,-32.71696853637695,67.2698745727539,112.92750549316406,-0.9297369718551636,9.237878799438477,-1.2330189943313599,7.0811638832092285
33.91117858886719,-32.695274353027344,62.07401657104492,111.67538452148438,-0.6852970123291016,7.3824992179870605,-1.11102294921875,5.510484218597412
38.95902633666992,-33.069461822509766,57.902156829833984,112.43925476074219,-0.4757770001888275,5.492438793182373,-0.9890270233154297,3.974708080291748
43.661720275878906,-32.06078338623047,52.70087432861328,113.2976303100586,-0.40593698620796204,3.758439064025879,-0.8147469758987427,2.438931941986084
47.46378707885742,-32.961002349853516,46.253456115722656,106.93463134765625,-0.26625698804855347,1.9550789594650269,-0.7101789712905884,0.9031559824943542
51.136417388916016,-32.695274353027344,42.617977142333984,107.4465103149414,-0.14403699338436127,0.2037390023469925,-0.5358989834785461,-0.5802639722824097
57.25747299194336,-32.33193588256836,35.14655685424805,105.89513397216797,0.030563000589609146,-1.5302610397338867,-0.43133100867271423,-1.9938759803771973
59.2367057800293,-32.841697692871094,31.586929321289062,102.1151351928711,0.15278300642967224,-3.1602210998535156,-0.2570509910583496,-3.3551321029663086
63.79378890991211,-33.074886322021484,26.29354476928711,100.46925354003906,0.3623029887676239,-4.738161087036133,-0.1524830013513565,-4.681484222412109
67.16980743408203,-34.18659973144531,21.514867782592773,96.09075927734375,0.44960299134254456,-6.350780963897705,0.004368999972939491,-6.007835865020752
70.27617645263672,-33.81241226196289,17.473039627075195,95.23238372802734,0.5892829895019531,-7.8420209884643555,0.10893700271844864,-7.281832218170166
73.73308563232422,-34.34928894042969,13.008607864379883,92.12963104248047,0.7289630174636841,-9.31592082977295,0.23093299567699432,-8.538375854492188
76.40262603759766,-32.603084564208984,7.839836120605469,91.01138305664062,0.8162630200386047,-10.651101112365723,0.3703570067882538,-9.63785171508789
78.44117736816406,-31.55644416809082,2.221369981765747,86.60926055908203,0.9210230112075806,-11.899580955505371,0.4574970006942749,-10.684971809387207
79.61685180664062,-30.450153350830078,-2.947402000427246,81.18338012695312,0.9734029769897461,-13.061361312866211,0.6143490076065063,-11.662283897399902
81.88191223144531,-28.5032958984375,-10.099162101745605,76.0882568359375,1.113083004951477,-14.171120643615723,0.7189170122146606,-12.552335739135742
