220kV卡盈线_1,220kV卡盈线_2,220kV卡盈线_3,220kV卡盈线_4,220kV卡盈线_5,220kV卡盈线_6,220kV卡盈线_7,220kV卡盈线_8
-25.917816162109375,81.39847564697266,-54.829002380371094,0.7547569870948792,-0.12536700069904327,0.41933101415634155,-0.16427400708198547,0.01296900026500225
-30.977405548095703,82.13489532470703,-50.442256927490234,1.050434947013855,-0.142658993601799,0.4409460127353668,-0.142658993601799,0.0
-35.93633270263672,82.70707702636719,-45.93895721435547,0.9726250171661377,-0.17292000353336334,0.43230000138282776,-0.13401299715042114,0.01296900026500225
-40.54559326171875,82.82893371582031,-41.57340621948242,0.8714720010757446,-0.1685969978570938,0.44526898860931396,-0.11239799857139587,0.0
-45.117767333984375,82.6911849975586,-36.88467788696289,0.7703189849853516,-0.207504004240036,0.4279769957065582,-0.06916800141334534,0.01296900026500225
-49.546897888183594,82.01834106445312,-31.957536697387695,0.5368890166282654,-0.23776499927043915,0.4279769957065582,-0.030261000618338585,0.01296900026500225
-53.74291229248047,81.2077407836914,-26.96152114868164,0.38126900792121887,-0.2593800127506256,0.415008008480072,-0.008646000176668167,0.01296900026500225
-54.998538970947266,51.50185775756836,-20.768159866333008,-37.36436080932617,-0.18588900566101074,0.9726750254631042,0.07349099963903427,0.7305870056152344
-69.5892333984375,21.594648361206055,-25.250268936157227,-128.3631591796875,-0.0259380005300045,1.0504889488220215,0.2550570070743561,1.119657039642334
-73.75345611572266,-13.737713813781738,-18.67544937133789,-180.16905212402344,0.6052200198173523,1.2407009601593018,0.9683520197868347,2.7364590167999268
-58.64356231689453,-9.986729621887207,-0.937745988368988,-120.80780792236328,0.6311579942703247,2.0145180225372314,0.976997971534729,3.5362141132354736
-69.70048522949219,2.1933720111846924,-3.131118059158325,-120.01414489746094,1.2277319431304932,2.1442079544067383,1.64274001121521,4.923896789550781
-59.962764739990234,13.149636268615723,14.739035606384277,-54.194664001464844,1.4092979431152344,2.7018749713897705,1.7767529487609863,5.792819976806641
-73.57862091064453,14.225130081176758,11.014541625976562,-81.59934997558594,1.7681070566177368,3.2508959770202637,2.213376045227051,7.145918846130371
-74.21438598632812,2.3840999603271484,17.54697608947754,-91.37228393554688,2.213376045227051,3.4713690280914307,2.6283841133117676,8.243961334228516
-74.34153747558594,-1.9655580520629883,21.626436233520508,-93.63655090332031,2.200407028198242,4.163049221038818,2.762397050857544,9.030747413635254
-72.12696838378906,4.365551948547363,31.067472457885742,-62.847137451171875,2.6672909259796143,4.0506510734558105,3.155790090560913,9.722427368164062
-74.57464599609375,12.137718200683594,34.66481399536133,-47.20732879638672,2.8488569259643555,4.478628158569336,3.320064067840576,10.51785945892334
-79.77728271484375,10.251629829406738,36.0899772644043,-56.40446853637695,3.017453908920288,4.954157829284668,3.57944393157959,11.447303771972656
-72.55610656738281,3.6715140342712402,45.43035125732422,-38.95168685913086,3.2984490394592285,5.019002914428711,3.8128859996795654,12.039554595947266
-74.1561050415039,-1.1708580255508423,48.49789047241211,-46.34363555908203,3.28548002243042,5.261091232299805,3.8863770961761475,12.324872970581055
-78.14020538330078,1.3986719846725464,50.029014587402344,-46.53038024902344,3.505953073501587,5.200569152832031,4.05929708480835,12.657744407653809
-77.89649200439453,4.667538166046143,53.5574836730957,-33.50498580932617,3.514599084854126,5.529117107391357,4.171695232391357,13.115982055664062
-82.59052276611328,3.687407970428467,55.79853439331055,-39.441890716552734,3.6269969940185547,5.663129806518555,4.25815486907959,13.492082595825195
-77.82231903076172,2.6437020301818848,61.76408386230469,-22.922826766967773,3.8128859996795654,5.619900226593018,4.457013130187988,13.807662010192871
-74.32564544677734,1.0278120040893555,67.44883728027344,-10.449883460998535,3.717780113220215,5.818758010864258,4.405137062072754,13.842246055603027
-70.26737213134766,2.2198619842529297,72.74153900146484,8.559100151062012,3.735071897506714,5.641514778137207,4.44404411315918,13.760108947753906
-69.91770935058594,4.741710186004639,73.87531280517578,15.048454284667969,3.7221031188964844,5.650160789489746,4.435398101806641,13.72984790802002
-72.97994995117188,4.678133964538574,72.02101135253906,6.248143196105957,3.7480409145355225,5.606931209564209,4.396491050720215,13.63474178314209
-69.01704406738281,3.454296112060547,74.60643768310547,15.453065872192383,3.709134101867676,5.4642720222473145,4.422429084777832,13.530989646911621
-63.70315170288086,2.548337936401367,77.18656158447266,27.404682159423828,3.596735954284668,5.395103931427002,4.305707931518555,13.271610260009766
-61.234283447265625,1.335096001625061,77.95477294921875,30.80497932434082,3.588089942932129,5.11843204498291,4.314353942871094,12.973322868347168
-58.14025115966797,1.313904047012329,81.57330322265625,42.60875701904297,3.4713690280914307,5.006033897399902,4.154403209686279,12.601545333862305
-60.72037887573242,-0.492713987827301,78.59583282470703,29.653390884399414,3.3632938861846924,4.7942070960998535,4.093881130218506,12.164921760559082
-57.25548553466797,-0.8847659826278687,75.53358459472656,29.132064819335938,3.2595419883728027,4.543472766876221,3.9382529258728027,11.663454055786133
-49.35616683959961,-1.4728440046310425,78.29914093017578,46.678218841552734,3.09094500541687,4.297061920166016,3.7048110961914062,10.997712135314941
-43.083335876464844,-1.4834400415420532,83.81436157226562,67.10334777832031,2.8877639770507812,3.955544948577881,3.5102760791778564,10.267125129699707
-40.37076187133789,-1.0595999956130981,81.89118957519531,69.18087005615234,2.7105209827423096,3.588089942932129,3.28548002243042,9.47169303894043
-40.5138053894043,-0.7046340107917786,75.53358459472656,58.38862228393555,2.533277988433838,3.255218982696533,3.0520379543304443,8.78865909576416
-33.30852508544922,-0.015893999487161636,76.14285278320312,73.20365142822266,2.330096960067749,2.943963050842285,2.8056271076202393,8.036457061767578
-24.672786712646484,-0.5456939935684204,79.01966857910156,92.02588653564453,2.0534250736236572,2.567862033843994,2.5159859657287598,7.094042778015137
-18.315185546875,-0.8741700053215027,77.62629699707031,99.93138122558594,1.7853989601135254,2.0577480792999268,2.2090530395507812,5.991678237915039
-16.127111434936523,-1.3297979831695557,73.207763671875,95.13829040527344,1.487112045288086,1.6038329601287842,1.8415980339050293,4.880667209625244
-14.219832420349121,-2.0662200450897217,69.7587661743164,91.01435852050781,1.1801789999008179,1.1845020055770874,1.4914350509643555,3.8215320110321045
-6.79733419418335,-2.781450033187866,68.6938705444336,100.59276580810547,0.8818920254707336,0.7003260254859924,1.141271948814392,2.688905954360962
-0.06887400150299072,-3.597342014312744,66.3044662475586,106.59970092773438,0.5619900226593018,0.2204730063676834,0.7522019743919373,1.4827890396118164
3.3059520721435547,-5.080781936645508,63.671363830566406,105.44811248779297,0.2550570070743561,-0.26370298862457275,0.3458400070667267,0.26370298862457275
5.780117988586426,-5.711244106292725,61.39322280883789,104.35099029541016,-0.0907829999923706,-0.7132949829101562,-0.01296900026500225,-0.9683520197868347
