220kVⅡ段母线电压_17,220kVⅡ段母线电压_18,220kVⅡ段母线电压_19,220kVⅡ段母线电压_20,和谢Ⅰ回224断路器_13,和谢Ⅰ回224断路器_14,和谢Ⅰ回224断路器_15,和谢Ⅰ回224断路器_16
87.32679748535156,-44.141597747802734,-10.565455436706543,-57.15785217285156,0.9221839904785156,2.1911840438842773,21.91912078857422,-25.90534782409668
87.41600036621094,-39.47985076904297,-13.106514930725098,-60.95093536376953,0.8498560190200806,2.1006391048431396,21.011119842529297,-24.85317039489746
86.8584976196289,-34.84041213989258,-15.469255447387695,-63.89384460449219,0.7775279879570007,2.028203010559082,20.012319564819336,-23.71028709411621
86.03340148925781,-30.379411697387695,-17.58680534362793,-66.64056396484375,0.7052000164985657,1.9195489883422852,19.013519287109375,-22.5311222076416
85.3198013305664,-25.606142044067383,-19.904964447021484,-69.51807403564453,0.6147900223731995,1.8108949661254883,17.96023941040039,-21.297534942626953
84.42780303955078,-20.252941131591797,-22.089384078979492,-73.44195556640625,0.5605440139770508,1.7022409439086914,16.834320068359375,-19.95509910583496
83.02290344238281,-14.877436637878418,-23.515945434570312,-77.8890151977539,0.4701339900493622,1.5573689937591553,15.672080039978027,-18.648948669433594
81.26119995117188,-9.836506843566895,-24.29609489440918,-82.20528411865234,0.4158880114555359,1.4849330186843872,14.437199592590332,-17.270231246948242
79.27649688720703,-4.706357002258301,-24.964794158935547,-86.58695220947266,0.3254779875278473,1.3762789964675903,13.220479965209961,-15.818951606750488
76.75659942626953,0.35687801241874695,-25.47746467590332,-90.183837890625,0.271232008934021,1.2314070463180542,11.967439651489258,-14.367671966552734
73.79070281982422,5.286283016204834,-26.03471565246582,-92.53816986083984,0.1808219999074936,1.1227530241012573,10.696240425109863,-12.91639232635498
70.53489685058594,10.21568775177002,-26.88173484802246,-94.10771942138672,0.10849399864673615,1.0140990018844604,9.38871955871582,-11.392547607421875
66.98919677734375,15.435057640075684,-27.773334503173828,-95.28488159179688,1.9999999949504854e-06,0.887336015701294,8.081199645996094,-9.904986381530762
62.79679870605469,20.922088623046875,-28.5089054107666,-96.33125305175781,-0.03616200014948845,0.742464005947113,6.737360000610352,-8.363000869750977
58.31449890136719,26.119152069091797,-29.17760467529297,-96.46205139160156,-0.14465400576591492,0.6157010197639465,5.411680221557617,-6.857297897338867
53.9213981628418,31.204692840576172,-30.091495513916016,-96.00426483154297,-0.18081800639629364,0.5070469975471497,4.158639907836914,-5.369736194610596
49.46139907836914,36.357147216796875,-30.91622543334961,-95.74266815185547,-0.2893100082874298,0.36217498779296875,2.8511199951171875,-3.8458919525146484
44.666900634765625,41.26424789428711,-31.295154571533203,-95.28488159179688,-0.36163800954818726,0.23541200160980225,1.5617599487304688,-2.3946120738983154
39.51559829711914,45.85907745361328,-31.473474502563477,-93.9769287109375,-0.4339660108089447,0.14486700296401978,0.3087199926376343,-0.9433320164680481
