漫昆I回电压_A相_17,漫昆I回电压_B相_18,漫昆I回电压_C相_19,漫昆I回电压_3U0_20,漫昆I回线_A相_29,漫昆I回线_B相_30,漫昆I回线_C相_31,漫昆I回线_3I0_32
-87.20453643798828,42.72434997558594,44.25149917602539,-0.5605620741844177,-0.21216841042041779,0.12863357365131378,0.10061678290367126,-0.009478673338890076
-83.05742645263672,20.15691566467285,62.954139709472656,-0.3114233613014221,-0.21027405560016632,0.0775584802031517,0.151874378323555,-0.011374407447874546
-75.14021301269531,-1.7351571321487427,76.94740295410156,-0.01557116862386465,-0.19701352715492249,0.024591714143753052,0.18794454634189606,-0.007582938298583031
-61.84013366699219,-23.512937545776367,85.58817291259766,0.1868540197610855,-0.15912631154060364,-0.03405006602406502,0.20882727205753326,-0.007582938298583031
-42.29844284057617,-44.62574768066406,87.08189392089844,0.0622846744954586,-0.11745037138462067,-0.08701683580875397,0.22401471436023712,-0.007582938298583031
-19.709251403808594,-63.70208740234375,83.37870788574219,0.0,-0.07388006895780563,-0.13998360931873322,0.2145225703716278,-0.0018957345746457577
1.811743140220642,-77.38593292236328,75.57816314697266,-0.0622846744954586,-0.018943607807159424,-0.17781700193881989,0.19933512806892395,-0.0018957345746457577
23.657384872436523,-86.1864013671875,62.103546142578125,-0.5294197201728821,0.03220413252711296,-0.19673371315002441,0.16706182062625885,0.0
44.832786560058594,-87.75531005859375,42.5918083190918,-0.5917044281959534,0.09092932194471359,-0.2118670791387558,0.12339793890714645,0.0018957345746457577
63.42148208618164,-83.60963439941406,20.20673370361328,-0.34256571531295776,0.13828833401203156,-0.20240871608257294,0.07214033603668213,0.0
77.05667877197266,-75.31829071044922,-1.514467716217041,0.0622846744954586,0.1761755496263504,-0.19295036792755127,0.01139057893306017,-0.0018957345746457577
85.73838806152344,-61.852638244628906,-23.56760597229004,0.21799635887145996,0.2008022516965866,-0.1551169604063034,-0.04556231573224068,0.0
87.35115051269531,-42.50615310668945,-44.40709686279297,0.26470986008644104,0.21785148978233337,-0.113500215113163,-0.10061678290367126,0.005687203723937273
83.16214752197266,-19.89716148376465,-63.171974182128906,0.09342700988054276,0.21027405560016632,-0.06431678682565689,-0.1499759554862976,0.0037914691492915154
75.28682708740234,2.150763750076294,-77.31046295166016,-0.1868540197610855,0.19890788197517395,-0.009458351880311966,-0.1841476857662201,0.005687203723937273
61.756351470947266,23.7830810546875,-85.94085693359375,-0.4982773959636688,0.1667037457227707,0.04540008679032326,-0.2050304114818573,0.007582938298583031
42.151824951171875,44.69847869873047,-87.3723373413086,-0.4204215407371521,0.12313345074653625,0.10215019434690475,-0.22211629152297974,0.0037914691492915154
19.5207462310791,63.72286605834961,-83.48243713378906,-0.5294197201728821,0.07388006895780563,0.1475502848625183,-0.21831943094730377,0.0
-1.9897756576538086,77.41709899902344,-75.53666687011719,-0.26470986008644104,0.022732330486178398,0.18727536499500275,-0.20313198864459991,-0.0018957345746457577
-23.804000854492188,85.97859191894531,-62.02056121826172,0.34256571531295776,-0.03409849479794502,0.2118670791387558,-0.16516339778900146,-0.005687203723937273
-33.218780517578125,98.41561889648438,-63.5661506652832,-29.83435821533203,-1.6689318418502808,0.27050885558128357,1.4769784212112427,0.09099525958299637
-64.77243041992188,78.8405532836914,-7.230027198791504,11.647233963012695,-0.2367950975894928,0.18538369238376617,-0.6037006974220276,0.6748815178871155
-75.55911254882812,77.29241943359375,-11.109554290771484,-16.894718170166016,-0.1667037457227707,0.25726714730262756,-0.6302787065505981,0.5516587495803833
-85.05767059326172,64.5333023071289,8.339944839477539,-20.8342227935791,-0.2311120182275772,0.20997540652751923,-0.43663886189460754,0.4720379114151001
-89.36186981201172,42.45420455932617,30.621292114257812,-28.292814254760742,-0.17806991934776306,0.16457532346248627,0.2676785886287689,-0.2350710928440094
-82.26151275634766,18.847755432128906,25.01983642578125,-66.58231353759766,-0.028415411710739136,0.17781700193881989,0.9359259009361267,-1.0805686712265015
-69.91443634033203,5.25742244720459,41.16032791137695,-40.453895568847656,0.06251390278339386,0.20240871608257294,1.881343960762024,-2.1421802043914795
-59.61996078491211,-16.354116439819336,48.94012451171875,-46.82250213623047,0.2708936035633087,0.24970048666000366,2.868527412414551,-3.4047393798828125
-39.60700988769531,-41.41518783569336,43.44240188598633,-66.08403778076172,0.4527522325515747,0.24591714143753052,3.819640874862671,-4.561137676239014
-15.111822128295898,-58.66285705566406,51.045860290527344,-39.14591598510742,0.6270334124565125,0.37076738476753235,4.772652626037598,-5.810426712036133
5.990272045135498,-71.50509643554688,37.08371353149414,-48.98689651489258,0.7994202375411987,0.3669840395450592,5.59657096862793,-6.820853233337402
26.987642288208008,-79.75489044189453,34.05477523803711,-32.06103515625,0.9358142614364624,0.467242568731308,6.139522075653076,-7.605687141418457
45.32499694824219,-86.76824951171875,30.590171813964844,-18.560832977294922,1.0570533275604248,0.46345922350883484,6.532496929168701,-8.132701873779297
64.91905212402344,-83.29793548583984,13.484986305236816,-8.39285945892334,1.1366164684295654,0.5315593481063843,6.574262619018555,-8.326066017150879
77.9154281616211,-72.90776824951172,5.757051944732666,18.654260635375977,1.1119897365570068,0.505075991153717,6.373028755187988,-8.087203979492188
82.3871841430664,-63.17218780517578,-7.147042751312256,20.74079704284668,1.0759968757629395,0.4994009733200073,5.9155073165893555,-7.6037917137146
83.86380767822266,-47.20250701904297,-16.84585952758789,34.84827423095703,0.98506760597229,0.47670090198516846,5.228275775909424,-6.784833908081055
82.49191284179688,-23.29474449157715,-27.727205276489258,54.56137466430664,0.8486736416816711,0.4313008189201355,4.288552761077881,-5.681516647338867
71.79948425292969,-2.161153793334961,-37.38452911376953,55.666927337646484,0.6668149828910828,0.3461756706237793,3.2387211322784424,-4.371563911437988
57.24270248413086,18.53605079650879,-40.29936218261719,61.35040283203125,0.4868507385253906,0.2610504925251007,2.0654916763305664,-2.9383885860443115
39.303306579589844,38.63062286376953,-43.69135665893555,59.26386642456055,0.22542893886566162,0.198625385761261,0.922636866569519,-1.4729857444763184
16.99687385559082,58.97456359863281,-42.38434982299805,58.189456939697266,0.03788721561431885,0.13241691887378693,-0.18035082519054413,-0.10616113990545273
-6.094996929168701,73.05323028564453,-39.85332107543945,46.80693435668945,-0.19322480261325836,0.04540008679032326,-1.0707143545150757,1.114691972732544
-27.259925842285156,81.12638854980469,-33.44276428222656,35.097415924072266,-0.34477367997169495,0.0037833405658602715,-1.7902193069458008,2.0398104190826416
-46.42460632324219,84.25382995605469,-24.138124465942383,23.714889526367188,-0.49063944816589355,-0.06431678682565689,-2.226858139038086,2.7014217376708984
-64.38494873046875,83.31871032714844,-14.667515754699707,7.443018436431885,-0.5683082342147827,-0.07377514243125916,-2.4072089195251465,2.9933650493621826
-77.74786376953125,76.087158203125,-2.3235669136047363,-7.022596836090088,-0.611878514289856,-0.10025852918624878,-2.297100067138672,2.9554502964019775
-85.1414566040039,63.213748931884766,8.651137351989746,-23.107614517211914,-0.5777800679206848,-0.08323349058628082,-1.9174140691757202,2.534597158432007
-84.6387710571289,45.85178756713867,19.594722747802734,-33.446868896484375,-0.5133717656135559,-0.08134182542562485,-1.2928307056427002,1.8540284633636475
-80.66969299316406,24.364931106567383,30.756141662597656,-44.28440475463867,-0.3826608955860138,-0.043508417904376984,-0.48789647221565247,0.8834123015403748
-72.36499786376953,2.5455899238586426,38.96123504638672,-53.611534118652344,-0.2159571349620819,-0.005675010848790407,0.47840431332588196,-0.28815165162086487
-57.04372787475586,-19.668577194213867,44.42784118652344,-55.947208404541016,-0.02462669089436531,0.06053344905376434,1.4978611469268799,-1.5829384326934814
-37.16691589355469,-40.18914794921875,45.74522018432617,-54.81051254272461,0.1761755496263504,0.11917522549629211,2.5344038009643555,-2.885308027267456
-15.60403060913086,-58.40310287475586,44.31373977661133,-51.49385452270508,0.38076651096343994,0.16646698117256165,3.5045013427734375,-4.12701416015625
6.1997222900390625,-72.95972442626953,41.315921783447266,-43.474700927734375,0.5607308149337769,0.22889210283756256,4.315130710601807,-5.207582950592041
27.867332458496094,-82.10306549072266,35.01947021484375,-33.49358367919922,0.7312232851982117,0.27240052819252014,4.94730806350708,-6.07582950592041
46.707366943359375,-84.26422119140625,25.818561553955078,-19.837669372558594,0.8467792868614197,0.32158395648002625,5.321298599243164,-6.6293840408325195
63.494789123535156,-82.0926742553711,16.04713249206543,-4.546781063079834,0.9092931747436523,0.34806734323501587,5.427610874176025,-6.854976177215576
76.71109008789062,-75.99364471435547,4.636760711669922,9.155847549438477,0.9358142614364624,0.3594173491001129,5.262447357177734,-6.7355451583862305
84.98436737060547,-63.463111877441406,-7.1159234046936035,24.72701644897461,0.8846665024757385,0.35752567648887634,4.816316604614258,-6.255924224853516
85.25665283203125,-45.467350006103516,-18.15286636352539,37.44866180419922,0.7975258827209473,0.33482563495635986,4.129084587097168,-5.476777076721191
80.79536437988281,-24.053226470947266,-29.376523971557617,47.21178436279297,0.6573432087898254,0.2951005697250366,3.2330260276794434,-4.413269996643066
73.06665802001953,-2.607930898666382,-37.08371353149414,57.53546905517578,0.49063944816589355,0.23078377544879913,2.175600528717041,-3.127962112426758
57.66160583496094,18.941267013549805,-42.01091766357422,60.166996002197266,0.2708936035633087,0.16457532346248627,1.0403395891189575,-1.713744044303894
37.17738723754883,40.10602569580078,-44.04404067993164,57.473182678222656,0.0606195442378521,0.08701683580875397,-0.09492149204015732,-0.29004740715026855
21.918949127197266,64.51251983642578,0.39417651295661926,149.54550170898438,-0.21406276524066925,-0.08134182542562485,-0.3796859681606293,0.45687204599380493
