17-220kVⅡ段母线电压Ua_17,18-220kVⅡ段母线电压Ub_18,19-220kVⅡ段母线电压Uc_19,20-220kVⅡ段母线电压3Uo_20,13-220kV砚普Ⅱ回线路电流Ia_13,14-220kV砚普Ⅱ回线路电流Ib_14,15-220kV砚普Ⅱ回线路电流Ic_15,16-220kV砚普Ⅱ回线路电流3Io_16
-11.03878116607666,79.28825378417969,-68.25135803222656,0.0,-0.14133240282535553,0.1058696061372757,-0.03524169698357582,0.03528841957449913
-16.272686004638672,81.34481811523438,-64.96366119384766,0.221343532204628,-0.14133240282535553,0.1058696061372757,0.0,0.0
-21.474870681762695,82.8951416015625,-61.1385498046875,0.5059280395507812,-0.14133240282535553,0.1058696061372757,-0.03524169698357582,0.0
-26.518451690673828,84.16072082519531,-57.15537643432617,0.7588920593261719,-0.14133240282535553,0.1058696061372757,0.03524169698357582,0.03528841957449913
-31.498592376708984,84.95170593261719,-53.07736587524414,0.5691690444946289,-0.14133240282535553,0.1058696061372757,0.03524169698357582,0.03528841957449913
-36.28840637207031,85.23645782470703,-48.80967712402344,0.06324100494384766,-0.10599930584430695,0.1058696061372757,0.0,-0.03528841957449913
-40.95133972167969,85.4262924194336,-44.38393020629883,0.03162050247192383,-0.14133240282535553,0.1058696061372757,0.03524169698357582,0.0
-45.89976119995117,85.26809692382812,-40.11624526977539,-1.454543113708496,-0.14133240282535553,0.1058696061372757,0.03524169698357582,0.03528841957449913
-50.626136779785156,84.28727722167969,-35.46921157836914,-3.1936707496643066,-0.14133240282535553,0.07057973742485046,0.03524169698357582,0.03528841957449913
-54.305728912353516,83.93924713134766,-30.126699447631836,-0.885374128818512,-0.10599930584430695,0.07057973742485046,0.07048339396715164,0.07057683914899826
-58.68317794799805,82.45219421386719,-25.38482666015625,-2.909086227416992,-0.14133240282535553,0.07057973742485046,0.07048339396715164,0.07057683914899826
-61.85523986816406,81.40809631347656,-19.7261905670166,-0.5691690444946289,-0.14133240282535553,0.03528986871242523,0.10572509467601776,0.03528841957449913
-64.71009826660156,80.64875030517578,-13.530143737792969,4.268767833709717,-0.14133240282535553,0.03528986871242523,0.07048339396715164,0.03528841957449913
-68.23108673095703,78.27579498291016,-8.156021118164062,3.162050247192383,-0.14133240282535553,0.03528986871242523,0.07048339396715164,0.0
-71.43487548828125,75.5548095703125,-3.224473714828491,1.48616361618042,-0.14133240282535553,0.03528986871242523,0.03524169698357582,0.03528841957449913
-74.3531723022461,72.86546325683594,2.1180365085601807,1.0434765815734863,-0.14133240282535553,0.03528986871242523,0.10572509467601776,0.0
-77.11286926269531,69.85972595214844,7.20764684677124,-0.18972301483154297,-0.10599930584430695,0.03528986871242523,0.10572509467601776,0.03528841957449913
-79.36502838134766,66.25283813476562,12.012744903564453,-2.1185736656188965,-0.14133240282535553,0.0,0.10572509467601776,0.03528841957449913
-81.29998779296875,62.89906311035156,17.03912925720215,-2.4980196952819824,-0.07066620141267776,0.0,0.10572509467601776,0.03528841957449913
-82.7274169921875,59.165618896484375,22.033903121948242,-2.6561222076416016,-0.07066620141267776,0.03528986871242523,0.10572509467601776,0.03528841957449913
-83.71075439453125,55.590370178222656,27.28157615661621,-1.3280611038208008,-0.07066620141267776,0.0,0.10572509467601776,0.07057683914899826
-84.63065338134766,51.255775451660156,32.0234489440918,-2.3399171829223633,-0.07066620141267776,-0.03528986871242523,0.10572509467601776,0.07057683914899826
-84.94786071777344,47.07938003540039,37.113059997558594,-1.2015790939331055,-0.10599930584430695,0.0,0.10572509467601776,0.03528841957449913
-85.29679107666016,42.55495071411133,41.82331848144531,-1.6758867502212524,-0.07066620141267776,-0.03528986871242523,0.14096678793430328,0.07057683914899826
-85.3285140991211,37.46101379394531,46.154232025146484,-3.130429744720459,-0.07066620141267776,-0.03528986871242523,0.10572509467601776,0.07057683914899826
-85.04302215576172,32.17723846435547,50.16901779174805,-4.616593360900879,-0.03533310070633888,-0.03528986871242523,0.14096678793430328,0.07057683914899826
-83.90108489990234,27.336414337158203,54.594764709472656,-3.4782555103302,-0.03533310070633888,-0.03528986871242523,0.10572509467601776,0.07057683914899826
-98.77806091308594,16.927061080932617,26.175138473510742,-98.56111145019531,0.03533310070633888,-0.24702908098697662,1.4801512956619263,1.3056714534759521
-87.64411926269531,13.858043670654297,40.4955940246582,-59.509788513183594,-0.03533310070633888,-0.1058696061372757,1.3039427995681763,1.1292294263839722
-92.3387680053711,-1.7085258960723877,15.553343772888184,-136.1578826904297,0.03533310070633888,0.03528986871242523,2.0792601108551025,2.223170280456543
-110.22920989990234,-28.127397537231445,5.0896100997924805,-232.6004180908203,0.3533309996128082,0.07057973742485046,1.6916015148162842,2.117305040359497
-75.43167114257812,8.66918659210205,46.28068161010742,-36.26871871948242,0.24733170866966248,0.17644934356212616,2.572643995285034,2.9995155334472656
-72.00584411621094,-5.695086479187012,85.54338836669922,14.418950080871582,0.2119986116886139,0.17644934356212616,3.4889280796051025,3.9170143604278564
-88.4371337890625,-20.75542640686035,31.83377456665039,-135.2092742919922,0.3886641263961792,0.0,3.3832030296325684,3.846437692642212
-63.75847625732422,-12.97214126586914,40.716880798339844,-62.766700744628906,0.4239972233772278,0.07057973742485046,4.933837890625,5.540281772613525
-60.681575775146484,-15.72476577758789,55.66958999633789,-35.66792678833008,0.31799790263175964,0.07057973742485046,4.299487113952637,4.763936519622803
-63.25094985961914,-30.785104751586914,39.4839973449707,-94.38720703125,0.4239972233772278,0.17644934356212616,4.722387313842773,5.4344162940979
-56.779937744140625,-27.747726440429688,53.045753479003906,-54.9248161315918,0.6713289022445679,0.24702908098697662,5.321496486663818,6.281338691711426
-51.7680778503418,-33.25297546386719,47.82969284057617,-64.53744506835938,0.7773282527923584,0.1058696061372757,5.603429794311523,6.563645839691162
-38.350250244140625,-32.33543395996094,55.701202392578125,-25.391263961791992,0.6359958052635193,0.24702908098697662,6.308263778686523,7.3047027587890625
-43.01318359375,-41.1944580078125,37.302734375,-81.70738220214844,0.7773282527923584,0.28231894969940186,6.766406059265137,7.904605865478516
-43.14006423950195,-53.02758026123047,46.56519317626953,-86.29235076904297,0.812661349773407,0.2117392122745514,7.259789943695068,8.292778015136719
-34.92441940307617,-55.24233627319336,45.71165466308594,-77.28050994873047,0.9186606407165527,0.3176088035106659,7.858898639678955,9.139700889587402
-30.73729705810547,-57.330535888671875,47.54518127441406,-70.16590118408203,0.9539937376976013,0.3528986871242523,7.999865531921387,9.42200756072998
-28.61201286315918,-64.60758972167969,38.75690841674805,-94.6085433959961,0.9893268346786499,0.4234784245491028,8.63421630859375,10.127776145935059
-12.02212142944336,-59.798404693603516,56.01732635498047,-26.81418800354004,1.2013254165649414,0.49405816197395325,9.162841796875,10.974698066711426
-15.447949409484863,-67.17037963867188,46.660030364990234,-62.98804473876953,1.0953261852264404,0.4587682783603668,9.33905029296875,11.04527473449707
-4.5677714347839355,-68.11956024169922,49.50515365600586,-39.841835021972656,1.2013254165649414,0.5293480157852173,10.184850692749023,11.962774276733398
-0.28548571467399597,-71.66316986083984,39.578834533691406,-55.93667221069336,1.2719916105270386,0.5646378993988037,10.149608612060547,12.103927612304688
5.773155689239502,-76.2508773803711,41.03300857543945,-51.13035583496094,1.2719916105270386,0.6352176070213318,10.678234100341797,12.70383071899414
13.068902015686035,-76.6938247680664,43.498783111572266,-34.62445068359375,1.48399019241333,0.6352176070213318,10.78395938873291,12.91556167602539
12.434489250183105,-78.84530639648438,33.635684967041016,-56.98014831542969,1.413323998451233,0.6705074906349182,11.030651092529297,13.197868347167969
20.428089141845703,-81.94596099853516,40.432369232177734,-36.711402893066406,1.377990961074829,0.7410872578620911,11.383068084716797,13.550752639770508
24.107683181762695,-85.99580383300781,34.36277389526367,-47.620479583740234,1.5546565055847168,0.882246732711792,11.559276580810547,14.044790267944336
28.167924880981445,-82.8635025024414,30.474437713623047,-41.92878723144531,1.48399019241333,0.7410872578620911,11.66500186920166,13.938925743103027
34.79753875732422,-85.01498413085938,28.577688217163086,-37.533538818359375,1.5899895429611206,0.7763770818710327,11.982176780700684,14.432963371276855
