220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅰ回线_A相_17,220kV凤华Ⅰ回线_B相_18,220kV凤华Ⅰ回线_C相_19,220kV凤华Ⅰ回线_3I0_20
-84.8931655883789,57.358673095703125,2.1514501571655273,-44.09386444091797,-0.184757798910141,-0.345083087682724,-1.983644962310791,2.542970657348633
-86.87934112548828,40.49397659301758,8.969572067260742,-64.98944091796875,-0.15237756073474884,-0.2919933795928955,-1.7202956676483154,2.1888861656188965
-80.55494689941406,18.714305877685547,14.405362129211426,-82.4620590209961,-0.11237844824790955,-0.2256312519311905,-1.3679003715515137,1.7306591272354126
-70.62409210205078,-0.4572068154811859,18.8433780670166,-90.81717681884766,-0.0666651800274849,-0.144100621342659,-0.9681400060653687,1.209946632385254
-55.34102249145508,-21.467937469482422,22.491487503051758,-94.39572143554688,-0.024761352688074112,-0.06636213511228561,-0.5475390553474426,0.6589380502700806
-32.87636947631836,-43.341129302978516,23.60359001159668,-91.36174011230469,0.01714247465133667,0.013272426091134548,-0.13830570876598358,0.13254500925540924
-9.690427780151367,-60.278560638427734,24.81962776184082,-78.33895874023438,0.04761798679828644,0.08532273769378662,0.22356265783309937,-0.3408300280570984
9.449996948242188,-72.10359191894531,24.12326431274414,-66.76315307617188,0.0666651800274849,0.14789274334907532,0.5323822498321533,-0.7271040678024292
29.25944709777832,-77.2783432006836,19.7891845703125,-48.854881286621094,0.08571238070726395,0.1915021538734436,0.7578395009040833,-1.02249014377594
50.07243728637695,-80.50996398925781,14.311820030212402,-27.585891723632812,0.08571238070726395,0.2294233739376068,0.9056182503700256,-1.1966921091079712
64.75965881347656,-77.46538543701172,8.740915298461914,-6.6903181076049805,0.07047462463378906,0.2351115494966507,0.9624561667442322,-1.2497100830078125
75.44316864013672,-70.31632995605469,2.4216806888580322,13.302841186523438,0.049522705376148224,0.2294233739376068,0.9264588356018066,-1.1891181468963623
82.0498046875,-57.30671691894531,-4.032670021057129,36.2210693359375,0.024761352688074112,0.19908639788627625,0.791942298412323,-0.9978746175765991
82.40522766113281,-40.72257995605469,-10.268756866455078,54.58054733276367,-0.0057141585275530815,0.15168486535549164,0.5835364460945129,-0.7081691026687622
78.14018249511719,-21.114641189575195,-16.182645797729492,70.99516296386719,-0.03809439018368721,0.08721879869699478,0.2898736298084259,-0.3124275207519531
68.8678970336914,-0.8208940625190735,-21.99260139465332,79.95707702636719,-0.07999821752309799,0.022752730175852776,-0.04925956949591637,0.13633202016353607
52.57083511352539,20.30413818359375,-26.087631225585938,81.24846649169922,-0.11618789285421371,-0.05498576536774635,-0.4073387384414673,0.6040265560150146
34.224876403808594,38.6651496887207,-26.815176010131836,79.95707702636719,-0.14094924926757812,-0.13651639223098755,-0.7673125267028809,1.0622535943984985
13.223723411560059,56.090965270996094,-26.451404571533203,74.46479797363281,-0.16190116107463837,-0.20287851989269257,-1.0931835174560547,1.4882911443710327
-9.72178840637207,70.62805938720703,-24.559791564941406,63.13793182373047,-0.18094834685325623,-0.2692406475543976,-1.3868463039398193,1.8556301593780518
-30.837932586669922,77.21599578857422,-20.485546112060547,45.011837005615234,-0.19237667322158813,-0.3071618676185608,-1.608514428138733,2.1282942295074463
-50.8041877746582,79.92806243896484,-15.475890159606934,23.5250244140625,-0.19428138434886932,-0.3299145996570587,-1.73734712600708,2.2835612297058105
-67.03852844238281,77.70437622070312,-9.624361038208008,1.7892711162567139,-0.1828530728816986,-0.33749884366989136,-1.7714499235153198,2.3119637966156006
-77.0321044921875,69.55778503417969,-3.3882741928100586,-18.950714111328125,-0.1580917239189148,-0.3223303556442261,-1.7165064811706543,2.224862813949585
-83.41921997070312,57.28593444824219,2.9309611320495605,-40.43752670288086,-0.12761621177196503,-0.2919933795928955,-1.559254765510559,2.010897159576416
-83.8791732788086,40.442020416259766,9.052720069885254,-59.69941711425781,-0.09333125501871109,-0.2445918619632721,-1.324324607849121,1.6833217144012451
-77.98338317871094,20.66782569885254,14.405362129211426,-74.63594055175781,-0.053332146257162094,-0.17822971940040588,-1.0136103630065918,1.2667516469955444
-70.11186981201172,1.0910617113113403,19.124000549316406,-86.75630950927734,-0.007618878036737442,-0.10238728672266006,-0.6517419815063477,0.7782285809516907
-54.27476119995117,-18.890954971313477,22.106929779052734,-88.82563781738281,0.032380230724811554,-0.018960608169436455,-0.2595600485801697,0.2688770294189453
-32.12371826171875,-40.06794357299805,23.988149642944336,-83.80012512207031,0.07047462463378906,0.06446607410907745,0.11557053029537201,-0.2253265231847763
-10.767142295837402,-58.751075744628906,25.432842254638672,-76.56524658203125,0.09904541075229645,0.13651639223098755,0.46228212118148804,-0.6740860939025879
8.697341918945312,-70.6072769165039,23.489261627197266,-66.51420593261719,0.11428316682577133,0.1971903294324875,0.7635233402252197,-1.0622535943984985
27.356904983520508,-76.70683288574219,19.841150283813477,-50.93976974487305,0.12952092289924622,0.2445918619632721,1.004137396812439,-1.3576396703720093
49.98881149291992,-79.50202941894531,14.571657180786133,-25.50100326538086,0.12761621177196503,0.27492883801460266,1.1500214338302612,-1.5337351560592651
65.77365112304688,-77.40303802490234,8.574620246887207,-5.0099592208862305,0.11428316682577133,0.28440913558006287,1.199281096458435,-1.5791791677474976
75.32817840576172,-70.32672119140625,2.8686001300811768,13.78516674041748,0.08761709928512573,0.2730327844619751,1.1594945192337036,-1.5053327083587646
83.38785552978516,-57.22359085083008,-4.001489162445068,38.554901123046875,0.06285574287176132,0.24269579350948334,1.0230833292007446,-1.3121956586837769
83.07424926757812,-39.8497314453125,-10.154428482055664,57.396705627441406,0.026666073128581047,0.19529427587985992,0.7976260781288147,-1.0073421001434326
76.91712188720703,-20.6782169342041,-15.49667739868164,70.65287017822266,-0.007618878036737442,0.13082820177078247,0.50396329164505,-0.6078135371208191
69.4637451171875,-0.7585476636886597,-20.662235260009766,83.31779479980469,-0.05523686483502388,0.0625700131058693,0.15535710752010345,-0.14201252162456512
46.695945739746094,13.518774032592773,-69.26214599609375,-16.36794090270996,-0.04571326822042465,0.028440913185477257,0.020840587094426155,0.015148001722991467
38.70944595336914,45.86615753173828,-87.36758422851562,-4.185338497161865,-0.030475512146949768,0.005688182543963194,0.020840587094426155,0.028402503579854965
20.907072067260742,65.20392608642578,-80.1025390625,10.377772331237793,-0.019047195091843605,-0.03792121633887291,0.01894598826766014,0.06816601008176804
-7.651988506317139,71.84381866455078,-65.0216064453125,-1.2758281230926514,0.026666073128581047,-0.03412909805774689,0.01894598826766014,0.011361001059412956
-22.830522537231445,85.12359619140625,-66.94439697265625,-7.919469356536865,0.019047195091843605,-0.07584243267774582,0.020840587094426155,0.05680500715970993
-41.354190826416016,84.88460540771484,-35.119564056396484,14.889846801757812,0.0666651800274849,-0.060673948377370834,0.024629784747958183,-0.0018935002153739333
-64.7282943725586,79.28382110595703,-22.470701217651367,-13.676254272460938,0.06856989860534668,-0.07773849368095398,0.017051389440894127,0.009467501193284988
-72.87159729003906,77.95376586914062,-2.806239366531372,4.1697797775268555,0.08571238070726395,-0.06446607410907745,0.01894598826766014,-0.022722002118825912
-81.42259216308594,60.1954345703125,22.979982376098633,3.096216917037964,0.08952181786298752,-0.0625700131058693,0.020840587094426155,-0.022722002118825912
-86.1266860961914,37.64682388305664,42.384605407714844,-10.486684799194336,0.09523597359657288,-0.04360939934849739,0.020840587094426155,-0.053018007427453995
-77.63841247558594,21.104251861572266,61.02011489868164,8.012823104858398,0.0780934989452362,-0.030336974188685417,0.020840587094426155,-0.04165700450539589
-72.80887603759766,-4.478548526763916,73.95999908447266,-5.77234411239624,0.0780934989452362,-0.0018960608867928386,0.01894598826766014,-0.06816601008176804
-56.198211669921875,-24.439783096313477,80.92362976074219,0.6067962646484375,0.060951024293899536,0.011376365087926388,0.01894598826766014,-0.06627250462770462
-35.332950592041016,-45.95967483520508,82.40989685058594,2.0226542949676514,0.043808549642562866,0.03412909805774689,0.017051389440894127,-0.07195300608873367
-15.952095985412598,-64.47655487060547,80.36238098144531,0.015558878891170025,0.026666073128581047,0.04740152135491371,0.020840587094426155,-0.07005950808525085
6.543913841247559,-75.98985290527344,67.66154479980469,-2.707244873046875,0.011428317055106163,0.06446607410907745,0.01894598826766014,-0.07384650409221649
27.085111618041992,-81.44515991210938,56.519737243652344,3.9675140380859375,-0.011428317055106163,0.07773849368095398,0.01894598826766014,-0.062485504895448685
45.0129280090332,-83.61688995361328,35.026023864746094,-6.14575719833374,-0.022856634110212326,0.0910109207034111,0.020840587094426155,-0.0643790066242218
68.55429077148438,-77.40303802490234,1.4550870656967163,-13.131693840026855,-0.03809439018368721,0.10238728672266006,0.01894598826766014,-0.062485504895448685
78.74649047851562,-69.53700256347656,0.7691174149513245,17.379268646240234,-0.053332146257162094,0.10807546973228455,0.015156790614128113,-0.053018007427453995
78.25517272949219,-61.07867431640625,-14.46772289276123,4.5276336669921875,-0.05904630571603775,0.09669910371303558,0.020840587094426155,-0.03408300504088402
81.42259216308594,-41.023921966552734,-44.50487518310547,-7.188201904296875,-0.06856989860534668,0.08721879869699478,0.01894598826766014,-0.015148001722991467
81.12989807128906,-15.222908973693848,-59.81447219848633,10.64227294921875,-0.0666651800274849,0.06636213511228561,0.017051389440894127,0.0018935002153739333
70.6345443725586,4.22916316986084,-76.52718353271484,-2.8317160606384277,-0.05904630571603775,0.04550546035170555,0.015156790614128113,0.015148001722991467
56.658164978027344,23.961793899536133,-83.1582260131836,-4.1542205810546875,-0.04190382733941078,0.022752730175852776,0.01894598826766014,0.020828502252697945
39.232120513916016,45.27386474609375,-81.6823501586914,5.1811065673828125,-0.024761352688074112,0.0018960608867928386,0.015156790614128113,0.022722002118825912
15.638489723205566,63.57252883911133,-82.01493835449219,-4.66766357421875,0.0,-0.018960608169436455,0.017051389440894127,0.02461550198495388
-5.791259288787842,77.15364837646484,-71.53831481933594,-0.0466766357421875,0.019047195091843605,-0.03792121633887291,0.01894598826766014,0.02461550198495388
-24.78533363342285,82.70247650146484,-57.25767517089844,1.2602691650390625,0.03809439018368721,-0.05119364336133003,0.017051389440894127,0.01704150252044201
-46.03737258911133,84.90538024902344,-40.92951965332031,-3.4385123252868652,0.053332146257162094,-0.058777887374162674,0.01894598826766014,0.007574000861495733
