1-110kVⅠ段母线电压Ua_1,2-110kVⅠ段母线电压Ub_2,3-110kVⅠ段母线电压Uc_3,4-110kVⅠ段母线电压3Uo_4,61-110kV尖白线161电流Ia_61,62-110kV尖白线161电流Ib_62,63-110kV尖白线161电流Ic_63,64-110kV尖白线161电流3Io_64
-50.76154327392578,79.99258422851562,-24.079099655151367,8.819745063781738,0.0,0.0,-61.044063568115234,-61.0624885559082
-55.34153366088867,80.62669372558594,-21.541118621826172,6.4085917472839355,-0.03532236069440842,0.0,-61.32651138305664,-61.30998992919922
-60.366798400878906,80.78521728515625,-19.161760330200195,2.0938963890075684,0.0,0.0,-61.36181640625,-61.380706787109375
-63.833595275878906,80.15111541748047,-17.03620147705078,-1.3959308862686157,0.0,0.0,-61.2205924987793,-61.20391845703125
-66.95053100585938,79.64382934570312,-15.132715225219727,-4.2829694747924805,0.0,0.0,-60.83222961425781,-60.850341796875
-70.35372161865234,78.8511962890625,-12.943705558776855,-7.867973804473877,0.03532236069440842,0.03531922027468681,-60.267333984375,-60.319976806640625
-72.6755142211914,77.01228332519531,-10.627798080444336,-11.040544509887695,0.0,-0.03531922027468681,-59.52590560913086,-59.50675582885742
-74.01134490966797,74.15880584716797,-7.836018085479736,-13.388245582580566,0.0,0.0,-58.53733825683594,-58.51674270629883
-75.56981658935547,71.36873626708984,-4.917339324951172,-15.989753723144531,0.0,0.03531922027468681,-57.30162811279297,-57.3145866394043
-77.09648132324219,68.35672760009766,-1.9034861326217651,-18.59126091003418,0.0,0.0,-55.9246940612793,-55.90028381347656
-78.464111328125,64.58378601074219,1.3007155656814575,-21.89073371887207,0.0,0.0,-54.26531219482422,-54.23847961425781
-79.386474609375,61.159610748291016,4.029045581817627,-24.71432113647461,0.0,0.0,-52.35879135131836,-52.435245513916016
-79.76814270019531,57.67202377319336,6.471852779388428,-27.252378463745117,0.03532236069440842,0.0,-50.416961669921875,-50.38450622558594
-79.86355590820312,53.93079376220703,8.597412109375,-30.171142578125,0.0,0.0,-48.2632942199707,-48.19234085083008
-79.86355590820312,50.15785598754883,11.008495330810547,-32.55057144165039,0.0,0.0,-45.89779281616211,-45.9294548034668
-79.06842041015625,45.909339904785156,13.038880348205566,-34.89827346801758,0.03532236069440842,0.0,-43.42637252807617,-43.419071197509766
-78.20967102050781,41.4705924987793,15.608586311340332,-36.61145782470703,0.03532236069440842,0.03531922027468681,-40.849037170410156,-40.83797073364258
-77.57356262207031,36.58796691894531,18.495540618896484,-39.05434036254883,0.0,0.0,-38.09516906738281,-38.04472351074219
-76.0468978881836,31.578523635864258,21.16042137145996,-40.45026779174805,0.03532236069440842,0.0,-35.12946319580078,-35.11004638671875
-74.17037200927734,26.53737449645996,23.603227615356445,-41.655845642089844,0.03532236069440842,0.0,-32.09314727783203,-32.033939361572266
-71.9439926147461,21.591341018676758,25.57016372680664,-42.956600189208984,0.03532236069440842,0.0,-28.950916290283203,-28.95783233642578
-69.68580627441406,17.152591705322266,27.378475189208984,-43.59111404418945,0.0,0.03531922027468681,-25.8439884185791,-25.775653839111328
-67.45941925048828,12.967486381530762,28.6474666595459,-44.82841491699219,0.03532236069440842,0.0,-22.560529708862305,-22.52275848388672
-64.56512451171875,8.053157806396484,29.948183059692383,-46.06571960449219,0.0,0.0,-19.27707290649414,-19.269865036010742
-60.84387969970703,3.202239990234375,30.899925231933594,-46.38297653198242,0.0,0.0,-16.028921127319336,-15.910897254943848
-57.981388092041016,-1.07798171043396,32.20064163208008,-46.57332992553711,0.03532236069440842,0.0,-12.639546394348145,-12.587287902832031
-54.61000442504883,-6.277658462524414,33.46963119506836,-47.620277404785156,0.03532236069440842,0.0,-9.250170707702637,-9.192962646484375
-50.0936279296875,-12.079736709594727,35.08759307861328,-46.98576354980469,0.03532236069440842,0.03531922027468681,-5.825489044189453,-5.763280391693115
-46.0543327331543,-17.406234741210938,36.451759338378906,-46.85886001586914,0.03532236069440842,0.0,-2.4008076190948486,-2.3689558506011963
-42.39670181274414,-22.225446701049805,37.84764862060547,-46.41469955444336,0.07064472138881683,0.0,0.9532618522644043,0.9900113940238953
