17-110kVⅡ段母线电压Ua_17,18-110kVⅡ段母线电压Ub_18,19-110kVⅡ段母线电压Uc_19,20-110kVⅡ段母线电压3Uo_20,25-110kV镇观线电流Ia_25,26-110kV镇观线电流Ib_26,27-110kV镇观线电流Ic_27,28-110kV镇观线电流3Io_28
1.1071242094039917,58.117401123046875,-49.48331832885742,16.927066802978516,-0.08640094846487045,0.04319754242897034,-14.738960266113281,-14.686561584472656
-3.5942554473876953,61.06499099731445,-48.36082458496094,15.898350715637207,-0.09504104405641556,0.025918524712324142,-15.811513900756836,-15.758447647094727
-8.537331581115723,63.82543182373047,-47.21494674682617,14.020163536071777,-0.08640094846487045,0.03455803543329239,-16.82352066040039,-16.778467178344727
-13.542779922485352,66.80421447753906,-46.13142395019531,12.414741516113281,-0.07776085287332535,0.025918524712324142,-17.783628463745117,-17.712045669555664
-18.501449584960938,70.05591583251953,-44.72830581665039,11.853623390197754,-0.07776085287332535,0.03455803543329239,-18.67453956604004,-18.611045837402344
-23.6004581451416,73.15946197509766,-42.87307357788086,11.612030982971191,-0.09504104405641556,0.025918524712324142,-19.50490379333496,-19.44953727722168
-28.676076889038086,75.73275756835938,-40.667057037353516,11.050912857055664,-0.09504104405641556,0.025918524712324142,-20.24877166748047,-20.210229873657227
-33.47101593017578,77.7835922241211,-38.28955078125,10.39627456665039,-0.07776085287332535,0.017279017716646194,-20.932090759277344,-20.88448143005371
-38.05544662475586,79.28077697753906,-35.45213317871094,9.952055931091309,-0.07776085287332535,0.0,-21.511615753173828,-21.4722900390625
-42.694454193115234,80.19312286376953,-32.33409118652344,8.822026252746582,-0.06912075728178024,0.0,-22.0046443939209,-21.973655700683594
-47.497188568115234,80.5362319946289,-29.169279098510742,6.616519451141357,-0.07776085287332535,0.008639508858323097,-22.393878936767578,-22.362646102905273
-51.941280364990234,80.55962371826172,-25.95769691467285,4.504532814025879,-0.07776085287332535,0.0,-22.6793155670166,-22.63926124572754
-55.964351654052734,80.23991394042969,-22.574621200561523,2.8757309913635254,-0.060480665415525436,-0.008639508858323097,-22.860958099365234,-22.81214714050293
-59.62097930908203,79.63168334960938,-19.152570724487305,1.3872090578079224,-0.05184056982398033,-0.017279017716646194,-22.938804626464844,-22.889944076538086
-63.08269119262695,78.9532699584961,-15.894217491149902,-0.15586619079113007,-0.06912075728178024,-0.017279017716646194,-22.91285514831543,-22.864011764526367
-66.4586410522461,78.65695190429688,-12.768380165100098,-1.0988565683364868,-0.060480665415525436,-0.017279017716646194,-22.809059143066406,-22.768924713134766
-69.69425201416016,78.50099182128906,-9.55679702758789,-1.4417622089385986,-0.043200474232435226,-0.017279017716646194,-22.6187686920166,-22.57010841369629
-72.67256927490234,77.93954467773438,-6.469936370849609,-2.22109317779541,-0.03456037864089012,-0.025918524712324142,-22.350629806518555,-22.302135467529297
-75.16749572753906,76.85564422607422,-3.5467722415924072,-3.382296085357666,-0.025920284911990166,-0.025918524712324142,-21.995994567871094,-21.947721481323242
-76.98411560058594,75.0777359008789,-0.5612474679946899,-4.411013126373291,-0.025920284911990166,-0.03455803543329239,-21.55486488342285,-21.51551055908203
-78.31734466552734,72.5434341430664,2.681515693664551,-5.486489772796631,-0.01728018932044506,-0.03455803543329239,-21.035886764526367,-20.996856689453125
-79.22175598144531,69.1513671875,6.002230167388916,-7.162051200866699,-0.025920284911990166,-0.04319754242897034,-20.439062118530273,-20.40040397644043
-79.76752471923828,65.49417114257812,9.174837112426758,-8.923338890075684,-0.00864009466022253,-0.03455803543329239,-19.7557430267334,-19.71750831604004
-79.66616821289062,61.696617126464844,12.25390338897705,-10.05336856842041,0.0,-0.04319754242897034,-18.99457550048828,-18.956815719604492
-79.28412628173828,57.821083068847656,15.332969665527344,-10.723593711853027,0.00864009466022253,-0.051837049424648285,-18.172861099243164,-18.15290069580078
-79.08141326904297,54.16389083862305,18.31849479675293,-11.557477951049805,0.01728018932044506,-0.06047656014561653,-17.281949996948242,-17.271188735961914
