17-220kV七果Ⅱ回线Ua_17,18-220kV七果Ⅱ回线Ub_18,19-220kV七果Ⅱ回线Uc_19,20-220kV七果Ⅱ回线3Uo_20,13-220kV七东Ⅱ回线Ia_13,14-220kV七东Ⅱ回线Ib_14,15-220kV七东Ⅱ回线Ic_15,16-220kV七东Ⅱ回线3Io_16
-69.82244873046875,-6.961227893829346,77.5064468383789,1.3671118021011353,0.0,0.0,-0.0071899439208209515,0.0
-67.20809173583984,-11.665619850158691,79.73181915283203,1.526078224182129,0.0,0.007185192313045263,0.0,0.0
-64.0836181640625,-16.465370178222656,81.4803237915039,1.685044765472412,-0.007185164839029312,0.0,0.0,0.0
-60.51279067993164,-21.582984924316406,82.94271087646484,1.526078224182129,-0.007185164839029312,0.0,-0.0071899439208209515,0.0
-56.55937194824219,-26.5098819732666,83.8646469116211,1.4624916315078735,0.0,0.0,-0.0071899439208209515,-0.007186242379248142
-52.223365783691406,-31.786428451538086,84.53225708007812,1.017385482788086,0.007185164839029312,0.0,-0.0071899439208209515,0.0
-47.60041809082031,-36.84046936035156,85.07270812988281,1.1127654314041138,0.0,0.0,0.0,0.0
-42.722412109375,-42.053443908691406,85.19987487792969,0.8266257643699646,-0.007185164839029312,0.0,0.0,-0.007186242379248142
-37.52558135986328,-47.043914794921875,84.94554138183594,0.6994525194168091,0.0,0.0,0.0,0.0
-32.16933822631836,-51.93902587890625,84.2779312133789,0.44510617852211,0.0,0.0,-0.0071899439208209515,0.0
-26.621801376342773,-56.38912582397461,83.22882843017578,0.3815195560455322,-0.007185164839029312,-0.007185192313045263,0.0,0.0
-21.10614776611328,-60.55314636230469,81.86181640625,0.4133128821849823,0.0,-0.007185192313045263,-0.0071899439208209515,0.0
-15.718021392822266,-64.36751556396484,80.240478515625,0.31793296337127686,0.0,0.0,-0.0071899439208209515,0.0
-10.584956169128418,-67.57794952392578,78.33301544189453,0.4133128821849823,-0.007185164839029312,0.0,0.0,0.0
-5.451889991760254,-70.62944793701172,76.2666015625,0.4133128821849823,0.0,0.0,0.0,0.0
-0.6057655215263367,-73.39486694335938,74.10481262207031,0.28613966703414917,-0.007185164839029312,-0.007185192313045263,0.0,0.0
4.463535785675049,-76.35100555419922,71.87944030761719,0.09537988901138306,0.0,-0.007185192313045263,-0.0071899439208209515,0.0
8.130011558532715,-74.76168060302734,70.16272735595703,6.803765773773193,0.0574813187122345,-0.136518657207489,-0.0071899439208209515,-0.07186242192983627
9.500954627990723,-84.93333435058594,64.82184600830078,-18.853425979614258,0.1796291172504425,-0.050296347588300705,0.0,0.1293523609638214
12.01966381072998,-70.24800872802734,64.40856170654297,10.45999526977539,0.44548022747039795,-0.46703749895095825,-0.0071899439208209515,-0.021558726206421852
13.900725364685059,-73.29950714111328,60.24393844604492,1.9393911361694336,0.725701630115509,-0.7760007977485657,0.0,-0.043117452412843704
16.036846160888672,-67.76866912841797,56.587974548339844,9.156469345092773,1.04184889793396,-1.164001226425171,0.0,-0.12216611951589584
15.877433776855469,-59.91741943359375,51.11992263793945,12.717318534851074,1.487329125404358,-1.8178536891937256,-0.0071899439208209515,-0.3305671513080597
20.054027557373047,-56.99306869506836,47.591121673583984,19.171358108520508,1.9184390306472778,-2.4285950660705566,0.0,-0.5174094438552856
21.74379539489746,-52.00259780883789,42.34560775756836,21.428682327270508,2.4070303440093994,-3.0537068843841553,0.0,-0.6467617750167847
23.879915237426758,-51.8118782043457,37.545166015625,17.072999954223633,2.931547164916992,-3.6860036849975586,-0.0071899439208209515,-0.7617416977882385
25.44215202331543,-47.425350189208984,30.614730834960938,15.133609771728516,3.4704346656799316,-4.289559841156006,0.0,-0.833604097366333
30.096982955932617,-48.378944396972656,27.02234649658203,15.324369430541992,4.045248031616211,-4.921856880187988,0.0,-0.8767215609550476
29.331806182861328,-44.97779846191406,20.664148330688477,8.679570198059082,4.6703572273254395,-5.554153919219971,0.0,-0.8910940289497375
31.244749069213867,-44.5645751953125,13.38400936126709,-0.031793296337127686,5.273910999298096,-6.164895057678223,0.0,-0.8910940289497375
33.12580871582031,-44.15134811401367,8.647150993347168,-4.323888301849365,5.899020195007324,-6.761266231536865,-0.0071899439208209515,-0.8623490929603577
34.17792892456055,-42.08523178100586,3.0519356727600098,-8.838536262512207,6.53849983215332,-7.34326696395874,0.0,-0.8048591017723083
36.69664001464844,-42.975250244140625,-2.924771785736084,-16.341754913330078,7.170794486999512,-7.8821563720703125,0.0,-0.6970654726028442
36.69664001464844,-41.95808792114258,-8.48819637298584,-24.353666305541992,7.817459583282471,-8.406675338745117,-0.0071899439208209515,-0.5820856094360352
38.577701568603516,-41.195213317871094,-11.889832496643066,-25.688983917236328,8.471309661865234,-8.902453422546387,-0.021569831296801567,-0.4383607804775238
39.247230529785156,-38.81122970581055,-18.78847885131836,-32.42916488647461,9.11078929901123,-9.362305641174316,-0.014379887841641903,-0.23714599013328552
40.076171875,-36.872257232666016,-22.635189056396484,-34.304969787597656,9.750268936157227,-9.793416976928711,0.0,-0.021558726206421852
41.73405838012695,-34.42470169067383,-27.976078033447266,-36.562294006347656,10.389748573303223,-10.181417465209961,-0.014379887841641903,0.21558727324008942
41.51087951660156,-29.466018676757812,-31.886369705200195,-35.00442123413086,11.029228210449219,-10.533492088317871,-0.014379887841641903,0.49585071206092834
43.00935363769531,-27.39990234375,-37.0365104675293,-37.929405212402344,11.66152286529541,-10.842455863952637,-0.0071899439208209515,0.8192316293716431
41.797821044921875,-23.01337432861328,-41.10575866699219,-39.360103607177734,12.279446601867676,-11.144233703613281,-0.0071899439208209515,1.1426124572753906
42.30794143676758,-19.4215087890625,-46.35127258300781,-41.45846176147461,12.883000373840332,-11.402900695800781,-0.0071899439208209515,1.4803658723831177
42.43547058105469,-15.734282493591309,-51.11992263793945,-42.95274353027344,13.450628280639648,-11.625641822814941,-0.0071899439208209515,1.825305461883545
41.606529235839844,-12.333134651184082,-56.23827362060547,-47.46739196777344,14.018257141113281,-11.812456130981445,0.0,2.1918039321899414
41.670291900634766,-9.218064308166504,-61.29304122924805,-50.773895263671875,14.535588264465332,-11.963345527648926,-0.014379887841641903,2.565488576889038
41.98911666870117,-6.611577033996582,-65.04438018798828,-52.29997253417969,15.03855037689209,-12.071123123168945,-0.0071899439208209515,2.975104331970215
42.148529052734375,-4.450099945068359,-68.41422271728516,-54.27116012573242,15.527141571044922,-12.128604888916016,-0.0071899439208209515,3.399092674255371
41.19205856323242,-2.542914390563965,-71.52973937988281,-58.11814880371094,15.986991882324219,-12.13578987121582,0.0,3.851825714111328
41.542762756347656,-1.4303892850875854,-74.42272186279297,-60.56623077392578,16.418102264404297,-12.114234924316406,-0.0071899439208209515,4.304559230804443
40.04429244995117,1.1760978698730469,-76.83883666992188,-63.01431655883789,16.806100845336914,-12.049568176269531,0.0,4.7572922706604
39.27911376953125,2.8289921283721924,-79.4457015991211,-66.06647491455078,17.13661766052246,-11.93460464477539,-0.0071899439208209515,5.188467025756836
38.03569793701172,4.926896572113037,-81.60749053955078,-68.4827651977539,17.42402458190918,-11.78371524810791,0.0,5.634013652801514
36.37781524658203,8.13732624053955,-83.4195785522461,-68.8642807006836,17.661134719848633,-11.604085922241211,-0.0071899439208209515,6.050816059112549
35.166282653808594,10.998104095458984,-84.59584045410156,-68.00586700439453,17.862319946289062,-11.38134479522705,0.0,6.474804401397705
33.31710433959961,14.939621925354004,-85.61315155029297,-66.19364166259766,18.013208389282227,-11.129862785339355,-0.0071899439208209515,6.877233982086182
31.40416145324707,18.436128616333008,-86.50330352783203,-64.63577270507812,18.113800048828125,-10.820899963378906,-0.0071899439208209515,7.272477149963379
29.714393615722656,22.218713760375977,-87.0755386352539,-61.93334197998047,18.14972686767578,-10.483196258544922,0.0,7.653347969055176
27.769567489624023,25.683435440063477,-87.0755386352539,-59.10374069213867,18.14972686767578,-10.109565734863281,-0.0071899439208209515,8.012660026550293
25.9522705078125,28.448854446411133,-86.88479614257812,-56.941795349121094,18.09224510192871,-9.700010299682617,0.0,8.37197208404541
23.720502853393555,30.95998191833496,-86.28076171875,-55.22495651245117,17.984468460083008,-9.240157127380371,-0.0071899439208209515,8.716911315917969
21.807559967041016,32.64466094970703,-85.0409164428711,-53.190185546875,17.847949981689453,-8.758749961853027,0.0,9.061851501464844
19.480144500732422,34.39291763305664,-83.45137023925781,-51.44155502319336,17.668319702148438,-8.248600959777832,-0.0071899439208209515,9.399604797363281
17.184612274169922,35.31472396850586,-81.73464965820312,-50.773895263671875,17.45276641845703,-7.702526569366455,0.0,9.72298526763916
14.63401985168457,35.72794723510742,-79.73181915283203,-50.71030807495117,17.201284408569336,-7.134896278381348,-0.0071899439208209515,10.046366691589355
11.987781524658203,36.61796569824219,-77.60182189941406,-50.04265213012695,16.913877487182617,-6.545710563659668,0.0,10.333816528320312
9.5328369140625,37.31726837158203,-75.21749877929688,-48.802711486816406,16.590545654296875,-5.934968948364258,0.0,10.62126636505127
6.790950775146484,38.30264663696289,-72.61063385009766,-47.02228546142578,16.224102020263672,-5.302671909332275,0.0,10.88715648651123
4.431653022766113,39.22445297241211,-69.4951171875,-44.001922607421875,15.821733474731445,-4.656004905700684,0.0,11.131488800048828
