220kV IV段电压_A相_5,220kV IV段电压_B相_6,220kV IV段电压_C相_7,220kV IV段电压_3U0_8,220kV虹花I回线_A相_37,220kV虹花I回线_B相_38,220kV虹花I回线_C相_39,220kV虹花I回线_3I0_40
-7.051942348480225,80.55473327636719,-64.502197265625,15.777681350708008,22.189205169677734,-1.3152774572372437,-1.6806435585021973,19.13737678527832
-21.69430160522461,83.5347900390625,-46.798561096191406,26.467294692993164,19.47348403930664,-1.1207646131515503,-1.4959574937820435,16.856468200683594
-35.435752868652344,82.05510711669922,-28.638853073120117,31.462003707885742,15.942119598388672,-0.8336265683174133,-1.1819911003112793,13.778169631958008
-46.13275146484375,76.13638305664062,-6.623317718505859,40.673431396484375,11.752678871154785,-0.6298511624336243,-0.8957276344299316,10.14355182647705
-53.702457427978516,62.55020523071289,14.58373737335205,40.797908782958984,7.173953533172607,-0.4353383183479309,-0.5817612409591675,6.119510173797607
-57.13005447387695,45.57007598876953,34.090911865234375,39.164127349853516,2.6508407592773438,-0.24082544445991516,-0.2954977750778198,2.1232845783233643
-56.881526947021484,25.754749298095703,53.919403076171875,39.94211959838867,-1.5478686094284058,0.027787551283836365,0.0923430547118187,-1.5576934814453125
-52.956878662109375,4.252793312072754,67.36297607421875,32.59787368774414,-5.348024845123291,0.18525034189224243,0.3416692912578583,-4.886335849761963
-44.838340759277344,-17.218120574951172,76.97145080566406,26.09385871887207,-8.453030586242676,0.3334506154060364,0.6002298593521118,-7.565939903259277
-34.06885528564453,-37.41630172729492,82.52716064453125,19.169727325439453,-10.668244361877441,0.4260757863521576,0.7295101284980774,-9.55014419555664
-20.172075271606445,-55.41048049926758,79.47981262207031,6.8463311195373535,-11.752678871154785,0.4631258547306061,0.8680247068405151,-10.468070983886719
-5.778243541717529,-71.54212188720703,75.96603393554688,-2.427335500717163,-11.789753913879395,0.44460082054138184,0.8772590160369873,-10.47734260559082
9.236905097961426,-80.67890167236328,64.12905883789062,-12.852431297302246,-10.603363037109375,0.3334506154060364,0.8218531608581543,-9.494512557983398
23.755001068115234,-82.9242935180664,46.746734619140625,-21.53482437133789,-8.453030586242676,0.1667253077030182,0.6371670961380005,-7.66793155670166
37.092594146728516,-81.92059326171875,28.504106521606445,-28.52119255065918,-5.3850998878479,-0.037050068378448486,0.3878408372402191,-5.0346879959106445
48.29700469970703,-75.55692291259766,7.3903374671936035,-34.807369232177734,-1.7054359912872314,-0.20377537608146667,0.08310875296592712,-1.8080370426177979
55.59747314453125,-62.10526657104492,-14.200227737426758,-36.08327865600586,2.4005866050720215,-0.4353383183479309,-0.16621750593185425,1.7802211046218872
58.88009262084961,-45.91154098510742,-33.272064208984375,-35.600921630859375,6.515877723693848,-0.5557510256767273,-0.40630945563316345,5.433382987976074
59.08720016479492,-26.251426696777344,-53.02800369262695,-35.22748565673828,10.334571838378906,-0.7502638697624207,-0.7664473652839661,8.808385848999023
54.831180572509766,-4.801207065582275,-67.33187866210938,-30.279455184936523,13.763980865478516,-0.9077267050743103,-0.9880706667900085,11.840324401855469
47.27183151245117,16.255809783935547,-77.22021484375,-24.133317947387695,16.507509231567383,-1.000351905822754,-1.218928337097168,14.241768836975098
36.626609802246094,37.14727020263672,-82.59971618652344,-15.513164520263672,18.351974487304688,-1.0374019145965576,-1.329740047454834,15.929269790649414
21.68394660949707,55.64847183227539,-79.69747924804688,-3.952200412750244,19.11200523376465,-1.0559269189834595,-1.4590202569961548,16.587581634521484
7.559350967407227,71.21100616455078,-75.98676300048828,4.932470321655273,18.824676513671875,-0.9725642800331116,-1.468254566192627,16.327964782714844
-7.507574558258057,80.57542419433594,-64.55402374267578,15.093048095703125,17.406570434570312,-0.8521515727043152,-1.3759114742279053,15.113335609436035
-22.512367248535156,83.11054992675781,-46.60162353515625,24.14887809753418,14.978177070617676,-0.6669012308120728,-1.2004597187042236,13.054954528808594
-35.59107971191406,81.82746887207031,-28.358993530273438,31.181926727294922,11.66926097869873,-0.44460082054138184,-0.9880706667900085,10.199183464050293
-46.619449615478516,75.59831237792969,-7.4732584953308105,37.39030456542969,7.757880210876465,-0.20377537608146667,-0.6371670961380005,6.824181079864502
-53.68174743652344,62.02248764038086,13.992924690246582,38.77513122558594,3.4294095039367676,0.037050068378448486,-0.32320070266723633,3.0597550868988037
-57.0368537902832,45.735633850097656,33.272064208984375,38.27721405029297,-0.899061381816864,0.20377537608146667,0.0,-0.7232148051261902
-57.52355194091797,25.992740631103516,52.727413177490234,37.06354904174805,-4.949471950531006,0.3890257179737091,0.32320070266723633,-4.27438497543335
-53.43321990966797,4.687385082244873,66.93800354003906,31.897680282592773,-8.601329803466797,0.5279634594917297,0.6186984777450562,-7.482491970062256
-45.57356643676758,-16.452411651611328,76.8677978515625,25.953819274902344,-11.585843086242676,0.6483762264251709,0.8772590160369873,-10.106463432312012
-35.1043815612793,-37.002403259277344,82.20584106445312,17.800460815429688,-13.671294212341309,0.7224763631820679,0.9788363575935364,-11.960860252380371
-20.575931549072266,-55.46221923828125,79.34506225585938,5.772702217102051,-14.672310829162598,0.7410013675689697,1.1358195543289185,-12.823155403137207
-6.523823261260986,-71.24205017089844,75.97640228271484,-2.987489938735962,-14.61669921875,0.6669012308120728,1.0988823175430298,-12.795339584350586
8.677720069885254,-80.58577728271484,64.30525970458984,-13.22586727142334,-13.36542797088623,0.5557510256767273,1.052710771560669,-11.729061126708984
23.47540855407715,-83.02777099609375,46.60162353515625,-22.592893600463867,-11.076066017150879,0.3982882499694824,0.8495560884475708,-9.809760093688965
36.45056915283203,-82.00337219238281,28.59739112854004,-29.610382080078125,-7.896910190582275,0.1759878247976303,0.6464014053344727,-7.093068599700928
47.51000213623047,-75.60865783691406,7.3074164390563965,-35.9432373046875,-4.1245598793029785,-0.037050068378448486,0.3601379096508026,-3.8293297290802
55.29716873168945,-62.17770004272461,-13.816717147827148,-36.11439895629883,-0.12049276381731033,-0.22230041027069092,0.08310875296592712,-0.27815955877304077
88.87932586669922,-42.55897521972656,-30.027780532836914,28.739030838012695,-0.1390301138162613,-0.28713804483413696,-0.17545180022716522,-0.6026790142059326
85.120361328125,-28.610639572143555,-53.328590393066406,5.679342746734619,-0.1297614425420761,0.04631258547306061,-0.1200459748506546,-0.21325565874576569
71.64814758300781,-7.94682502746582,-69.91279602050781,-11.000809669494629,-0.12049276381731033,0.10188768804073334,-0.28626346588134766,-0.33379146456718445
69.23536682128906,14.476052284240723,-78.69206237792969,8.900230407714844,-0.12049276381731033,0.22230041027069092,-0.35090360045433044,-0.25961557030677795
50.098819732666016,33.14281463623047,-85.71961975097656,-4.045559406280518,-0.12049276381731033,0.32418811321258545,-0.3601379096508026,-0.17616771161556244
25.59823989868164,55.275962829589844,-81.95707702636719,-1.7738221883773804,-0.1297614425420761,0.44460082054138184,-0.3878408372402191,-0.009271984919905663
10.427762031555176,67.81704711914062,-77.47933959960938,1.1981079578399658,-0.1297614425420761,0.4816508889198303,-0.3416692912578583,0.027815954759716988
-16.475242614746094,80.40986633300781,-64.99972534179688,-1.9916599988937378,-0.12049276381731033,0.5372260212898254,-0.304732084274292,0.12980778515338898
-37.4860954284668,85.15933990478516,-47.088783264160156,0.8869110941886902,-0.0926867425441742,0.5187009572982788,-0.1846861094236374,0.20398366451263428
-52.511600494384766,81.38253021240234,-27.934022903442383,1.5404245853424072,-0.0926867425441742,0.4631258547306061,-0.12928028404712677,0.18543969094753265
-71.05789947509766,76.55027770996094,-7.006827354431152,-2.9096908569335938,-0.10195541381835938,0.36123818159103394,-0.05540583282709122,0.19471168518066406
-80.72972106933594,65.72686767578125,15.547694206237793,0.7001929879188538,-0.11122409254312515,0.31492558121681213,0.03693722188472748,0.21325565874576569
-82.43834686279297,47.64990997314453,35.313995361328125,0.6068338751792908,-0.12049276381731033,0.22230041027069092,0.12928028404712677,0.19471168518066406
-82.78006744384766,27.027482986450195,54.219993591308594,-2.6918530464172363,-0.10195541381835938,0.10188768804073334,0.2123890221118927,0.20398366451263428
-75.29320526123047,7.419106483459473,69.04212951660156,2.038339614868164,-0.12049276381731033,0.009262517094612122,0.31396639347076416,0.17616771161556244
-64.420166015625,-15.717743873596191,79.70784759521484,-0.8557913899421692,-0.1297614425420761,-0.0833626538515091,0.4247780442237854,0.17616771161556244
-47.188987731933594,-36.0193977355957,83.25271606445312,0.35787639021873474,-0.08341806381940842,-0.18525034189224243,0.4617152810096741,0.11126381903886795
-26.074583053588867,-54.6033821105957,81.884521484375,2.038339614868164,-0.11122409254312515,-0.27787551283836365,0.4801838994026184,0.06490389257669449
-7.321179389953613,-70.02104949951172,76.45319366455078,-1.5715441703796387,-0.1390301138162613,-0.3427131474018097,0.4524809718132019,-0.018543969839811325
15.802149772644043,-80.6685562133789,65.47652435302734,0.9491504430770874,-0.08341806381940842,-0.3334506154060364,0.4524809718132019,-0.027815954759716988
35.07331848144531,-83.16228485107422,48.24967575073242,0.45123547315597534,-0.11122409254312515,-0.3519756495952606,0.31396639347076416,-0.15762373805046082
54.59300994873047,-82.66561126708984,27.47795867919922,-0.6535134315490723,-0.11122409254312515,-0.32418811321258545,0.23085764050483704,-0.20398366451263428
70.08450317382812,-77.119384765625,7.141574382781982,0.34231656789779663,-0.12049276381731033,-0.22230041027069092,0.13851457834243774,-0.21325565874576569
80.481201171875,-65.49922180175781,-14.884325981140137,0.6535134315490723,-0.12049276381731033,-0.13893775641918182,0.01846861094236374,-0.23179961740970612
83.9087905883789,-48.260406494140625,-35.53166198730469,0.591274082660675,-0.11122409254312515,0.0,-0.05540583282709122,-0.17616771161556244
83.13214874267578,-28.217437744140625,-54.88336181640625,0.31119686365127563,-0.1297614425420761,0.09262517094612122,-0.1477488875389099,-0.17616771161556244
76.78436279296875,-7.367369174957275,-69.5396499633789,-0.062239374965429306,-0.1390301138162613,0.1759878247976303,-0.23085764050483704,-0.15762373805046082
65.17610168457031,15.169330596923828,-80.4645004272461,-0.23339766263961792,-0.0926867425441742,0.3056630790233612,-0.2677948474884033,-0.10199183225631714
47.45822525024414,35.874534606933594,-83.6569595336914,-0.5445945262908936,-0.11122409254312515,0.3427131474018097,-0.2954977750778198,-0.08344786614179611
26.923715591430664,54.95519256591797,-82.28876495361328,-0.49791499972343445,-0.10195541381835938,0.41681328415870667,-0.3416692912578583,-0.055631909519433975
