17-110kVⅡ母电压Ua_17,18-110kVⅡ母电压Ub_18,19-110kVⅡ母电压Uc_19,20-110kVⅡ母电压3Uo_20,25-110kV松抚大铺斗线电流１Ia_25,26-110kV松抚大铺斗线电流１Ib_26,27-110kV松抚大铺斗线电流１Ic_27,28-110kV松抚大铺斗线电流１3Io_28
-43.270721435546875,40.1822395324707,44.771812438964844,72.5655288696289,-12.29263973236084,-0.7757139205932617,0.17621885240077972,-12.809331893920898
-39.077083587646484,34.66827392578125,48.288917541503906,76.68496704101562,-13.349313735961914,-0.7404541969299316,0.24670638144016266,-13.797379493713379
-41.04682540893555,27.538145065307617,50.44354248046875,65.1822280883789,-16.061443328857422,-1.0930514335632324,0.035243768244981766,-17.114397048950195
-46.89250183105469,19.900983810424805,52.05950927734375,44.58502197265625,-17.646453857421875,-1.0930514335632324,0.1057313084602356,-18.631755828857422
-53.62773895263672,11.534965515136719,52.94670867919922,19.868377685546875,-19.83024787902832,-1.0930514335632324,0.1057313084602356,-20.749000549316406
-58.26615524291992,4.0879411697387695,54.62604904174805,1.4259601831436157,-22.014039993286133,-1.0577917098999023,0.14097507297992706,-22.83095932006836
-59.791114807128906,-2.186573028564453,57.35101318359375,-7.446681022644043,-23.775163650512695,-0.7757139205932617,0.528656542301178,-23.960155487060547
-58.139076232910156,-6.496340274810791,61.69194412231445,-4.404632568359375,-26.06462287902832,-0.7051944732666016,0.5991441011428833,-26.14797592163086
-54.39021682739258,-9.126565933227539,67.55378723144531,7.985376834869385,-27.332632064819336,-0.5641555786132812,0.7401191592216492,-27.136022567749023
-50.005958557128906,-10.901175498962402,73.92259979248047,23.607563018798828,-29.128978729248047,-0.7404541969299316,0.5991441011428833,-29.217981338500977
-45.748783111572266,-12.707475662231445,79.87950134277344,38.564300537109375,-30.220874786376953,-0.916752815246582,0.45816901326179504,-30.664764404296875
-41.87284469604492,-15.781352996826172,84.03032684326172,47.215126037597656,-31.524105072021484,-1.1635708808898926,0.14097507297992706,-32.49971008300781
-38.44168472290039,-20.408016204833984,85.89977264404297,48.41926956176758,-32.65122604370117,-1.4103889465332031,-0.035243768244981766,-34.0523567199707
-35.45530700683594,-26.936044692993164,85.01258087158203,40.75077438354492,-33.56700897216797,-1.4456486701965332,-0.2114626169204712,-35.14626693725586
-32.818397521972656,-34.604896545410156,82.19255828857422,26.96649169921875,-34.62368392944336,-1.4809083938598633,-0.14097507297992706,-36.16960144042969
-30.880428314208984,-42.46388244628906,78.29521942138672,9.791593551635742,-35.18724060058594,-1.1988306045532227,0.0,-36.38132858276367
-29.54608917236328,-49.68907928466797,74.77811431884766,-6.622792720794678,-35.89168930053711,-1.0930514335632324,0.2819501459598541,-36.66362762451172
-28.720067977905273,-55.393184661865234,72.59180450439453,-18.474105834960938,-36.10302734375,-0.881493091583252,0.4229252338409424,-36.451900482177734
-27.703428268432617,-59.32267761230469,72.49674987792969,-23.67093849182129,-36.20869445800781,-0.8109736442565918,0.528656542301178,-36.451900482177734
-25.956079483032227,-61.54093933105469,74.39788818359375,-21.00914764404297,-36.138248443603516,-0.916752815246582,0.4934127628803253,-36.48719024658203
-22.969701766967773,-62.55500411987305,77.59813690185547,-12.009753227233887,-35.89168930053711,-1.0577917098999023,0.3171939253807068,-36.48719024658203
-18.744293212890625,-62.9986572265625,81.05187225341797,0.7288240790367126,-35.64513397216797,-1.2693500518798828,0.17621885240077972,-36.66362762451172
-13.756404876708984,-63.50568771362305,83.49166870117188,12.611825942993164,-35.257686614990234,-1.375129222869873,-0.035243768244981766,-36.52247619628906
-8.895596504211426,-64.55143737792969,83.90357971191406,19.805002212524414,-34.835018157958984,-1.5161681175231934,-0.1057313084602356,-36.38132858276367
-4.956118106842041,-66.5478744506836,81.90738677978516,19.51980972290039,-34.236236572265625,-1.4456486701965332,-0.17621885240077972,-35.74615478515625
-2.255669116973877,-69.5900650024414,77.47139739990234,11.21755313873291,-33.49656295776367,-1.4103889465332031,-0.17621885240077972,-34.93454360961914
-0.6036297678947449,-73.36111450195312,71.45112609863281,-3.0737364292144775,-32.68644714355469,-1.304609775543213,-0.035243768244981766,-33.875919342041016
0.6036297678947449,-77.38567352294922,64.67039489746094,-19.583187103271484,-31.629772186279297,-1.2340903282165527,0.035243768244981766,-32.7114372253418
2.1603591442108154,-80.99827575683594,58.33326721191406,-33.93785095214844,-30.432209014892578,-1.1988306045532227,0.07048753648996353,-31.476375579833984
4.543107986450195,-83.47004699707031,53.39030838012695,-42.65205383300781,-29.05853271484375,-1.1635708808898926,0.035243768244981766,-30.029592514038086
8.06957721710205,-84.45242309570312,50.19005584716797,-43.856197357177734,-27.614412307739258,-1.1988306045532227,-0.035243768244981766,-28.688669204711914
12.32675552368164,-83.91370391845703,48.66914749145508,-38.120670318603516,-26.06462287902832,-1.1988306045532227,-0.07048753648996353,-27.100736618041992
17.02871322631836,-82.04402160644531,48.09880447387695,-27.88544273376465,-24.409168243408203,-1.1283111572265625,-0.1057313084602356,-25.5480899810791
21.508281707763672,-79.54055786132812,47.433406829833984,-16.92139434814453,-22.718488693237305,-1.0930514335632324,-0.17621885240077972,-23.78371810913086
25.415990829467773,-77.13215637207031,45.595638275146484,-9.252897262573242,-20.886920928955078,-0.9872722625732422,-0.17621885240077972,-21.842910766601562
28.56121826171875,-75.38923645019531,41.88842010498047,-7.414992809295654,-19.05535316467285,-0.881493091583252,-0.14097507297992706,-19.8668155670166
30.91219711303711,-74.69207000732422,36.08994674682617,-12.168193817138672,-17.012449264526367,-0.6699347496032715,-0.14097507297992706,-17.608421325683594
32.881935119628906,-74.8188247680664,28.61213493347168,-22.21329116821289,-14.969547271728516,-0.5641555786132812,-0.1057313084602356,-15.35002613067627
34.62928771972656,-75.54768371582031,20.278810501098633,-34.761741638183594,-12.680087089538574,-0.38785696029663086,-0.1057313084602356,-12.950482368469238
36.50371551513672,-76.02302551269531,12.135601043701172,-46.42292785644531,-10.390626907348633,-0.2820777893066406,-0.17621885240077972,-10.586225509643555
38.63230514526367,-75.6110610961914,5.196445465087891,-53.9329833984375,-8.030721664428711,-0.1762986183166504,-0.17621885240077972,-8.116106033325195
41.07859420776367,-73.7730712890625,0.0,-55.739200592041016,-5.600371837615967,-0.07051944732666016,-0.2114626169204712,-5.645986557006836
43.68373107910156,-70.3823013305664,-3.5487918853759766,-51.49300765991211,-3.1700217723846436,0.0,-0.24670638144016266,-3.2111549377441406
46.352413177490234,-65.50212097167969,-5.98858642578125,-42.9372444152832,-0.7044492959976196,0.07051944732666016,-0.24670638144016266,-0.6704609394073486
48.862239837646484,-59.76633071899414,-8.238266944885254,-32.733707427978516,1.6906782388687134,0.07051944732666016,-0.3171939253807068,1.7643707990646362
51.403839111328125,-53.808712005615234,-11.18503189086914,-23.258995056152344,3.909693479537964,0.1410388946533203,-0.2819501459598541,3.987478017807007
53.62773895263672,-48.23136520385742,-15.430908203125,-17.269962310791016,6.163931369781494,0.24681806564331055,-0.35243770480155945,6.316447734832764
55.27977752685547,-43.541324615478516,-21.197694778442383,-16.509450912475586,8.418169021606445,0.3525972366333008,-0.35243770480155945,8.645417213439941
56.16933822631836,-40.055484771728516,-28.105165481567383,-21.040834426879883,10.672406196594238,0.3525972366333008,-0.3876814544200897,10.939099311828613
56.296417236328125,-37.456947326660156,-35.551292419433594,-29.311403274536133,12.997089385986328,0.42311668395996094,-0.4229252338409424,13.268068313598633
56.0104866027832,-35.36544418334961,-42.6171875,-38.53261184692383,15.216104507446289,0.42311668395996094,-0.4229252338409424,15.455888748168945
55.72455978393555,-33.147178649902344,-48.73251724243164,-45.852542877197266,17.43511962890625,0.4936361312866211,-0.4934127628803253,17.643709182739258
55.7880973815918,-30.136680603027344,-53.39030838012695,-48.8629035949707,19.5484676361084,0.5288958549499512,-0.4934127628803253,19.760953903198242
56.201107025146484,-25.921981811523438,-56.71730041503906,-46.73980712890625,21.59136962890625,0.5994153022766113,-0.528656542301178,21.91348648071289
56.80473709106445,-20.408016204833984,-58.93529510498047,-40.085323333740234,23.56382942199707,0.6699347496032715,-0.4934127628803253,23.99544334411621
57.249515533447266,-13.753228187561035,-60.74137496948242,-31.0859317779541,25.46584129333496,0.8109736442565918,-0.4934127628803253,25.971538543701172
57.185977935791016,-6.591408729553223,-62.642513275146484,-22.21329116821289,27.262187957763672,0.916752815246582,-0.4229252338409424,27.982921600341797
56.201107025146484,0.5387209057807922,-65.20905303955078,-16.097505569458008,29.0233097076416,0.9872722625732422,-0.35243770480155945,29.817867279052734
54.32667922973633,6.971682071685791,-68.631103515625,-14.16453742980957,30.67876625061035,1.0577917098999023,-0.3171939253807068,31.652812957763672
51.81684875488281,12.422269821166992,-72.62348937988281,-16.129194259643555,32.19333267211914,1.0577917098999023,-0.3171939253807068,33.17017364501953
49.02109146118164,16.827106475830078,-76.77430725097656,-20.53382682800293,33.56700897216797,1.1635708808898926,-0.24670638144016266,34.652244567871094
46.320640563964844,20.471393585205078,-80.32310485839844,-25.255338668823242,34.76457214355469,1.1988306045532227,-0.24670638144016266,35.88730239868164
43.74727249145508,23.735408782958984,-82.73120880126953,-28.26569938659668,35.856468200683594,1.2693500518798828,-0.17621885240077972,37.12236404418945
41.364524841308594,27.189559936523438,-83.68177795410156,-28.10725975036621,36.77225112915039,1.339869499206543,-0.14097507297992706,38.110408782958984
39.04531478881836,31.30919075012207,-83.30155181884766,-24.368074417114258,37.54714584350586,1.375129222869873,-0.1057313084602356,38.99259567260742
36.59902572631836,36.1259880065918,-81.8440170288086,-17.68190574645996,38.1107063293457,1.4456486701965332,-0.035243768244981766,39.7336311340332
33.89857482910156,41.70333480834961,-79.94287872314453,-9.474713325500488,38.60382080078125,1.4809083938598633,-0.035243768244981766,40.19236755371094
30.975738525390625,47.62926483154297,-78.29521942138672,-1.4893362522125244,38.88560104370117,1.5514278411865234,-0.035243768244981766,40.580528259277344
27.703428268432617,53.428436279296875,-77.28128051757812,4.721512794494629,38.991268157958984,1.5866875648498535,-0.07048753648996353,40.65110397338867
24.27227020263672,58.68888854980469,-76.96442413330078,8.27056884765625,38.95604705810547,1.5514278411865234,-0.1057313084602356,40.580528259277344
20.682262420654297,63.03034591674805,-77.34465026855469,9.062768936157227,38.74470901489258,1.5514278411865234,-0.17621885240077972,40.333518981933594
