220kV II母电压_A相_5,220kV II母电压_B相_6,220kV II母电压_C相_7,220kV II母电压_3U0_8,220kV砚普I回线_A相_17,220kV砚普I回线_B相_18,220kV砚普I回线_C相_19,220kV砚普I回线_3I0_20
-56.60548782348633,82.60253143310547,-27.248950958251953,-0.2019646167755127,0.08797486871480942,-0.1404714733362198,0.08908602595329285,0.02287779562175274
-71.26254272460938,75.64543914794922,-5.985019207000732,-1.1030374765396118,0.13004980981349945,-0.13857319951057434,0.04928163066506386,0.028597243130207062
-80.63973999023438,62.821537017822266,15.610837936401367,-1.7400027513504028,0.1625622659921646,-0.12148883938789368,-0.0018954472616314888,0.02287779562175274
-84.7889404296875,45.86491394042969,36.615455627441406,-2.019646167755127,0.17594973742961884,-0.09111662954092026,-0.04928163066506386,0.019064828753471375
-83.49231719970703,26.260440826416016,55.32771301269531,-1.3050020933151245,0.19889971613883972,-0.053151365369558334,-0.10235415399074554,0.02287779562175274
-76.73948669433594,4.963420867919922,69.81830596923828,-1.0408945083618164,0.19507470726966858,-0.011389578692615032,-0.1383676528930664,0.026690760627388954
-63.991065979003906,-16.89432144165039,79.06034088134766,-1.0719660520553589,0.1855122298002243,0.037965260446071625,-0.17248570919036865,0.024784278124570847
-46.885982513427734,-38.21210861206055,83.64505004882812,-0.4660721719264984,0.15873727202415466,0.08921836316585541,-0.193335622549057,0.024784278124570847
-27.08391571044922,-56.96511459350586,82.48331451416016,-0.21750034391880035,0.12048732489347458,0.13287842273712158,-0.2066037505865097,0.020971311256289482
-6.057834625244141,-71.6165542602539,76.02114868164062,-0.6369653344154358,0.07267489284276962,0.17274193465709686,-0.2066037505865097,0.026690760627388954
15.331300735473633,-80.82691955566406,63.31465530395508,-1.3982164859771729,0.021037468686699867,0.20121589303016663,-0.19523106515407562,0.026690760627388954
36.46111297607422,-85.37499237060547,46.064937591552734,-2.3925037384033203,-0.019124971702694893,0.222096785902977,-0.16300846636295319,0.026690760627388954
55.44371032714844,-84.06664276123047,25.952369689941406,-2.2682180404663086,-0.0745873898267746,0.23538462817668915,-0.1232040748000145,0.02287779562175274
70.10076904296875,-76.80841827392578,4.833654880523682,-0.8855371475219727,-0.10901234298944473,0.22779157757759094,-0.07771334052085876,0.02287779562175274
79.07341766357422,-64.02604675292969,-16.803693771362305,-0.4039292335510254,-0.1415247917175293,0.21450373530387878,-0.02464081533253193,0.02287779562175274
61.159236907958984,-29.520931243896484,-19.70803451538086,10.098230361938477,-0.02677496150135994,0.08732010424137115,-0.1099359467625618,0.11438897252082825
63.804351806640625,-26.924999237060547,-57.464481353759766,-33.94559097290039,0.6139116287231445,0.04555831477046013,-0.011372683569788933,-0.562412440776825
64.22964477539062,-2.8139896392822266,-68.29352569580078,-9.01072883605957,0.9677236080169678,-0.08921836316585541,-0.10045870393514633,-0.6958662867546082
52.59113311767578,19.95751953125,-74.6623306274414,-1.7400027513504028,1.168535828590393,-0.16514888405799866,-0.14594943821430206,-0.7797514796257019
43.359161376953125,38.58592224121094,-83.85250091552734,-1.36714506149292,1.3387480974197388,-0.2885359823703766,-0.12130862474441528,-0.8369460105895996
22.91396713256836,56.35247802734375,-82.2758560180664,-2.8275046348571777,1.5108728408813477,-0.37205955386161804,-0.1364722102880478,-0.9112988114356995
3.9209957122802734,70.19398498535156,-76.71611785888672,-2.8896474838256836,1.5778101682662964,-0.3967369794845581,-0.16869480907917023,-0.907485842704773
-15.663237571716309,79.009765625,-65.9078140258789,-2.3925037384033203,1.5032228231430054,-0.41382136940956116,-0.16869480907917023,-0.817881166934967
-35.890594482421875,83.27747344970703,-48.3365478515625,0.45053642988204956,1.321535587310791,-0.39483872056007385,-0.1535312384366989,-0.665362536907196
-50.786231994628906,82.21833801269531,-27.746837615966797,8.125191688537598,1.0212734937667847,-0.3530769348144531,-0.11183138936758041,-0.457555890083313
-63.33756637573242,74.5966796875,-7.655015468597412,8.10965633392334,0.6502490639686584,-0.26955336332321167,-0.06254976242780685,-0.21161960065364838
-72.75625610351562,60.14253616333008,13.308110237121582,3.1537551879882812,0.2830495834350586,-0.17274193465709686,-0.05686341971158981,0.05338152125477791
-77.34112548828125,42.26176071166992,33.69036865234375,-0.6680368185043335,-0.11283733695745468,-0.05884615704417229,0.0,0.272627055644989
-76.92620086669922,23.83064842224121,52.724178314208984,1.4603594541549683,-0.48768678307533264,0.05125310271978378,0.03411805257201195,0.497592031955719
-70.3082275390625,3.488931655883789,68.86402130126953,5.717152118682861,-0.851061224937439,0.18413151800632477,0.09287691861391068,0.6634560227394104
-58.08882522583008,-17.53811264038086,77.87785339355469,5.872509479522705,-1.143673300743103,0.296129047870636,0.1099359467625618,0.8293200731277466
-43.21393585205078,-39.98772430419922,81.66387176513672,-0.170893132686615,-1.361698031425476,0.3853473961353302,0.11751773208379745,0.9379895925521851
-25.96363067626953,-58.57459259033203,80.6162338256836,-4.520900249481201,-1.4783602952957153,0.4479900896549225,0.12889041006565094,0.9818387031555176
-7.043270111083984,-71.86576080322266,75.70996856689453,-3.293576717376709,-1.495572805404663,0.4783622920513153,0.14215855300426483,0.9437090158462524
12.769168853759766,-79.50818634033203,64.58011627197266,-1.1962518692016602,-1.4056854248046875,0.5011414289474487,0.14026309549808502,0.8293200731277466
32.706085205078125,-83.66167449951172,47.589717864990234,-3.4800055027008057,-1.2144356966018677,0.48785361647605896,0.10614504665136337,0.6806144118309021
49.68669128417969,-82.81021118164062,26.93777084350586,-8.342692375183105,-0.9352111220359802,0.4309057295322418,0.07771334052085876,0.4823401868343353
62.46623611450195,-75.7700424194336,5.870919704437256,-10.238052368164062,-0.5833116173744202,0.3530769348144531,0.03980439156293869,0.24974925816059113
70.98246765136719,-62.13621139526367,-14.417983055114746,-7.457154750823975,-0.20463719964027405,0.25057071447372437,0.011372683569788933,-0.01143889781087637
75.27689361572266,-44.04776382446289,-34.323097229003906,-3.122683525085449,0.19507470726966858,0.1366749405860901,-0.032222602516412735,-0.24402980506420135
74.5611572265625,-24.588661193847656,-53.43989181518555,-3.6819701194763184,0.5775741338729858,0.022779157385230064,-0.07013154774904251,-0.465181827545166
68.65892028808594,-4.15349006652832,-69.31004333496094,-6.338581562042236,0.9294736385345459,-0.09681142121553421,-0.1099359467625618,-0.65011066198349
57.093017578125,17.11237907409668,-79.35076904296875,-6.804653644561768,1.2201732397079468,-0.20311415195465088,-0.1364722102880478,-0.8064422607421875
41.82395553588867,38.274410247802734,-83.71765899658203,-3.992685079574585,1.4381978511810303,-0.28663772344589233,-0.1516357809305191,-0.907485842704773
24.386934280395508,56.89242935180664,-82.40032958984375,0.13982164859771729,1.552947759628296,-0.3549751937389374,-0.15921756625175476,-0.9456155300140381
5.466573715209961,70.72354888916016,-76.39456939697266,1.6157169342041016,1.570160150527954,-0.39483872056007385,-0.1781720519065857,-0.8998599052429199
-13.785723686218262,78.40750885009766,-65.24396514892578,1.1807161569595337,1.4821853637695312,-0.408126562833786,-0.1667993664741516,-0.8045358061790466
-33.121002197265625,82.1456527709961,-49.05226135253906,1.8021457195281982,1.2890231609344482,-0.3853473961353302,-0.14784489572048187,-0.657736599445343
-50.37131118774414,80.93075561523438,-29.03304672241211,4.567507266998291,1.009798526763916,-0.33599257469177246,-0.10804049670696259,-0.46327534317970276
-63.804351806640625,73.88020324707031,-7.634270191192627,6.245367050170898,0.6674615144729614,-0.260062038898468,-0.07013154774904251,-0.2287779450416565
-72.47618103027344,60.81747817993164,13.878605842590332,5.5307230949401855,0.2753995954990387,-0.16894541680812836,-0.0416998416185379,0.03622317686676979
-76.6046371459961,43.071693420410156,34.188255310058594,3.231433868408203,-0.1262248158454895,-0.04935484007000923,-0.0018954472616314888,0.27453354001045227
-75.61920166015625,22.989566802978516,52.47523498535156,1.9575031995773315,-0.5087242722511292,0.0702357366681099,0.03601349890232086,0.49949851632118225
-69.4368896484375,2.242884635925293,67.53632354736328,2.594468355178833,-0.8625362515449524,0.19362284243106842,0.07392244786024094,0.682520866394043
-57.99546813964844,-18.628402709960938,77.51481628417969,3.7441132068634033,-1.147498369216919,0.2923325300216675,0.10045870393514633,0.8369460105895996
-42.88199996948242,-39.24009704589844,82.40032958984375,2.516789674758911,-1.359785556793213,0.3815508782863617,0.1250995248556137,0.9284572005271912
-25.382741928100586,-57.65044403076172,81.48754119873047,-0.8078584671020508,-1.4783602952957153,0.45368486642837524,0.13457675278186798,0.962773859500885
-6.514246940612793,-72.00074768066406,75.21208190917969,-3.4955413341522217,-1.4936603307724,0.49165013432502747,0.14405399560928345,0.9284572005271912
12.955883026123047,-80.4842529296875,63.32502746582031,-4.660721778869629,-1.4056854248046875,0.5030397176742554,0.1383676528930664,0.8312265276908875
32.519371032714844,-84.18086242675781,47.11257553100586,-5.095722675323486,-1.2086982727050781,0.47266751527786255,0.1099359467625618,0.6787078976631165
49.551841735839844,-82.32217407226562,27.82982063293457,-5.934652328491211,-0.933298647403717,0.42900747060775757,0.07960878312587738,0.4785272181034088
62.68406677246094,-74.83551025390625,6.8252034187316895,-6.975546836853027,-0.5852241516113281,0.34738215804100037,0.04549073427915573,0.24784277379512787
71.22105407714844,-61.81431579589844,-14.80177116394043,-7.348404884338379,-0.19889971613883972,0.252469003200531,0.011372683569788933,-0.013345380313694477
77.71455383300781,-44.78500747680664,-35.961978912353516,-3.215898036956787,0.30791205167770386,0.10440447181463242,-0.032222602516412735,-0.33363449573516846
77.72492218017578,-26.094301223754883,-55.493675231933594,-4.2878642082214355,0.7210114598274231,0.041761789470911026,-0.005686341784894466,-0.6958662867546082
71.73970031738281,-4.6103739738464355,-69.78718566894531,-2.081789016723633,1.1532357931137085,-0.08352357894182205,-0.047386184334754944,-0.9570544362068176
59.60328674316406,16.45820426940918,-79.90052032470703,-4.318935394287109,1.4840978384017944,-0.1594541072845459,-0.03032715618610382,-1.2182425260543823
42.43596267700195,37.817527770996094,-83.93548583984375,-4.303399562835693,1.7556724548339844,-0.24677419662475586,-0.053072523325681686,-1.3764806985855103
24.48029136657715,56.35247802734375,-83.10567474365234,-2.2526822090148926,1.8876347541809082,-0.3075186312198639,-0.0549679733812809,-1.4470205307006836
5.414708614349365,70.45357513427734,-76.74723815917969,0.21750034391880035,1.904847264289856,-0.3416873514652252,-0.05875886604189873,-1.4146102666854858
-14.926753997802734,79.38357543945312,-64.47639465332031,2.1128604412078857,1.7900973558425903,-0.3530769348144531,-0.05117707699537277,-1.30022132396698
-35.288963317871094,83.03865051269531,-47.84903335571289,2.1439321041107178,1.5605976581573486,-0.32839950919151306,-0.0549679733812809,-1.0809757709503174
-53.44171905517578,81.43955993652344,-28.120254516601562,2.1905393600463867,1.2144356966018677,-0.2885359823703766,-0.03980439156293869,-0.795003354549408
-67.20669555664062,74.32670593261719,-6.607378005981445,2.687682867050171,0.8032488226890564,-0.21640199422836304,-0.04359528794884682,-0.44611698389053345
-75.4947280883789,61.55472183227539,14.998851776123047,3.386791229248047,0.3251245319843292,-0.12528535723686218,-0.018954472616314888,-0.08197876811027527
-79.3431167602539,44.43196105957031,35.8167610168457,3.169290781021118,-0.16064976155757904,-0.024677420035004616,-0.009477236308157444,0.29359835386276245
-78.4717788696289,24.277149200439453,53.90666198730469,1.662324070930481,-0.6349490880966187,0.08921836316585541,0.0037908945232629776,0.642484724521637
-72.16499328613281,2.8555245399475098,68.27278137207031,0.6058938503265381,-1.0595234632492065,0.18602977693080902,0.005686341784894466,0.9513349533081055
-60.22566604614258,-18.41034507751465,78.17866516113281,0.9632158279418945,-1.4095104932785034,0.2847394645214081,0.013268130831420422,1.1972712278366089
-44.09564208984375,-39.011653900146484,82.88784790039062,2.2216107845306396,-1.667697548866272,0.36446651816368103,0.028431709855794907,1.3478834629058838
-25.434608459472656,-57.55698776245117,81.94393157958984,0.6369653344154358,-1.8034849166870117,0.43849876523017883,0.028431709855794907,1.4184232950210571
-5.663660526275635,-71.80345916748047,75.48177337646484,-1.5380381345748901,-1.8245223760604858,0.4707692563533783,0.028431709855794907,1.3898260593414307
13.899826049804688,-80.84768676757812,62.982730865478516,-3.992685079574585,-1.702122449874878,0.47646403312683105,0.026536261662840843,1.2678111791610718
33.981964111328125,-84.94925689697266,46.29313659667969,-5.686080455780029,-1.480272889137268,0.4555831551551819,0.028431709855794907,1.0542850494384766
51.92726135253906,-82.75829315185547,27.145225524902344,-4.365542888641357,-1.143673300743103,0.41002482175827026,0.018954472616314888,0.7644996643066406
