500kV龙曲甲线线路电压1_1,500kV龙曲甲线线路电压1_2,500kV龙曲甲线线路电压1_3,500kV龙曲甲线线路电压1_4,500kV龙曲甲线路电流_25,500kV龙曲甲线路电流_26,500kV龙曲甲线路电流_27,500kV龙曲甲线路电流_28
19.433469772338867,29.290660858154297,-83.56867218017578,-60.60145950317383,2.826314926147461,-0.03786100074648857,-0.5362979769706726,2.197321891784668
19.13950538635254,35.10274124145508,-85.88627624511719,-54.8916015625,2.8748950958251953,-0.010324999690055847,-0.522458016872406,2.25229811668396
21.483280181884766,37.51649856567383,-86.64822387695312,-47.91725158691406,2.930414915084839,0.00344299990683794,-0.5570579767227173,2.3004019260406494
21.737520217895508,45.63117980957031,-85.63229370117188,-31.965776443481445,2.972054958343506,0.00344299990683794,-0.550137996673584,2.3416340351104736
17.892139434814453,49.22800064086914,-85.77515411376953,-32.437015533447266,2.999814987182617,0.010327000170946121,-0.5639780163764954,2.3622500896453857
14.936599731445312,57.36650085449219,-82.8702163696289,-18.59041404724121,2.999814987182617,0.017210999503731728,-0.5570579767227173,2.3828659057617188
13.736905097961426,62.76570129394531,-82.75115966796875,-11.20765495300293,2.9859349727630615,0.03097900003194809,-0.5570579767227173,2.36912202835083
13.252260208129883,66.0766830444336,-82.73528289794922,-6.322466850280762,2.9789950847625732,0.05163099989295006,-0.550137996673584,2.403481960296631
9.255925178527832,69.17327880859375,-82.25112915039062,-6.887955188751221,2.95817494392395,0.05163099989295006,-0.5432180166244507,2.389738082885742
3.7579851150512695,72.476318359375,-80.38593292236328,-7.57910680770874,2.930414915084839,0.08605100214481354,-0.5362979769706726,2.389738082885742
-1.4618799686431885,76.52571868896484,-78.568359375,-6.377445220947266,2.8957149982452393,0.07228299975395203,-0.5155379772186279,2.3622500896453857
-5.092744827270508,80.70216369628906,-76.76666259765625,-2.411175012588501,2.8332550525665283,0.0929350033402443,-0.5016980171203613,2.348505973815918
-6.252715110778809,79.8208236694336,-77.38574981689453,-7.0136189460754395,2.7777349948883057,0.0929350033402443,-0.48785799741744995,2.307274103164673
-7.110774993896484,82.81420135498047,-73.4489974975586,3.6835289001464844,2.7291550636291504,0.0929350033402443,-0.4670979976654053,2.2660419940948486
-8.254855155944824,85.3311767578125,-69.44874572753906,12.809877395629883,2.6666951179504395,0.08605100214481354,-0.48093798756599426,2.197321891784668
-8.930179595947266,89.80934143066406,-63.59123992919922,29.656707763671875,2.597295045852661,0.08605100214481354,-0.4601779878139496,2.142345905303955
-10.725749969482422,91.50849914550781,-59.76560592651367,35.892784118652344,2.5001349449157715,0.0929350033402443,-0.4324980080127716,2.087369918823242
-10.58273983001709,90.90505981445312,-56.85272979736328,40.08681869506836,2.402975082397461,0.09981899708509445,-0.40481799840927124,2.0323939323425293
-11.170669555664062,90.13488006591797,-53.0032844543457,44.610721588134766,2.319694995880127,0.12047100067138672,-0.38405799865722656,1.9636739492416382
-14.817424774169922,90.38896179199219,-47.582313537597656,48.17643737792969,2.2225348949432373,0.12735499441623688,-0.3702180087566376,1.894953966140747
-20.196189880371094,91.57996368408203,-41.67718505859375,50.94890213012695,2.111495018005371,0.12735499441623688,-0.3494580090045929,1.8056180477142334
-24.29581069946289,90.75420379638672,-37.415016174316406,49.778656005859375,1.9796350002288818,0.1411229968070984,-0.3356179893016815,1.7094099521636963
-25.725910186767578,90.47630310058594,-33.45445251464844,53.77634048461914,1.8547149896621704,0.12735499441623688,-0.32177799940109253,1.6132019758224487
-28.141189575195312,88.30867767333984,-27.94617462158203,55.433536529541016,1.7506150007247925,0.12735499441623688,-0.29409798979759216,1.5101219415664673
-30.05593490600586,86.32367706298828,-23.033170700073242,57.13785171508789,1.6048749685287476,0.1411229968070984,-0.2664180099964142,1.4001699686050415
-33.917205810546875,83.90991973876953,-17.68363380432129,55.433536529541016,1.4591350555419922,0.1411229968070984,-0.23181800544261932,1.2902179956436157
-35.665103912353516,83.02063751220703,-12.246788024902344,60.27945327758789,1.2925750017166138,0.1548909991979599,-0.20413799583911896,1.18026602268219
-33.69474411010742,79.74141693115234,-8.214792251586914,64.93687438964844,1.139894962310791,0.1411229968070984,-0.1626179963350296,1.056570053100586
-31.787944793701172,77.56585693359375,-2.611269950866699,74.30669403076172,1.0010950565338135,0.12735499441623688,-0.13493800163269043,0.9328740239143372
-33.035308837890625,74.7630386352539,3.293858051300049,77.58966827392578,0.8622949719429016,0.1411229968070984,-0.10033799707889557,0.8160499930381775
-37.7625846862793,73.07975769042969,10.326040267944336,78.61068725585938,0.6818550229072571,0.1411229968070984,-0.0657379999756813,0.6992260217666626
-39.677330017089844,69.66555786132812,15.42953109741211,78.3200912475586,0.5152950286865234,0.12735499441623688,-0.02421800047159195,0.5686579942703247
-40.30498504638672,66.1957778930664,20.90606117248535,80.69200134277344,0.35567501187324524,0.12735499441623688,-0.01037800032645464,0.4312179982662201
-40.46388626098633,61.34444046020508,25.48571014404297,79.8594741821289,0.19605499505996704,0.12047100067138672,0.03114200010895729,0.3006500005722046
-42.060829162597656,57.85877990722656,30.160602569580078,79.18402862548828,0.0294950008392334,0.12735499441623688,0.07266200333833694,0.1769540011882782
-42.19589614868164,52.157859802246094,34.605323791503906,76.67860412597656,-0.11624500155448914,0.12735499441623688,0.10726200044155121,0.06013000011444092
-41.4808464050293,47.22711944580078,40.04216766357422,78.94841003417969,-0.27586498856544495,0.12735499441623688,0.15570199489593506,-0.05669400095939636
-40.805519104003906,41.947021484375,45.10597229003906,79.82805633544922,-0.41466501355171204,0.11358699947595596,0.15570199489593506,-0.18039000034332275
-40.686344146728516,36.627220153808594,50.89204788208008,80.84122467041016,-0.5604050159454346,0.10670299828052521,0.19030199944972992,-0.2834700047969818
-40.41621398925781,31.87116050720215,55.003414154052734,80.15007019042969,-0.692264974117279,0.10670299828052521,0.23874199390411377,-0.4002940058708191
-39.45486831665039,26.448139190673828,58.598873138427734,78.7127914428711,-0.8588250279426575,0.11358699947595596,0.26642200350761414,-0.5102459788322449
-38.77159881591797,21.16010093688965,63.15471267700195,78.51644134521484,-0.9976249933242798,0.11358699947595596,0.2802619934082031,-0.6270700097084045
-36.840965270996094,14.80016040802002,66.54380798339844,76.81212615966797,-1.1225450038909912,0.11358699947595596,0.3079420030117035,-0.7438939809799194
-36.57083511352539,9.258040428161621,69.13127136230469,72.29607391357422,-1.233585000038147,0.0929350033402443,0.33562201261520386,-0.8332300186157227
-36.682064056396484,4.819580078125,72.70292663574219,70.43467712402344,-1.3585050106048584,0.09981899708509445,0.36330199241638184,-0.9363099932670593
-36.872745513916016,-0.1349799931049347,76.29044342041016,67.79573059082031,-1.4695450067520142,0.0929350033402443,0.3771420121192932,-1.0325180292129517
-35.02950668334961,-5.899419784545898,79.33031463623047,66.24848937988281,-1.58058500289917,0.07228299975395203,0.4048219919204712,-1.1287260055541992
-33.98076629638672,-10.599900245666504,81.09233093261719,62.91839599609375,-1.6916249990463257,0.07228299975395203,0.43250200152397156,-1.2111899852752686
-33.06708908081055,-16.102319717407227,82.87815856933594,57.9625244140625,-1.7749049663543701,0.058515001088380814,0.43942201137542725,-1.293653964996338
-30.39756965637207,-21.23155975341797,84.4655532836914,56.603782653808594,-1.8651249408721924,0.037863001227378845,0.4740220010280609,-1.362373948097229
-27.23546028137207,-26.424320220947266,85.78309631347656,55.260746002197266,-1.9275850057601929,0.03097900003194809,0.4740220010280609,-1.437965989112854
-24.26403045654297,-30.878660202026367,86.54505157470703,54.184749603271484,-1.9900449514389038,0.017210999503731728,0.4947820007801056,-1.513558030128479
-23.755550384521484,-35.198020935058594,88.35469055175781,50.72898864746094,-2.0386250019073486,0.00344299990683794,0.4878619909286499,-1.5547900199890137
-21.16547966003418,-40.168460845947266,88.9817123413086,47.72090530395508,-2.0941450595855713,-0.010324999690055847,0.5086219906806946,-1.6235100030899048
-19.46525001525879,-44.837181091308594,89.05314636230469,42.44301986694336,-2.1219050884246826,-0.010324999690055847,0.5017020106315613,-1.6578700542449951
-15.985340118408203,-50.23638153076172,89.09282684326172,39.36425018310547,-2.1566050052642822,-0.02409300021827221,0.5017020106315613,-1.7059739828109741
