220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV龙清线252_A相_25,220kV龙清线252_B相_26,220kV龙清线252_C相_27,220kV龙清线252_3I0_28
24.932559967041016,-82.86420440673828,52.85605239868164,-9.009886741638184,-0.37128302454948425,0.24154669046401978,0.14870743453502655,-0.1484992653131485
60.315330505371094,-82.44972229003906,32.57540512084961,17.75568962097168,-0.3620009422302246,0.24154669046401978,0.12082479149103165,-0.12065565586090088
69.32772827148438,-79.09246826171875,9.094182968139648,-1.304880142211914,-0.37128302454948425,0.2043856680393219,0.13011901080608368,-0.09281203895807266
74.03709411621094,-66.8343276977539,-11.290044784545898,-7.207909107208252,-0.3620009422302246,0.18580515682697296,0.13011901080608368,-0.07424963265657425
89.91558074951172,-49.39522933959961,-32.61683654785156,13.375020980834961,-0.35271888971328735,0.13935385644435883,0.16729585826396942,-0.07424963265657425
84.46646881103516,-31.096094131469727,-52.20351028442383,1.9417859315872192,-0.37128302454948425,0.13935385644435883,0.13941322267055511,-0.07424963265657425
72.20336151123047,-8.849071502685547,-67.36738586425781,-6.912757873535156,-0.3805651068687439,0.13935385644435883,0.14870743453502655,-0.04640601947903633
69.44233703613281,13.833150863647461,-77.83915710449219,9.444847106933594,-0.35271888971328735,0.12077334523200989,0.16729585826396942,-0.055687226355075836
51.823883056640625,33.386077880859375,-84.39567565917969,1.5534287691116333,-0.3620009422302246,0.10219283401966095,0.1858842968940735,-0.055687226355075836
27.26640510559082,53.11515426635742,-83.77420043945312,-5.561275005340576,-0.3434368073940277,0.09290257841348648,0.16729585826396942,-0.06496842950582504
13.10704517364502,69.19683837890625,-77.91166687011719,7.829280853271484,-0.3620009422302246,0.11148308962583542,0.12082479149103165,0.009281204082071781
-9.10616683959961,79.05101776123047,-67.58489990234375,4.349600315093994,-0.3620009422302246,0.08361231535673141,0.09294214844703674,0.055687226355075836
-35.091041564941406,84.73970794677734,-51.55096435546875,-2.9670488834381104,-0.3434368073940277,0.04645128920674324,0.06505950540304184,0.12993685901165009
-49.97972869873047,83.98328399658203,-31.15637969970703,5.157383441925049,-0.3434368073940277,0.05574154481291771,0.07435371726751328,0.12065565586090088
-66.50418853759766,77.34130096435547,-9.487780570983887,2.423348903656006,-0.3434368073940277,0.08361231535673141,0.04647107422351837,0.12993685901165009
-81.71586608886719,66.49237823486328,12.698710441589355,-4.178723335266113,-0.3434368073940277,0.11148308962583542,0.03717685863375664,0.08353083580732346
-83.362060546875,50.73191452026367,34.25337219238281,2.873843193054199,-0.33415472507476807,0.12077334523200989,0.03717685863375664,0.07424963265657425
-81.98675537109375,30.018455505371094,52.265655517578125,2.1126630306243896,-0.35271888971328735,0.12077334523200989,0.07435371726751328,0.06496842950582504
-78.23593139648438,8.72472858428955,68.11315155029297,-2.5942258834838867,-0.35271888971328735,0.11148308962583542,0.07435371726751328,0.055687226355075836
-64.22244262695312,-12.921302795410156,78.69886016845703,2.5320887565612793,-0.3248726427555084,0.07432205975055695,0.09294214844703674,0.06496842950582504
-47.27080154418945,-34.1632194519043,83.84671020507812,4.256394863128662,-0.3434368073940277,0.10219283401966095,0.07435371726751328,0.08353083580732346
-29.787792205810547,-53.70578384399414,83.13201904296875,-0.5592343211174011,-0.3248726427555084,0.07432205975055695,0.055765289813280106,0.12065565586090088
-6.376400470733643,-69.23828887939453,76.91731262207031,2.3301432132720947,-0.33415472507476807,0.03716102987527847,0.055765289813280106,0.1392180621623993
14.64905071258545,-79.45513153076172,65.82406616210938,1.8330459594726562,-0.33415472507476807,0.03716102987527847,0.055765289813280106,0.1484992653131485
31.131837844848633,-84.03509521484375,50.63947677612305,-3.774831771850586,-0.33415472507476807,0.07432205975055695,0.06505950540304184,0.06496842950582504
52.813682556152344,-83.0196304321289,30.887075424194336,1.2272087335586548,-0.3248726427555084,0.09290257841348648,0.08364792913198471,0.055687226355075836
