龙曲甲线电压A相_1,龙曲甲线电压B相_2,龙曲甲线电压C相_3,龙曲甲线电压3U0_4,多乐二线电流A相_21,多乐二线电流B相_22,多乐二线电流C相_23,多乐二线电流3I0_24
62.66374969482422,-28.25657081604004,-61.69996643066406,-46.943748474121094,2.225627899169922,0.05874500051140785,-0.017117999494075775,2.2190449237823486
59.61614227294922,-6.537509918212891,-78.77606201171875,-44.0699577331543,2.7725400924682617,0.054954998195171356,-0.020921999588608742,2.774280071258545
53.06170654296875,16.800363540649414,-86.47948455810547,-28.349550247192383,3.1561379432678223,0.04737500101327896,0.020921999588608742,3.193074941635132
39.81715393066406,39.370338439941406,-86.1891860961914,-11.774771690368652,3.3498361110687256,0.05116499960422516,0.020921999588608742,3.3863649368286133
26.238618850708008,60.57054901123047,-84.13632202148438,4.753404140472412,3.304260015487671,0.03979500010609627,0.0228240005671978,3.3408849239349365
11.61638069152832,77.63034057617188,-77.26233673095703,20.5670166015625,3.027005910873413,0.04548000171780586,0.0228240005671978,3.075584888458252
-3.924312114715576,87.94507598876953,-62.71603012084961,36.53596878051758,2.565548896789551,0.013264999724924564,0.0456480011343956,2.6132049560546875
-19.642433166503906,91.03742218017578,-44.271358489990234,46.524330139160156,1.9274849891662598,-0.007579999975860119,0.06466799974441528,1.9670100212097168
-33.868064880371094,89.01390838623047,-21.513599395751953,57.81754684448242,1.1375010013580322,0.0037899999879300594,0.04374599829316139,1.1767950057983398
-45.7662467956543,83.25466918945312,0.6842880249023438,65.75542449951172,0.2544659972190857,-0.0037899999879300594,0.04374599829316139,0.29183000326156616
-55.90057373046875,69.45326232910156,21.72096061706543,60.76900863647461,-0.5791950225830078,-0.02463500015437603,0.04374599829316139,-0.5647100210189819
-61.29650115966797,50.11053466796875,42.2081298828125,53.390357971191406,-1.3634819984436035,-0.03410999849438667,0.060864001512527466,-1.3492399454116821
-61.04601287841797,28.24619483947754,62.57088088989258,51.1379280090332,-2.0642130374908447,-0.032214999198913574,0.039942000061273575,-2.063654899597168
-57.779232025146484,5.800743103027344,77.06534576416016,43.01364517211914,-2.632014036178589,-0.02274000085890293,0.030432000756263733,-2.6435248851776123
-51.454410552978516,-16.551315307617188,85.77446746826172,30.47770881652832,-3.034601926803589,-0.02274000085890293,0.019020000472664833,-3.052845001220703
-40.75648498535156,-39.359962463378906,87.40223693847656,12.473801612854004,-3.235896110534668,-0.02274000085890293,0.015216000378131866,-3.27455997467041
-26.896148681640625,-60.082828521728516,84.8828125,-3.4796159267425537,-3.2169060707092285,-0.020844999700784683,0.00570600014179945,-3.257504940032959
-11.69987678527832,-77.31903076171875,78.13324737548828,-18.423324584960938,-2.9719350337982178,-0.007579999975860119,-0.009510000236332417,-3.018734931945801
3.5903279781341553,-87.40547180175781,63.25516891479492,-34.93596649169922,-2.5104780197143555,0.009475000202655792,-0.019020000472664833,-2.5639350414276123
19.07883644104004,-91.23458099365234,44.25062561035156,-47.767051696777344,-1.8895050287246704,0.02463500015437603,-0.03423599898815155,-1.9328999519348145
33.659324645996094,-88.8893814086914,21.731327056884766,-57.60007095336914,-1.109015941619873,0.02463500015437603,-0.020921999588608742,-1.1464749574661255
45.6410026550293,-82.6943130493164,-0.06220800057053566,-64.00007629394531,-0.23357699811458588,0.03790000081062317,-0.02472599968314171,-0.2709850072860718
55.75445556640625,-69.35987091064453,-21.35807991027832,-60.45832824707031,0.6114779710769653,0.05685000121593475,-0.019020000472664833,0.5988199710845947
61.06688690185547,-50.57749938964844,-42.73689651489258,-55.689388275146484,1.4014619588851929,0.05685000121593475,-0.026628000661730766,1.3909300565719604
61.19213104248047,-29.14899253845215,-62.08358383178711,-51.83695983886719,2.1116878986358643,0.054954998195171356,-0.015216000378131866,2.1091349124908447
58.123653411865234,-6.101675987243652,-76.62989044189453,-42.31461715698242,2.690882921218872,0.054954998195171356,-0.0038040000945329666,2.7060599327087402
51.266544342041016,16.105104446411133,-85.69152069091797,-31.409748077392578,3.102966070175171,0.05116499960422516,0.009510000236332417,3.1286449432373047
39.96327209472656,38.98638916015625,-87.47481536865234,-14.462154388427734,3.3232500553131104,0.05305999889969826,0.017117999494075775,3.359834909439087
20.174720764160156,58.58854293823242,-85.70188903808594,-11.82137393951416,3.4846649169921875,0.04548000171780586,0.019020000472664833,3.517119884490967
4.80102014541626,75.85587310791016,-78.57907104492188,3.433013916015625,3.4238970279693604,0.032214999198913574,0.019020000472664833,3.4526898860931396
-9.19499683380127,86.92813110351562,-63.16185760498047,24.854400634765625,3.1390469074249268,0.02652999944984913,0.020921999588608742,3.1589651107788086
-23.52499771118164,90.5600814819336,-44.64460754394531,38.35344696044922,2.6510040760040283,0.02274000085890293,0.017117999494075775,2.662475109100342
-36.42512893676758,88.97239685058594,-22.12531280517578,52.287445068359375,1.9597680568695068,0.005685000214725733,0.019020000472664833,1.9708000421524048
-46.80994415283203,82.11319732666016,0.041471999138593674,60.95541763305664,1.110914945602417,0.0037899999879300594,0.015216000378131866,1.1199450492858887
-51.809268951416016,69.74382019042969,22.218624114990234,69.17290496826172,0.1614149957895279,0.011370000429451466,0.017117999494075775,0.17055000364780426
-85.2076644897461,44.62110137939453,38.268287658691406,-3.6815578937530518,-0.0018990000244230032,0.007579999975860119,0.013314000330865383,0.005685000214725733
-91.06282806396484,22.237911224365234,55.209598541259766,-23.90682601928711,-0.0018990000244230032,0.005685000214725733,0.020921999588608742,0.011370000429451466
-76.9728775024414,6.350724220275879,77.35564422607422,11.401955604553223,-0.0037980000488460064,0.011370000429451466,0.015216000378131866,0.007579999975860119
-65.19993591308594,-16.696592330932617,85.0798110961914,5.203889846801758,0.0037980000488460064,0.009475000202655792,0.015216000378131866,0.009475000202655792
-45.86017990112305,-38.19773864746094,88.12799835205078,6.850493907928467,0.0,0.007579999975860119,0.017117999494075775,0.011370000429451466
-29.296659469604492,-59.781898498535156,84.16742706298828,-8.528165817260742,0.005696999840438366,0.013264999724924564,0.019020000472664833,0.007579999975860119
-4.279170036315918,-74.2578125,78.8590087890625,0.9009720087051392,0.0,0.009475000202655792,0.015216000378131866,0.009475000202655792
18.40043067932129,-82.03018188476562,67.53715515136719,7.207776069641113,-0.0018990000244230032,0.007579999975860119,0.017117999494075775,0.007579999975860119
41.65406799316406,-88.66108703613281,45.25632095336914,-2.702915906906128,0.0018990000244230032,0.005685000214725733,0.019020000472664833,0.007579999975860119
60.96251678466797,-86.71021270751953,24.261119842529297,-2.578644037246704,-0.0037980000488460064,0.0,0.013314000330865383,0.005685000214725733
76.83719635009766,-77.9520263671875,4.022784233093262,4.986413955688477,-0.0018990000244230032,0.009475000202655792,0.013314000330865383,0.009475000202655792
83.96566772460938,-64.6175765991211,-16.702848434448242,4.380588054656982,0.0018990000244230032,0.007579999975860119,0.013314000330865383,0.009475000202655792
87.9421615600586,-47.11157989501953,-40.18636703491211,0.9475740194320679,0.0,0.013264999724924564,0.019020000472664833,0.005685000214725733
86.4392318725586,-26.793413162231445,-59.812992095947266,-0.18640799820423126,0.0,0.009475000202655792,0.0114120002835989,0.007579999975860119
79.09158325195312,-3.2480010986328125,-74.34893035888672,2.780586004257202,-0.0037980000488460064,0.005685000214725733,0.015216000378131866,0.007579999975860119
65.31474304199219,19.072925567626953,-83.03731536865234,2.702915906906128,0.0,0.009475000202655792,0.015216000378131866,0.005685000214725733
45.77668380737305,39.76466369628906,-87.09120178222656,-2.376702070236206,0.0,0.007579999975860119,0.013314000330865383,0.005685000214725733
26.217744827270508,59.49134063720703,-85.19385528564453,1.0718460083007812,0.0,0.011370000429451466,0.017117999494075775,0.013264999724924564
4.404414176940918,75.7209701538086,-78.03993225097656,3.5262179374694824,-0.0018990000244230032,0.009475000202655792,0.017117999494075775,0.007579999975860119
-18.45261573791504,84.31312561035156,-66.5107192993164,-1.351457953453064,0.0018990000244230032,0.011370000429451466,0.0114120002835989,0.011370000429451466
-40.20332336425781,87.03189849853516,-47.38175964355469,-1.1961179971694946,0.005696999840438366,0.018950000405311584,0.015216000378131866,0.005685000214725733
-59.188228607177734,85.44422149658203,-25.01798439025879,2.112623929977417,0.0037980000488460064,0.013264999724924564,0.015216000378131866,0.009475000202655792
-74.20706939697266,78.02466583251953,-3.2762880325317383,0.9786419868469238,0.0,0.013264999724924564,0.015216000378131866,0.011370000429451466
-84.72756958007812,64.75247955322266,17.82259178161621,-3.6504900455474854,-0.0018990000244230032,0.005685000214725733,0.007608000189065933,0.005685000214725733
-87.6916732788086,46.50971221923828,39.53318405151367,-2.904858112335205,-0.0018990000244230032,0.013264999724924564,0.009510000236332417,0.009475000202655792
-84.80062866210938,26.11890983581543,59.30495834350586,0.8077679872512817,-0.0018990000244230032,0.009475000202655792,0.0114120002835989,0.009475000202655792
-78.40274047851562,4.0366530418396,74.55628967285156,0.046601999551057816,-0.0018990000244230032,0.013264999724924564,0.015216000378131866,0.009475000202655792
-66.69242858886719,-18.045602798461914,83.75270080566406,-1.9417500495910645,0.0037980000488460064,0.015159999951720238,0.0114120002835989,0.009475000202655792
-47.22742462158203,-39.41184616088867,86.81126403808594,0.20194199681282043,0.0,0.013264999724924564,0.015216000378131866,0.011370000429451466
-24.860933303833008,-59.169654846191406,84.99686431884766,1.8019440174102783,0.005696999840438366,0.013264999724924564,0.015216000378131866,0.011370000429451466
