49-220kVⅡ段母线电压Ua_49,50-220kVⅡ段母线电压Ub_50,51-220kVⅡ段母线电压Uc_51,52-220kVⅡ段母线电压3Uo_52,13-220kV甘盐线路电流Ia_13,14-220kV甘盐线路电流Ib_14,15-220kV甘盐线路电流Ic_15,16-220kV甘盐线路电流3Io_16
-73.49185943603516,55.12614059448242,27.875343322753906,16.58295249938965,-2.3834359645843506,0.2073700726032257,-0.2766898572444916,2.454636812210083
-72.61881256103516,51.0103874206543,32.926578521728516,19.731220245361328,-2.6252338886260986,0.17280839383602142,-0.2766898572444916,2.696643352508545
-72.61881256103516,46.89463424682617,39.006771087646484,23.19119644165039,-2.832489252090454,0.13824671506881714,-0.2766898572444916,2.973222017288208
-71.90166473388672,42.03056335449219,43.87092590332031,24.406864166259766,-3.074286937713623,0.13824671506881714,-0.2766898572444916,3.21522855758667
-70.7168197631836,36.16873550415039,47.955570220947266,23.253538131713867,-3.316084861755371,0.10368503630161285,-0.2766898572444916,3.5263795852661133
-70.59209442138672,31.117584228515625,52.28965377807617,22.380752563476562,-3.5233402252197266,0.06912335753440857,-0.2766898572444916,3.733813762664795
-70.52973937988281,26.035253524780273,56.77964401245117,21.47679328918457,-3.730595350265503,0.0,-0.2766898572444916,3.9758200645446777
-69.90613555908203,20.609943389892578,60.147132873535156,18.796091079711914,-3.903308153152466,-0.034561678767204285,-0.24210363626480103,4.183254241943359
-69.81259155273438,15.52761173248291,63.70170974731445,16.39592742919922,-4.041478633880615,-0.06912335753440857,-0.24210363626480103,4.356115818023682
-70.34265899658203,11.162420272827148,67.56808471679688,14.588010787963867,-4.145105838775635,-0.10368503630161285,-0.20751740038394928,4.459833145141602
-69.68787384033203,5.924189567565918,70.31196594238281,11.408573150634766,-4.21419095993042,-0.13824671506881714,-0.20751740038394928,4.563549995422363
-69.75022888183594,0.43651920557022095,73.24293518066406,6.826440811157227,-4.2487335205078125,-0.13824671506881714,-0.20751740038394928,4.598122596740723
-69.31370544433594,-4.988790988922119,76.04917907714844,3.085925340652466,-4.283276081085205,-0.17280839383602142,-0.17293116450309753,4.667267322540283
-67.62997436523438,-10.164661407470703,78.51243591308594,1.1844966411590576,-4.317818641662598,-0.2073700726032257,-0.17293116450309753,4.701839447021484
-65.63443756103516,-15.932950973510742,80.695068359375,-1.5897191762924194,-4.283276081085205,-0.24193175137043,-0.1383449286222458,4.701839447021484
-63.85716247558594,-20.85938262939453,82.47235107421875,-3.865199565887451,-4.21419095993042,-0.2764934301376343,-0.1383449286222458,4.632694721221924
-61.487464904785156,-26.284692764282227,83.8131103515625,-6.826440811157227,-4.1105637550354,-0.2764934301376343,-0.10375870019197464,4.528977870941162
-58.93068313598633,-31.61646270751953,84.21846008300781,-11.034521102905273,-3.972393274307251,-0.31105512380599976,-0.0691724643111229,4.356115818023682
-56.09328079223633,-36.6676139831543,84.96678924560547,-13.559369087219238,-3.799680471420288,-0.31105512380599976,-0.03458623215556145,4.2178263664245605
-53.06879425048828,-41.3446044921875,85.15387725830078,-16.14655876159668,-3.5924253463745117,-0.31105512380599976,-0.03458623215556145,3.9758200645446777
-49.79486846923828,-45.83451843261719,85.09151458740234,-18.453210830688477,-3.3851699829101562,-0.34561678767204285,0.0,3.6992413997650146
-47.45634841918945,-50.54269027709961,84.84207153320312,-22.972999572753906,-3.0397443771362305,-0.31105512380599976,0.0,3.353517770767212
-44.587764739990234,-54.502540588378906,84.84207153320312,-24.936771392822266,-2.7288615703582764,-0.34561678767204285,0.0691724643111229,3.0077943801879883
-41.656822204589844,-58.49357604980469,84.03137969970703,-28.178550720214844,-2.348893404006958,-0.2764934301376343,0.0691724643111229,2.592926263809204
-39.131221771240234,-62.79640579223633,82.59707641601562,-33.6958122253418,-1.9689253568649292,-0.31105512380599976,0.10375870019197464,2.1434855461120605
-36.169097900390625,-66.19502258300781,81.10041046142578,-37.09344482421875,-1.5889573097229004,-0.2764934301376343,0.17293116450309753,1.7286174297332764
-31.835041046142578,-69.21947479248047,79.63493347167969,-37.405155181884766,-1.174446702003479,-0.2764934301376343,0.20751740038394928,1.279176950454712
-26.44085693359375,-72.02567291259766,77.54583740234375,-36.470027923583984,-0.8290212154388428,-0.2764934301376343,0.2766898572444916,0.8643087148666382
-19.986543655395508,-74.95658874511719,74.92668151855469,-34.88031005859375,-0.5181382298469543,-0.24193175137043,0.2766898572444916,0.4840129017829895
-11.723775863647461,-77.04563903808594,72.24515533447266,-28.708457946777344,-0.27634039521217346,-0.2073700726032257,0.3112761080265045,0.20743408799171448
-1.3719311952590942,-78.79171752929688,69.56363677978516,-18.390869140625,-0.13817019760608673,-0.2073700726032257,0.34586232900619507,0.03457234799861908
8.636930465698242,-80.7872314453125,66.1961441040039,-10.348759651184082,-0.06908509880304337,-0.17280839383602142,0.34586232900619507,-0.06914469599723816
17.273860931396484,-82.689208984375,61.98678207397461,-5.922482967376709,0.03454254940152168,-0.2073700726032257,0.34586232900619507,-0.13828939199447632
25.44308853149414,-84.3729248046875,57.30971145629883,-2.7742156982421875,0.13817019760608673,-0.2073700726032257,0.34586232900619507,-0.20743408799171448
32.92634963989258,-85.43304443359375,52.788543701171875,0.6545902490615845,0.2072553038597107,-0.2764934301376343,0.34586232900619507,-0.27657878398895264
38.975318908691406,-86.2125473022461,47.89320755004883,1.1844966411590576,0.3454255163669586,-0.2764934301376343,0.3112761080265045,-0.3457234799861908
