220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,漫下I回264断路器_A相_25,漫下I回264断路器_B相_26,漫下I回264断路器_C相_27,漫下I回264断路器_3I0_28
46.99716567993164,-7.4711785316467285,-67.68328094482422,-48.83793640136719,34.38743591308594,0.11133427917957306,-0.2131153643131256,-34.35231399536133
42.29326629638672,14.07553482055664,-77.90373992919922,-37.3393440246582,41.4609489440918,0.34328070282936096,-0.055595315992832184,-41.82866668701172
32.25828552246094,35.13724136352539,-83.7039794921875,-28.12493133544922,46.55572509765625,0.13916786015033722,-0.046329427510499954,-46.68320083618164
20.122228622436523,54.08348846435547,-80.63265228271484,-10.908123016357422,48.75637435913086,0.20411285758018494,0.03706354275345802,-49.064144134521484
7.8607354164123535,69.41798400878906,-76.38883209228516,1.8024818897247314,48.2200813293457,0.0742228552699089,0.06486120074987411,-48.48048782348633
-5.592411518096924,78.47833251953125,-63.8545036315918,15.864948272705078,45.030067443847656,0.03711142763495445,0.1204565167427063,-45.32133483886719
-19.233715057373047,84.78343200683594,-48.10358810424805,30.393573760986328,38.99215316772461,0.018555713817477226,0.20384947955608368,-39.39213562011719
-30.70077133178711,83.36968231201172,-28.617277145385742,41.67462158203125,30.818317413330078,-0.1577235609292984,0.18531771004199982,-31.091251373291016
-39.523193359375,76.27000427246094,-7.26326847076416,51.075496673583984,20.933895111083984,-0.10205642879009247,0.2131153643131256,-21.326597213745117
-46.9030876159668,65.62047576904297,13.219148635864258,55.1932373046875,10.032365798950195,-0.2505021393299103,0.20384947955608368,-10.264930725097656
-50.69756317138672,48.94447326660156,35.28910827636719,58.021270751953125,-1.2944988012313843,-0.2319464236497879,0.18531771004199982,1.0190815925598145
-50.72892379760742,28.522565841674805,53.3123893737793,53.7636833190918,-11.715214729309082,-0.3247250020503998,0.12972240149974823,11.654587745666504
-47.44664764404297,6.707549571990967,67.74554443359375,46.67806625366211,-21.05409812927246,-0.20411285758018494,0.1204565167427063,20.946758270263672
-40.64167404174805,-13.900107383728027,78.24615478515625,40.81999969482422,-28.71938133239746,-0.3061692714691162,0.07412708550691605,28.728836059570312
-31.557926177978516,-35.539695739746094,83.38231658935547,27.985084533691406,-34.063812255859375,-0.21339070796966553,-0.03706354275345802,34.09291076660156
-19.63093376159668,-53.5468864440918,81.36935424804688,13.767231941223145,-36.8284912109375,-0.18555714190006256,-0.08339297026395798,36.89075469970703
-7.08720588684082,-68.68531036376953,76.35770416259766,0.5127750039100647,-36.819244384765625,-0.1484457105398178,-0.13898828625679016,36.92781066894531
6.094160556793213,-78.69503784179688,64.33180236816406,-14.715088844299316,-34.091552734375,-0.05566713958978653,-0.18531771004199982,34.129966735839844
19.52640151977539,-84.1126708984375,48.22809982299805,-28.65324592590332,-28.6176700592041,-0.027833569794893265,-0.25017890334129333,28.682514190673828
