17-110kVⅡ母电压Ua_17,18-110kVⅡ母电压Ub_18,19-110kVⅡ母电压Uc_19,20-110kVⅡ母电压3Uo_20,21-110kV狮云回Ⅱ线177电流Ia_21,22-110kV狮云回Ⅱ线177电流Ib_22,23-110kV狮云回Ⅱ线177电流Ic_23,24-110kV狮云回Ⅱ线177电流3Io_24
81.95587921142578,-63.79471969604492,-17.468856811523438,1.331675410270691,0.0,-0.035158928483724594,0.0,0.0
82.87744140625,-62.11424255371094,-19.973466873168945,1.3633819818496704,0.0,-0.035158928483724594,-0.03526987507939339,0.0
83.5765609741211,-60.3703498840332,-22.541484832763672,1.1414361000061035,0.03525475040078163,-0.035158928483724594,-0.07053975015878677,0.0
84.11679077148438,-58.43621826171875,-25.014389038085938,1.0780229568481445,0.0,0.0,0.0,0.0
84.4345703125,-56.406959533691406,-27.582406997680664,0.7609573602676392,0.0,0.0,-0.03526987507939339,0.0
84.65702056884766,-54.28258514404297,-30.087017059326172,0.5707180500030518,-0.03525475040078163,0.0,0.0,0.03528634458780289
84.68879699707031,-52.03137969970703,-32.46480941772461,0.1902393400669098,0.0,-0.035158928483724594,-0.03526987507939339,-0.03528634458780289
84.59346771240234,-49.65334701538086,-34.8109016418457,0.1268262267112732,0.0,0.0,0.0,0.0
84.46635437011719,-47.21189880371094,-37.22039794921875,-0.0634131133556366,0.0,0.0,-0.03526987507939339,0.0
84.27568054199219,-44.707035064697266,-39.693302154541016,-0.1902393400669098,0.03525475040078163,-0.035158928483724594,0.0,0.03528634458780289
84.18035125732422,-42.170467376708984,-42.10280227661133,-0.317065566778183,-0.03525475040078163,-0.035158928483724594,-0.03526987507939339,-0.03528634458780289
84.05323791503906,-39.63389587402344,-44.512298583984375,-0.2536524534225464,0.03525475040078163,-0.035158928483724594,0.0,-0.03528634458780289
83.86256408691406,-37.097328186035156,-46.8583869934082,-0.317065566778183,0.03525475040078163,0.0,-0.03526987507939339,0.0
83.7672348022461,-34.529048919677734,-49.2044792175293,-0.1585327833890915,-0.03525475040078163,-0.035158928483724594,-0.03526987507939339,0.0
83.6718978881836,-32.0558967590332,-51.518863677978516,0.0317065566778183,0.0,0.0,0.0,0.0
83.64012145996094,-29.61444664001465,-53.738136291503906,0.4121852517127991,0.0,0.0,0.0,0.0
83.41767120361328,-27.141292572021484,-55.830596923828125,0.6658377051353455,0.03525475040078163,-0.035158928483724594,-0.03526987507939339,-0.03528634458780289
83.16344451904297,-24.731552124023438,-57.73283004760742,0.9194901585578918,0.03525475040078163,0.0,-0.03526987507939339,-0.03528634458780289
82.71855163574219,-22.41693115234375,-59.635066986083984,1.046316385269165,0.0,0.0,-0.03526987507939339,0.0
82.14654541015625,-20.07060432434082,-61.44218826293945,0.9511967301368713,0.0,0.0,-0.03526987507939339,-0.03528634458780289
81.44742584228516,-17.72427749633789,-63.15420150756836,0.8560770750045776,0.0,0.0,0.0,-0.03528634458780289
