第二组母线_5,第二组母线_6,第二组母线_7,第二组母线_8,220KV朝黄II回线_41,220KV朝黄II回线_42,220KV朝黄II回线_43,220KV朝黄II回线_44
-59.484798431396484,81.11180114746094,-21.40110969543457,-0.09449300169944763,-0.14403699338436127,-0.039021000266075134,0.17864899337291718,-0.004348000045865774
-63.00642776489258,79.44694519042969,-16.378623962402344,-0.24411800503730774,-0.14403699338436127,-0.05636100098490715,0.1612209975719452,-0.004348000045865774
-66.52265930175781,77.84173583984375,-11.247777938842773,-0.24411800503730774,-0.14403699338436127,-0.05636100098490715,0.1612209975719452,-0.021800000220537186
-69.55892181396484,75.9328384399414,-6.187366008758545,-0.18899300694465637,-0.1265770047903061,-0.039021000266075134,0.17864899337291718,-0.004348000045865774
-72.4172134399414,73.59552764892578,-1.089028000831604,-0.22836799919605255,-0.1265770047903061,-0.1083810031414032,0.17864899337291718,-0.004348000045865774
-75.07595825195312,71.06298065185547,4.101416110992432,-0.22049300372600555,-0.09165699779987335,-0.1083810031414032,0.17864899337291718,-0.004348000045865774
-77.26012420654297,68.00440979003906,9.264769554138184,-0.25199300050735474,-0.07419700175523758,-0.12572099268436432,0.1612209975719452,-0.004348000045865774
-79.2447509765625,64.64215087890625,14.541901588439941,-0.4882430136203766,-0.09165699779987335,-0.12572099268436432,0.1437930017709732,-0.021800000220537186
-80.77096557617188,60.82435989379883,19.710674285888672,-0.6299930214881897,-0.05673699826002121,-0.12572099268436432,0.17864899337291718,-0.004348000045865774
-82.0652847290039,56.757110595703125,24.771085739135742,-0.9213680028915405,-0.07419700175523758,-0.12572099268436432,0.1612209975719452,-0.004348000045865774
-82.85266876220703,52.32109451293945,29.761064529418945,-1.275743007659912,-0.07419700175523758,-0.12572099268436432,0.1437930017709732,-0.021800000220537186
-83.43511199951172,48.05319595336914,34.555992126464844,-1.4726179838180542,-0.05673699826002121,-0.12572099268436432,0.12636500597000122,-0.021800000220537186
-83.71015167236328,43.56837463378906,39.27507019042969,-1.4726179838180542,-0.004356999881565571,-0.14306099712848663,0.12636500597000122,-0.021800000220537186
-83.80183410644531,39.02932357788086,43.912879943847656,-1.3229930400848389,-0.004356999881565571,-0.16040100157260895,0.12636500597000122,-0.004348000045865774
-83.48365020751953,34.511962890625,48.37731170654297,-0.9449930191040039,0.0131029998883605,-0.17774100601673126,0.12636500597000122,-0.021800000220537186
-82.71244812011719,29.68549346923828,52.56000900268555,-0.5827429890632629,0.0131029998883605,-0.17774100601673126,0.12636500597000122,-0.004348000045865774
-81.63385009765625,24.745140075683594,56.48805618286133,-0.3386180102825165,0.06548299640417099,-0.19508099555969238,0.10893700271844864,-0.004348000045865774
-80.4419937133789,19.78851890563965,60.2914924621582,-0.22049300372600555,0.08294299989938736,-0.2124210000038147,0.10893700271844864,-0.004348000045865774
-78.84027099609375,14.831896781921387,63.76443099975586,-0.149617999792099,0.08294299989938736,-0.19508099555969238,0.09150899946689606,-0.004348000045865774
-77.00125885009766,9.745122909545898,66.8093490600586,-0.1653680056333542,0.06548299640417099,-0.2124210000038147,0.10893700271844864,-0.021800000220537186
-74.95191955566406,4.777655124664307,69.84342956542969,-0.07874300330877304,0.08294299989938736,-0.19508099555969238,0.09150899946689606,-0.021800000220537186
-72.3578872680664,-0.42842501401901245,72.46573638916016,-0.11811800301074982,0.08294299989938736,-0.2124210000038147,0.09150899946689606,-0.004348000045865774
-69.67217254638672,-5.574851989746094,74.90383911132812,-0.07874300330877304,0.1178629994392395,-0.19508099555969238,0.05665300041437149,-0.004348000045865774
-66.45794677734375,-10.856854438781738,77.02769470214844,0.12600700557231903,0.13532300293445587,-0.19508099555969238,0.05665300041437149,-0.004348000045865774
-62.94171142578125,-16.122587203979492,78.96733856201172,0.40950700640678406,0.13532300293445587,-0.2124210000038147,0.05665300041437149,-0.004348000045865774
-59.14503860473633,-21.523895263671875,80.65775299072266,0.5433819890022278,0.13532300293445587,-0.2124210000038147,0.05665300041437149,-0.004348000045865774
-55.00860595703125,-26.833011627197266,81.96891021728516,0.7323819994926453,0.1178629994392395,-0.19508099555969238,0.03922500088810921,-0.004348000045865774
-50.823638916015625,-31.957746505737305,82.91706085205078,0.7638819813728333,0.15278300642967224,-0.2124210000038147,0.05665300041437149,-0.004348000045865774
-46.520023345947266,-36.94690704345703,83.56722259521484,0.7560070157051086,0.15278300642967224,-0.17774100601673126,0.004368999972939491,-0.021800000220537186
-42.14630126953125,-41.65407180786133,83.75143432617188,0.5355070233345032,0.15278300642967224,-0.17774100601673126,-0.013058999553322792,-0.004348000045865774
-37.61079025268555,-46.16600799560547,83.60514831542969,0.3150070011615753,0.17024299502372742,-0.17774100601673126,-0.030486999079585075,-0.021800000220537186
-32.81101989746094,-50.417640686035156,83.12836456298828,0.3071320056915283,0.1877029985189438,-0.19508099555969238,-0.030486999079585075,-0.004348000045865774
-27.914175033569336,-54.4198112487793,82.20730590820312,0.24413199722766876,0.20516300201416016,-0.17774100601673126,-0.04791500046849251,-0.004348000045865774
-23.011938095092773,-58.16168212890625,80.99909210205078,0.14175699651241302,0.20516300201416016,-0.17774100601673126,-0.08277100324630737,-0.004348000045865774
-17.953304290771484,-61.87101364135742,79.51997375488281,0.01575700007379055,0.22262300550937653,-0.17774100601673126,-0.04791500046849251,-0.004348000045865774
-12.943206787109375,-65.2820816040039,77.93791961669922,0.023631999269127846,0.20516300201416016,-0.17774100601673126,-0.08277100324630737,-0.004348000045865774
-7.868393898010254,-68.53588104248047,76.13372802734375,-0.01574300043284893,0.20516300201416016,-0.17774100601673126,-0.08277100324630737,-0.021800000220537186
-2.7234721183776855,-71.58902740478516,73.98819732666016,-0.08661799877882004,0.20516300201416016,-0.16040100157260895,-0.08277100324630737,-0.004348000045865774
2.2542669773101807,-74.38187408447266,71.65303802490234,-0.21261799335479736,0.20516300201416016,-0.14306099712848663,-0.11762700229883194,-0.021800000220537186
7.409975051879883,-76.74630737304688,68.78691864013672,-0.3307430148124695,0.20516300201416016,-0.12572099268436432,-0.13505500555038452,-0.021800000220537186
12.587254524230957,-78.81246948242188,65.622802734375,-0.5118680000305176,0.20516300201416016,-0.1083810031414032,-0.13505500555038452,-0.004348000045865774
17.861608505249023,-80.51528930664062,61.90605926513672,-0.7717429995536804,0.20516300201416016,-0.1083810031414032,-0.1524830013513565,-0.004348000045865774
23.119783401489258,-81.90357971191406,57.91299057006836,-0.9686179757118225,0.20516300201416016,-0.1083810031414032,-0.13505500555038452,-0.021800000220537186
28.29706382751465,-82.94479370117188,53.746551513671875,-1.0316179990768433,0.1877029985189438,-0.1083810031414032,-0.1524830013513565,-0.021800000220537186
33.33951950073242,-83.59555053710938,49.41756820678711,-1.0001180171966553,0.1877029985189438,-0.09104099869728088,-0.13505500555038452,-0.021800000220537186
38.26872253417969,-83.9534683227539,44.855613708496094,-0.9922429919242859,0.1877029985189438,-0.07370100170373917,-0.13505500555038452,-0.004348000045865774
42.998382568359375,-84.06192779541016,40.261146545410156,-0.8819929957389832,0.17024299502372742,-0.05636100098490715,-0.1524830013513565,-0.021800000220537186
47.50693130493164,-83.89923858642578,35.747955322265625,-0.6693680286407471,0.17024299502372742,-0.039021000266075134,-0.1524830013513565,-0.021800000220537186
51.805152893066406,-83.24848175048828,30.95844268798828,-0.3228679895401001,0.15278300642967224,-0.039021000266075134,-0.1699109971523285,-0.021800000220537186
55.70968246459961,-82.3482666015625,26.27729034423828,-0.09449300169944763,0.15278300642967224,-0.02168099954724312,-0.18733899295330048,-0.021800000220537186
59.43085479736328,-80.96540069580078,21.40650749206543,0.24413199722766876,0.13532300293445587,0.03033900074660778,-0.18733899295330048,-0.004348000045865774
62.97405242919922,-79.57711029052734,16.524890899658203,0.3150070011615753,0.15278300642967224,0.03033900074660778,-0.18733899295330048,-0.004348000045865774
66.18827819824219,-77.99901580810547,11.63243579864502,0.25988200306892395,0.13532300293445587,0.03033900074660778,-0.18733899295330048,-0.021800000220537186
69.26229095458984,-76.17146301269531,6.723728179931641,0.1890069991350174,0.13532300293445587,0.03033900074660778,-0.1699109971523285,-0.021800000220537186
72.066650390625,-73.93718719482422,1.64164400100708,0.07875700294971466,0.13532300293445587,0.03033900074660778,-0.18733899295330048,-0.021800000220537186
74.68765258789062,-71.45345306396484,-3.500037908554077,-0.023617999628186226,0.08294299989938736,0.06501899659633636,-0.18733899295330048,-0.021800000220537186
76.95809936523438,-68.27558135986328,-8.777170181274414,0.22838200628757477,0.06548299640417099,0.0996989980340004,-0.1699109971523285,-0.004348000045865774
79.01283264160156,-64.89704895019531,-14.092227935791016,0.3307569921016693,0.06548299640417099,0.0996989980340004,-0.1699109971523285,-0.021800000220537186
80.64691162109375,-61.084678649902344,-19.407285690307617,0.5433819890022278,0.030563000589609146,0.0996989980340004,-0.1699109971523285,-0.004348000045865774
82.03291320800781,-56.76797103881836,-24.738597869873047,0.874131977558136,0.030563000589609146,0.0996989980340004,-0.1699109971523285,-0.004348000045865774
82.99826049804688,-52.49464797973633,-29.826099395751953,1.3230069875717163,0.0131029998883605,0.0996989980340004,-0.1524830013513565,-0.021800000220537186
83.5753173828125,-48.069480895996094,-34.76731491088867,1.3938820362091064,-0.004356999881565571,0.0996989980340004,-0.1524830013513565,-0.004348000045865774
83.9420394897461,-43.64431381225586,-39.49181365966797,1.5120069980621338,-0.004356999881565571,0.0996989980340004,-0.1524830013513565,-0.004348000045865774
83.94743347167969,-39.12152862548828,-43.98875045776367,1.267881989479065,-0.021817000582814217,0.11703900247812271,-0.1524830013513565,-0.004348000045865774
83.60227966308594,-34.62586212158203,-48.344825744628906,1.0080070495605469,-0.07419700175523758,0.13437899947166443,-0.13505500555038452,-0.021800000220537186
82.79872131347656,-29.78854751586914,-52.5058479309082,0.6221320033073425,-0.05673699826002121,0.16905899345874786,-0.11762700229883194,-0.004348000045865774
81.69854736328125,-24.98919105529785,-56.39055252075195,0.3150070011615753,-0.10911700129508972,0.16905899345874786,-0.10019899904727936,-0.021800000220537186
80.24783325195312,-19.989185333251953,-60.02061462402344,0.12600700557231903,-0.1265770047903061,0.2037390023469925,-0.11762700229883194,-0.021800000220537186
78.77014923095703,-14.902412414550781,-63.58565902709961,0.08663199841976166,-0.1265770047903061,0.2037390023469925,-0.10019899904727936,-0.004348000045865774
76.8987808227539,-9.880714416503906,-66.7876968383789,0.023631999269127846,-0.10911700129508972,0.18639899790287018,-0.11762700229883194,-0.004348000045865774
74.8062973022461,-4.739709854125977,-69.85428619384766,0.055132001638412476,-0.1265770047903061,0.2037390023469925,-0.11762700229883194,-0.021800000220537186
72.50888061523438,0.5151770114898682,-72.69331359863281,0.04725699871778488,-0.10911700129508972,0.16905899345874786,-0.08277100324630737,-0.004348000045865774
69.82855987548828,5.596528053283691,-75.20185089111328,-0.023617999628186226,-0.14403699338436127,0.2037390023469925,-0.08277100324630737,-0.021800000220537186
66.75454711914062,10.840568542480469,-77.3961410522461,-0.20474299788475037,-0.14403699338436127,0.2037390023469925,-0.04791500046849251,-0.004348000045865774
63.30302810668945,16.155109405517578,-79.34120178222656,-0.3149929940700531,-0.16149699687957764,0.2037390023469925,-0.04791500046849251,-0.004348000045865774
59.495567321777344,21.377458572387695,-80.84198760986328,-0.519743025302887,-0.16149699687957764,0.2037390023469925,-0.04791500046849251,-0.004348000045865774
55.22431182861328,26.643190383911133,-81.96351623535156,-0.7244930267333984,-0.16149699687957764,0.2210790067911148,-0.030486999079585075,-0.004348000045865774
50.98002243041992,31.74081039428711,-82.8195571899414,-0.6929929852485657,-0.16149699687957764,0.2210790067911148,-0.030486999079585075,-0.004348000045865774
46.493045806884766,36.63235855102539,-83.35052490234375,-0.7559930086135864,-0.16149699687957764,0.15171900391578674,-0.030486999079585075,-0.004348000045865774
42.00606918334961,41.48594284057617,-83.442626953125,-0.5827429890632629,-0.19641700387001038,0.2037390023469925,-0.013058999553322792,-0.004348000045865774
37.432804107666016,45.96533966064453,-83.34510040283203,-0.4567430019378662,-0.19641700387001038,0.16905899345874786,0.021796999499201775,-0.021800000220537186
32.692359924316406,50.16816329956055,-82.84123229980469,-0.4409930109977722,-0.19641700387001038,0.16905899345874786,0.03922500088810921,-0.004348000045865774
27.78472900390625,54.2787971496582,-82.0014419555664,-0.4646179974079132,-0.19641700387001038,0.15171900391578674,0.05665300041437149,-0.004348000045865774
22.98495864868164,58.10743713378906,-80.9720230102539,-0.25986799597740173,-0.2487969994544983,0.13437899947166443,0.05665300041437149,-0.004348000045865774
17.980255126953125,61.60527038574219,-79.47665405273438,-0.24411800503730774,-0.23133699595928192,0.13437899947166443,0.07408100366592407,-0.021800000220537186
13.029480934143066,65.2712173461914,-78.05713653564453,-0.08661799877882004,-0.26625698804855347,0.15171900391578674,0.05665300041437149,-0.021800000220537186
8.062527656555176,68.47078704833984,-76.23126983642578,0.023631999269127846,-0.19641700387001038,0.15171900391578674,0.05665300041437149,-0.021800000220537186
