220kVIII母_1,220kVIII母_2,220kVIII母_3,220kVIII母_4,220kV龙嵩II回_17,220kV龙嵩II回_18,220kV龙嵩II回_19,220kV龙嵩II回_20
-13.777931213378906,-66.86080169677734,80.9143295288086,-0.03139200061559677,0.025124000385403633,-0.02767699956893921,0.014600000344216824,0.0043219998478889465
-8.407966613769531,-70.35264587402344,78.86787414550781,-0.04707999899983406,0.022525999695062637,-0.031137000769376755,0.006010000128298998,0.0025919999461621046
-2.998342990875244,-73.67782592773438,76.75003051757812,-0.2510240077972412,0.031185999512672424,-0.026812000200152397,0.01030499953776598,0.0043219998478889465
2.4430088996887207,-76.36019134521484,73.9183120727539,-0.3137759864330292,0.029454000294208527,-0.02854200080037117,0.0025740000419318676,0.0008619999862276018
7.662264823913574,-78.97113800048828,71.35626983642578,-0.3059319853782654,0.02772199921309948,-0.029407000169157982,0.00343300006352365,0.0017269999952986836
12.984637260437012,-81.03450012207031,68.1200180053711,-0.298088014125824,0.030319999903440475,-0.025947000831365585,-3.000000106112566e-06,-0.0008679999737069011
18.203893661499023,-82.86771392822266,64.82823944091797,-0.19611600041389465,0.03551600128412247,-0.01816200092434883,-0.002580000087618828,0.0034570000134408474
23.454877853393555,-84.43904113769531,61.211246490478516,-0.24318000674247742,0.037248000502586365,-0.019891999661922455,-0.006016000173985958,0.0017269999952986836
28.21407699584961,-85.20883178710938,57.11833190917969,-0.1333640068769455,0.03378399834036827,-0.020757000893354416,-0.009452000260353088,-0.0034630000591278076
33.3857421875,-86.01036834716797,52.68434524536133,-0.2902440130710602,0.030319999903440475,-0.025081999599933624,-0.012028999626636505,-3.000000106112566e-06
38.42256164550781,-86.13734436035156,47.94894027709961,-0.19611600041389465,0.036382000893354416,-0.021622000262141228,-0.009452000260353088,-3.000000106112566e-06
43.165897369384766,-86.32781219482422,43.26112747192383,-0.18827199935913086,0.038114000111818314,-0.01816200092434883,-0.012028999626636505,0.0008619999862276018
47.623680114746094,-85.9072036743164,38.311561584472656,-0.19611600041389465,0.036382000893354416,-0.020757000893354416,-0.012028999626636505,-3.000000106112566e-06
52.06560134887695,-85.58975982666016,33.55236053466797,-0.18042799830436707,0.03984599933028221,-0.01729699969291687,-0.015464999713003635,0.0017269999952986836
56.51545333862305,-84.71680450439453,28.27758026123047,-0.3843719959259033,0.037248000502586365,-0.0121069997549057,-0.01632400043308735,-3.000000106112566e-06
60.703548431396484,-83.60576629638672,23.018665313720703,-0.2510240077972412,0.037248000502586365,-0.015567000024020672,-0.02233700081706047,0.0008619999862276018
64.46331787109375,-81.71699523925781,17.410741806030273,-0.23533600568771362,0.04244399815797806,-0.013837000355124474,-0.024914000183343887,0.0025919999461621046
68.15962982177734,-79.97107696533203,12.001116752624512,-0.06276799738407135,0.037248000502586365,-0.013837000355124474,-0.02319600060582161,-0.002597999991849065
71.38002014160156,-77.70931243896484,6.535968780517578,-0.04707999899983406,0.03897999972105026,-0.006051999982446432,-0.02405500039458275,0.0025919999461621046
74.32279205322266,-75.42374420166016,1.213597059249878,-0.04707999899983406,0.038114000111818314,-0.009511999785900116,-0.03694000095129013,-0.0008679999737069011
77.26556396484375,-72.84454345703125,-4.2594828605651855,-0.18827199935913086,0.03378399834036827,-0.005187000147998333,-0.031785998493433,0.0008619999862276018
79.6372299194336,-69.8844223022461,-9.542195320129395,-0.1255200058221817,0.03291799873113632,-0.0043219998478889465,-0.03694000095129013,-0.002597999991849065
81.6598892211914,-66.77350616455078,-14.674199104309082,0.015672000125050545,0.03205199912190437,0.002597999991849065,-0.03264499828219414,0.0025919999461621046
83.19076538085938,-62.96422576904297,-20.012435913085938,-0.023547999560832977,0.03291799873113632,0.002597999991849065,-0.03006800077855587,-0.0017330000409856439
84.44402313232422,-59.16288375854492,-24.938207626342773,0.12548799812793732,0.031185999512672424,0.0017330000409856439,-0.03092700056731701,-0.002597999991849065
85.4355239868164,-55.02029037475586,-30.17332649230957,-1.5999999959603883e-05,0.03205199912190437,0.0069229998625814915,-0.03779900074005127,-0.002597999991849065
85.91144561767578,-50.639617919921875,-34.79768371582031,0.18039600551128387,0.028588000684976578,0.0069229998625814915,-0.033504001796245575,-3.000000106112566e-06
86.0542221069336,-45.78278732299805,-39.9614143371582,0.07842399924993515,0.023391999304294586,0.0069229998625814915,-0.03951700031757355,-0.0008679999737069011
85.7369384765625,-40.75136184692383,-44.47472381591797,0.36865198612213135,0.023391999304294586,0.008652999997138977,-0.03694000095129013,-0.0034630000591278076
85.52277374267578,-35.81517028808594,-49.28151321411133,0.09411200135946274,0.02079400047659874,0.010382999666035175,-0.03865800052881241,-0.002597999991849065
84.88821411132812,-30.74406623840332,-53.71550369262695,0.22745999693870544,0.02079400047659874,0.01643799990415573,-0.03779900074005127,-0.0017330000409856439
84.03948974609375,-25.799938201904297,-57.96705627441406,-0.10983200371265411,0.018195999786257744,0.015572999604046345,-0.03779900074005127,-0.0008679999737069011
82.77037048339844,-20.300291061401367,-62.21860885620117,0.015672000125050545,0.01126800011843443,0.01643799990415573,-0.03779900074005127,-0.0008679999737069011
80.87462615966797,-14.967299461364746,-65.64523315429688,-0.007860000245273113,0.008670000359416008,0.019897999241948128,-0.03779900074005127,-0.0069229998625814915
79.09785461425781,-9.213699340820312,-69.46052551269531,0.06273599714040756,0.008670000359416008,0.02076300047338009,-0.03865800052881241,0.0008619999862276018
76.79757690429688,-3.801347017288208,-72.6333236694336,0.20392799377441406,0.010401999577879906,0.022492999210953712,-0.03865800052881241,0.0025919999461621046
74.46556854248047,1.515773057937622,-75.73473358154297,-0.03139200061559677,0.005206000059843063,0.02076300047338009,-0.03779900074005127,-0.002597999991849065
71.63384246826172,6.9043169021606445,-78.18572235107422,-0.03139200061559677,0.0078039998188614845,0.023358000442385674,-0.03522200137376785,0.0008619999862276018
68.4134521484375,12.276988983154297,-80.66844177246094,-0.3922159969806671,0.0026080000679939985,0.027682999148964882,-0.03264499828219414,-0.0008679999737069011
65.0978775024414,17.578237533569336,-82.51659393310547,-0.258868008852005,0.004339999984949827,0.034602999687194824,-0.02319600060582161,-0.0034630000591278076
61.631591796875,22.74457359313965,-84.380615234375,-0.509876012802124,-0.0034539999905973673,0.030277999117970467,-0.025772999972105026,-0.0034630000591278076
57.59420394897461,27.823612213134766,-85.32452392578125,-0.298088014125824,-0.0077840001322329044,0.030277999117970467,-0.024914000183343887,-0.0008679999737069011
53.3426513671875,32.94233322143555,-86.21290588378906,-0.4392800033092499,-0.011247999966144562,0.027682999148964882,-0.024914000183343887,-0.002597999991849065
48.85314178466797,37.783294677734375,-86.55398559570312,-0.3137759864330292,-0.012980000115931034,0.03633299842476845,-0.02405500039458275,-0.002597999991849065
44.01462173461914,42.67186737060547,-86.54605102539062,-0.2745560109615326,-0.014712000265717506,0.029412999749183655,-0.02319600060582161,-0.0017330000409856439
39.22369384765625,47.608062744140625,-86.66503143310547,-0.1255200058221817,-0.01817600056529045,0.027682999148964882,-0.018900999799370766,-0.002597999991849065
34.250328063964844,52.1871337890625,-86.11772155761719,-1.5999999959603883e-05,-0.017309999093413353,0.028548000380396843,-0.024914000183343887,-0.006058000028133392
29.2214412689209,56.64716339111328,-85.73698425292969,-0.17258399724960327,-0.0190420001745224,0.030277999117970467,-0.014605999924242496,-0.0008679999737069011
23.716632843017578,61.019901275634766,-84.42027282714844,-0.007860000245273113,-0.017309999093413353,0.03633299842476845,-0.012888000346720219,-0.0034630000591278076
18.370464324951172,64.81330871582031,-83.03217315673828,-0.24318000674247742,-0.022506000474095345,0.027682999148964882,-0.010311000049114227,-0.0017330000409856439
12.913249015808105,68.52735900878906,-81.17608642578125,0.007828000001609325,-0.022506000474095345,0.027682999148964882,-0.015464999713003635,-0.005193000193685293
7.50362491607666,72.00332641601562,-79.24067687988281,-0.07061199843883514,-0.024237999692559242,0.029412999749183655,-0.012028999626636505,-0.0069229998625814915
2.157457113265991,75.25708770751953,-77.12283325195312,0.18824000656604767,-0.02597000077366829,0.031143000349402428,-0.002580000087618828,-0.002597999991849065
-3.3870110511779785,78.10610961914062,-74.2911148071289,0.18039600551128387,-0.03203200176358223,0.030277999117970467,-0.0017209999496117234,-0.0034630000591278076
-8.590402603149414,80.7646713256836,-71.67355346679688,0.2588360011577606,-0.02510399930179119,0.029412999749183655,-0.0034390001092106104,-0.0017330000409856439
-13.984163284301758,82.74867248535156,-68.38176727294922,0.18824000656604767,-0.03203200176358223,0.027682999148964882,0.0025740000419318676,-0.002597999991849065
-19.068574905395508,84.5818862915039,-65.27243041992188,0.02351599931716919,-0.03289800137281418,0.02681799978017807,-0.0008619999862276018,-0.0034630000591278076
-24.327491760253906,86.1849594116211,-61.4412727355957,0.20392799377441406,-0.035496000200510025,0.0216279998421669,0.001715000020340085,-0.0008679999737069011
