17-110kV II段母线电压Ua_17,18-110kV II段母线电压Ub_18,19-110kV II段母线电压Uc_19,20-110kV II段母线电压3Uo_20,25-110kV草瑞II回线185电流Ia_25,26-110kV草瑞II回线185电流Ib_26,27-110kV草瑞II回线185电流Ic_27,28-110kV草瑞II回线185电流3Io_28
77.60615539550781,-68.01756286621094,-9.268996238708496,0.569675862789154,0.10598138719797134,-0.10599246621131897,0.0,0.03530741110444069
79.82710266113281,-65.04376983642578,-14.457103729248047,0.6013245582580566,0.10598138719797134,-0.10599246621131897,0.0,0.0
81.28657531738281,-61.75361633300781,-19.20232391357422,0.5063785314559937,0.10598138719797134,-0.07066164165735245,0.0,0.0
82.2701416015625,-57.95729064941406,-24.042448043823242,0.5063785314559937,0.0706542581319809,-0.035330820828676224,0.0,0.03530741110444069
83.31715393066406,-53.844600677490234,-29.167285919189453,0.5063785314559937,0.0706542581319809,-0.035330820828676224,0.0,0.03530741110444069
84.07862091064453,-49.60536575317383,-34.22885513305664,0.5063785314559937,0.0706542581319809,-0.07066164165735245,-0.035278402268886566,0.03530741110444069
84.1738052368164,-45.08140563964844,-38.81589889526367,0.47472989559173584,0.0706542581319809,-0.10599246621131897,-0.035278402268886566,0.03530741110444069
83.85652923583984,-40.2410888671875,-43.37131118774414,0.47472989559173584,0.0706542581319809,-0.035330820828676224,0.0,0.0
83.57097625732422,-35.17931365966797,-48.084896087646484,0.5063785314559937,0.10598138719797134,-0.10599246621131897,-0.035278402268886566,0.0
83.34888458251953,-30.275724411010742,-52.766845703125,0.47472989559173584,0.10598138719797134,-0.07066164165735245,-0.035278402268886566,0.03530741110444069
82.46051025390625,-25.530311584472656,-56.657928466796875,0.44308122992515564,0.10598138719797134,-0.035330820828676224,-0.07055680453777313,0.03530741110444069
81.12793731689453,-20.626720428466797,-60.23265838623047,0.3481352627277374,0.0706542581319809,-0.035330820828676224,-0.035278402268886566,0.0
79.54154968261719,-15.37513256072998,-63.933929443359375,0.3797839283943176,0.10598138719797134,-0.035330820828676224,-0.07055680453777313,0.03530741110444069
77.8282470703125,-10.060272216796875,-67.5086669921875,0.41143256425857544,0.0706542581319809,-0.035330820828676224,-0.07055680453777313,0.03530741110444069
75.63903045654297,-4.935227870941162,-70.45069885253906,0.3481352627277374,0.0706542581319809,-0.035330820828676224,-0.07055680453777313,0.0
72.87871551513672,0.2530885934829712,-72.88658142089844,0.3164865970611572,0.0706542581319809,-0.035330820828676224,-0.035278402268886566,-0.03530741110444069
69.89630126953125,5.757765769958496,-75.4489974975586,0.22154061496257782,0.10598138719797134,0.0,-0.07055680453777313,0.03530741110444069
66.94561767578125,11.262442588806152,-78.01141357421875,0.1898919641971588,0.03532712906599045,0.0,-0.07055680453777313,0.0
63.645931243896484,16.387487411499023,-80.06768035888672,-0.1582432985305786,0.0706542581319809,0.0,-0.07055680453777313,0.0
60.124149322509766,21.132898330688477,-81.33306884765625,-0.3164865970611572,0.0706542581319809,0.0,-0.07055680453777313,0.03530741110444069
56.25335693359375,26.131397247314453,-82.471923828125,-0.3797839283943176,0.0706542581319809,0.035330820828676224,-0.07055680453777313,0.0
52.192203521728516,31.19317054748535,-83.61077880859375,-0.44308122992515564,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.0
47.940677642822266,36.09675979614258,-84.11693572998047,-0.3164865970611572,0.03532712906599045,0.0,-0.07055680453777313,0.0
43.30842208862305,40.55744934082031,-83.9587631225586,-0.3481352627277374,0.03532712906599045,0.0,-0.07055680453777313,0.0
38.51752853393555,45.08140563964844,-83.64241027832031,-0.2531892657279968,0.03532712906599045,0.07066164165735245,-0.07055680453777313,0.03530741110444069
33.5362663269043,49.92172622680664,-83.38933563232422,-0.0949459820985794,0.0706542581319809,0.035330820828676224,-0.1058352068066597,0.03530741110444069
28.681915283203125,54.41404724121094,-83.00971221923828,-0.1582432985305786,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.0
23.700653076171875,58.3052864074707,-81.96576690673828,-0.1265946328639984,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.0
18.560752868652344,61.84852600097656,-80.51056671142578,-0.3164865970611572,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.03530741110444069
13.357396125793457,65.61322021484375,-78.99209594726562,-0.284837931394577,0.0,0.07066164165735245,-0.07055680453777313,0.03530741110444069
8.122312545776367,69.02991485595703,-77.18891143798828,-0.3164865970611572,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.0
3.014139413833618,71.81388854980469,-74.87957000732422,-0.3164865970611572,0.03532712906599045,0.035330820828676224,-0.07055680453777313,0.03530741110444069
-2.15748929977417,74.24987030029297,-72.09571075439453,-0.1582432985305786,0.03532712906599045,0.07066164165735245,-0.07055680453777313,0.0
-7.614667892456055,76.68584442138672,-69.05876922607422,-0.0949459820985794,0.0,0.07066164165735245,-0.035278402268886566,0.07061482220888138
-12.881479263305664,79.18509674072266,-66.14836883544922,0.1898919641971588,0.0,0.035330820828676224,-0.1058352068066597,0.03530741110444069
-17.83101463317871,80.95671844482422,-62.9216194152832,0.22154061496257782,-0.03532712906599045,0.035330820828676224,-0.035278402268886566,-0.03530741110444069
-22.717092514038086,82.09561157226562,-59.18871307373047,0.22154061496257782,0.0,0.07066164165735245,-0.07055680453777313,0.03530741110444069
-27.952177047729492,83.26615142822266,-55.10782241821289,0.2531892657279968,-0.03532712906599045,0.07066164165735245,-0.07055680453777313,0.0
-33.06034851074219,84.08868408203125,-50.900394439697266,0.0632973164319992,-0.03532712906599045,0.07066164165735245,-0.035278402268886566,0.03530741110444069
-37.78778839111328,84.3417739868164,-46.50315475463867,0.0316486582159996,0.0,0.07066164165735245,-0.07055680453777313,0.0
-42.356590270996094,84.15196228027344,-41.72630310058594,0.0632973164319992,-0.03532712906599045,0.07066164165735245,-0.035278402268886566,0.07061482220888138
