17-110kV母线Ⅱ段电压Ua_17,18-110kV母线Ⅱ段电压Ub_18,19-110kV母线Ⅱ段电压Uc_19,20-110kV母线Ⅱ段电压3Uo_20,5-110kV普八线路电流Ia_5,6-110kV普八线路电流Ib_6,7-110kV普八线路电流Ic_7,8-110kV普八线路电流3Io_8
71.35969543457031,2.500190019607544,-73.86891174316406,-0.15824578702449799,-2.646289587020874,-0.4939846694469452,3.2796871662139893,0.14116154611110687
68.24881744384766,7.911993503570557,-76.30589294433594,-0.31649157404899597,-2.540437936782837,-0.7762616276741028,3.385483503341675,0.14116154611110687
65.137939453125,13.228853225708008,-78.61627197265625,-0.41143903136253357,-2.364018678665161,-1.0232539176940918,3.526545286178589,0.14116154611110687
61.77311325073242,18.577360153198242,-80.64181518554688,-0.47473734617233276,-2.2228832244873047,-1.1996769905090332,3.597076177597046,0.14116154611110687
57.9638786315918,23.957515716552734,-82.16097259521484,-0.443088173866272,-2.0817477703094482,-1.446669340133667,3.667607069015503,0.14116154611110687
53.77371597290039,29.147785186767578,-83.14208984375,-0.37978988885879517,-1.9053285121917725,-1.6583770513534546,3.7028725147247314,0.10587115585803986
49.64704513549805,34.02157211303711,-83.90166473388672,-0.47473734617233276,-1.7289092540740967,-1.8348002433776855,3.7028725147247314,0.10587115585803986
45.361656188964844,38.73712158203125,-84.37640380859375,-0.5063865184783936,-1.5524898767471313,-2.0465078353881836,3.667607069015503,0.14116154611110687
40.85405731201172,43.357723236083984,-84.56629943847656,-0.5063865184783936,-1.3407866954803467,-2.1876463890075684,3.7028725147247314,0.10587115585803986
36.47343826293945,47.59855270385742,-84.34475708007812,-0.47473734617233276,-1.164367437362671,-2.3993539810180664,3.7028725147247314,0.10587115585803986
31.775379180908203,51.6811408996582,-83.71177673339844,-0.3481407165527344,-0.9879481196403503,-2.6110618114471436,3.7028725147247314,0.14116154611110687
27.077320098876953,55.51054763793945,-82.82559967041016,-0.31649157404899597,-0.7762449383735657,-2.8227696418762207,3.6323416233062744,0.10587115585803986
22.12531280517578,59.46654510498047,-81.78118133544922,-0.2848424017429352,-0.5998256206512451,-2.9639079570770264,3.597076177597046,0.07058077305555344
17.04633140563965,63.2326545715332,-80.42027282714844,-0.18989494442939758,-0.38812246918678284,-3.0697617530822754,3.5618107318878174,0.07058077305555344
11.872119903564453,66.5556869506836,-78.52132415771484,-0.1265966296195984,-0.17641930282115936,-3.21090030670166,3.456014394760132,0.07058077305555344
6.634419918060303,69.6888427734375,-76.40084075927734,-0.09494747221469879,0.03528386354446411,-3.2814695835113525,3.3502180576324463,0.10587115585803986
1.2697453498840332,72.47386169433594,-73.80561828613281,-0.1265966296195984,0.24698702991008759,-3.3873233795166016,3.2091562747955322,0.07058077305555344
-4.190159797668457,74.9424057006836,-70.79895782470703,-0.0316491574048996,0.45869019627571106,-3.457892656326294,3.1033599376678467,0.07058077305555344
-9.554834365844727,77.15776062011719,-67.60240173339844,0.0,0.7056772112846375,-3.5990312099456787,2.9622981548309326,0.07058077305555344
-14.665559768676758,79.21488189697266,-64.4691390991211,0.09494747221469879,0.9173803925514221,-3.669600486755371,2.785970687866211,0.07058077305555344
-19.77628517150879,81.05046081542969,-61.114341735839844,0.2531932592391968,1.1290836334228516,-3.7048850059509277,2.644908905029297,0.07058077305555344
-24.918752670288086,82.3163833618164,-57.189857482910156,0.2848424017429352,1.3407866954803467,-3.7401695251464844,2.503847122192383,0.07058077305555344
-29.807273864746094,83.23416900634766,-53.17042541503906,0.3481407165527344,1.517206072807312,-3.7401695251464844,2.2922544479370117,0.07058077305555344
-34.63230514526367,83.83548736572266,-48.96110153198242,0.3481407165527344,1.6936253309249878,-3.7401695251464844,2.115927219390869,0.07058077305555344
-39.457340240478516,84.15196228027344,-44.46693420410156,0.31649157404899597,1.8347607851028442,-3.7048850059509277,1.86906898021698,0.03529038652777672
-44.18714141845703,84.12031555175781,-39.78287124633789,0.18989494442939758,2.046463966369629,-3.669600486755371,1.6927417516708374,0.03529038652777672
-48.53601837158203,83.77218627929688,-35.162109375,0.09494747221469879,2.1875994205474854,-3.669600486755371,1.4458836317062378,0.0
-52.56745910644531,83.13922882080078,-30.50969696044922,0.0316491574048996,2.3993024826049805,-3.6343157291412354,1.2342908382415771,0.0
-56.471927642822266,82.15814208984375,-25.60409164428711,0.0,2.5757219791412354,-3.563746452331543,1.022698163986206,0.0
-60.34465026855469,80.95552062988281,-20.603540420532227,0.0,2.716857433319092,-3.4931771755218506,0.7758399844169617,0.0
-63.93168258666992,79.40476989746094,-15.413093566894531,0.0,2.8579928874969482,-3.4226081371307373,0.5289818048477173,0.0
-67.04255676269531,77.34764862060547,-10.222647666931152,0.0632983148097992,2.928560495376587,-3.2814695835113525,0.3173890709877014,-0.03529038652777672
-70.1851806640625,75.1639404296875,-4.873955726623535,0.09494747221469879,2.9991283416748047,-3.1403310298919678,0.07053090631961823,-0.03529038652777672
-72.88338470458984,72.37891387939453,0.47473594546318054,0.0,3.1049797534942627,-2.999192714691162,-0.17632727324962616,-0.03529038652777672
-75.26416015625,69.37236022949219,5.791778564453125,-0.221544086933136,3.2108314037323,-2.8580541610717773,-0.42318543791770935,-0.07058077305555344
-77.4544677734375,66.08097076416016,11.172119140625,-0.37978988885879517,3.2813992500305176,-2.681631088256836,-0.6347781419754028,-0.03529038652777672
-79.42257690429688,62.7579345703125,16.394214630126953,-0.5063865184783936,3.3519668579101562,-2.5052080154418945,-0.9169017672538757,-0.03529038652777672
-80.9145278930664,59.055118560791016,21.5213623046875,-0.6013339757919312,3.3872506618499756,-2.328784942626953,-1.1284945011138916,-0.07058077305555344
-81.99381256103516,55.067474365234375,26.490266799926758,-0.7279306054115295,3.422534465789795,-2.1523618698120117,-1.3753526210784912,-0.07058077305555344
-82.6604232788086,50.921592712402344,31.33257293701172,-0.664632260799408,3.3872506618499756,-1.9406540393829346,-1.5164145231246948,-0.10587115585803986
-83.26355743408203,46.80735397338867,36.23817825317383,-0.37978988885879517,3.3872506618499756,-1.7642309665679932,-1.728007197380066,-0.07058077305555344
-83.61273193359375,42.37663650512695,41.08048629760742,-0.18989494442939758,3.3519668579101562,-1.5525232553482056,-1.9043344259262085,-0.10587115585803986
-83.64447784423828,37.85097885131836,45.70124816894531,-0.09494747221469879,3.3519668579101562,-1.340815544128418,-2.0806617736816406,-0.10587115585803986
-83.3587875366211,33.13542938232422,50.100467681884766,-0.1265966296195984,3.2813992500305176,-1.1291078329086304,-2.2922544479370117,-0.07058077305555344
-82.59693908691406,28.388233184814453,54.08824920654297,-0.221544086933136,3.246115207672119,-0.8821154832839966,-2.503847122192383,-0.10587115585803986
-81.6446304321289,23.451148986816406,58.10768127441406,-0.18989494442939758,3.2108314037323,-0.670407772064209,-2.715439796447754,-0.10587115585803986
-80.27965545654297,18.324176788330078,61.77897262573242,-0.2531932592391968,3.140263795852661,-0.4234154224395752,-2.856501817703247,-0.10587115585803986
-78.53375244140625,13.165556907653809,65.13377380371094,-0.2848424017429352,3.034412145614624,-0.1764231026172638,-2.9622981548309326,-0.14116154611110687
-76.37518310546875,8.006937980651855,68.17208099365234,-0.2848424017429352,2.8932766914367676,0.0705692395567894,-3.1033599376678467,-0.10587115585803986
-73.93092346191406,2.8166697025299072,71.0521469116211,-0.09494747221469879,2.752141237258911,0.2822769582271576,-3.1738908290863037,-0.10587115585803986
-71.10574340820312,-2.5318379402160645,73.74231719970703,0.15824578702449799,2.646289587020874,0.4939846694469452,-3.2796871662139893,-0.10587115585803986
-68.05835723876953,-7.975289344787598,76.21094512939453,0.443088173866272,2.5051541328430176,0.7762616276741028,-3.4207489490509033,-0.10587115585803986
-64.91573333740234,-13.323797225952148,78.58462524414062,0.6962814331054688,2.364018678665161,1.0232539176940918,-3.526545286178589,-0.10587115585803986
-61.67788314819336,-18.640657424926758,80.80005645751953,0.8228780627250671,2.2228832244873047,1.2349616289138794,-3.597076177597046,-0.10587115585803986
-57.932132720947266,-23.92586898803711,82.3192138671875,0.7595797777175903,2.0817477703094482,1.4819539785385132,-3.667607069015503,-0.10587115585803986
-53.99592208862305,-29.052841186523438,83.39527893066406,0.5696848034858704,1.9053285121917725,1.6583770513534546,-3.7028725147247314,-0.10587115585803986
-49.90099334716797,-33.86333084106445,84.02826690673828,0.443088173866272,1.7289092540740967,1.8348002433776855,-3.7028725147247314,-0.10587115585803986
-45.583858489990234,-38.578880310058594,84.40805053710938,0.443088173866272,1.5877737998962402,2.011223316192627,-3.73813796043396,-0.10587115585803986
-40.98103332519531,-43.23113250732422,84.40805053710938,0.37978988885879517,1.3760706186294556,2.222930908203125,-3.7028725147247314,-0.07058077305555344
-36.314720153808594,-47.59855270385742,84.15486145019531,0.31649157404899597,1.1996512413024902,2.3993539810180664,-3.7028725147247314,-0.07058077305555344
-31.489686965942383,-51.712791442871094,83.52188110351562,0.41143903136253357,1.0232319831848145,2.575777292251587,-3.667607069015503,-0.07058077305555344
-26.69639778137207,-55.63713836669922,82.69900512695312,0.5380356311798096,0.7762449383735657,2.7522003650665283,-3.6323416233062744,-0.07058077305555344
-21.712646484375,-59.65643310546875,81.7495346069336,0.6329831480979919,0.5998256206512451,2.893338680267334,-3.597076177597046,-0.03529038652777672
