1-220kVⅠ母电压Ua_1,2-220kVⅠ母电压Ub_2,3-220kVⅠ母电压Uc_3,4-220kVⅠ母电压3Uo_4,9-砚马Ⅰ回265电流Ia_9,10-砚马Ⅰ回265电流Ib_10,11-砚马Ⅰ回265电流Ic_11,12-砚马Ⅰ回265电流3Io_12
84.54862976074219,-54.63230514526367,-29.187549591064453,1.2993605136871338,0.2871742844581604,-0.17557783424854279,-0.09336647391319275,0.02153618447482586
85.40682983398438,-50.22749710083008,-34.54335403442383,1.1725937128067017,0.2871742844581604,-0.15766172111034393,-0.10773054510354996,0.017946820706129074
86.13788604736328,-45.94944381713867,-39.6456298828125,1.0775184631347656,0.2835845947265625,-0.14332884550094604,-0.12209461629390717,0.017946820706129074
86.58287811279297,-41.576324462890625,-44.39929962158203,1.04582679271698,0.2907639443874359,-0.1254127323627472,-0.13645869493484497,0.017946820706129074
86.45574188232422,-36.8546257019043,-49.18466567993164,0.7289096117019653,0.2907639443874359,-0.10749663412570953,-0.15800480544567108,0.017946820706129074
85.91539001464844,-31.974475860595703,-53.68480682373047,0.4119923710823059,0.2871742844581604,-0.08958052843809128,-0.1723688691854477,0.017946820706129074
84.73934173583984,-26.809123992919922,-57.7095832824707,0.44368410110473633,0.2835845947265625,-0.07524764537811279,-0.1867329478263855,0.017946820706129074
83.40435791015625,-21.865598678588867,-61.3223762512207,0.44368410110473633,0.2835845947265625,-0.05733153596520424,-0.2010970264673233,0.014357456006109715
81.87866973876953,-16.890382766723633,-64.61825561523438,0.6021426916122437,0.2764052450656891,-0.03583221137523651,-0.21546109020709991,0.017946820706129074
79.78084564208984,-11.756719589233398,-67.72398376464844,0.5070675611495972,0.2692258656024933,-0.017916105687618256,-0.22623415291309357,0.01076809223741293
