III母电压_1,III母电压_2,III母电压_3,III母电压_4,建岗II回_17,建岗II回_18,建岗II回_19,建岗II回_20
-80.72032928466797,27.046289443969727,54.01311111450195,-0.19452500343322754,0.07611999660730362,-0.08217500150203705,-0.00432500010356307,-0.00432500010356307
-79.59715270996094,22.060871124267578,57.832969665527344,-0.1400579959154129,0.08303999900817871,-0.07265999913215637,-0.01384000014513731,-0.005189999938011169
-78.31503295898438,17.14432716369629,61.55746078491211,-0.12449599802494049,0.08477000147104263,-0.06920000165700912,-0.02162499912083149,-0.006920000072568655
-76.8633804321289,12.068843841552734,65.244873046875,-0.05446700006723404,0.08303999900817871,-0.06055000051856041,-0.025085000321269035,-0.006054999772459269
-74.85014343261719,6.813228130340576,68.48194885253906,-0.05446700006723404,0.08303999900817871,-0.06055000051856041,-0.025949999690055847,-0.0025949999690055847
-72.48723602294922,1.7748299837112427,71.08326721191406,-0.062247999012470245,0.08477000147104263,-0.05968499928712845,-0.0337349995970726,-0.01384000014513731
-70.14022064208984,-3.1470119953155518,73.73226928710938,-0.062247999012470245,0.09082499891519547,-0.053630001842975616,-0.04411499947309494,-0.0034600000362843275
-67.1574478149414,-8.339052200317383,75.96802520751953,0.023343000560998917,0.08303999900817871,-0.053630001842975616,-0.042385000735521317,-0.00432500010356307
-63.75083541870117,-13.218509674072266,77.5627212524414,0.20230600237846375,0.0856349989771843,-0.047575000673532486,-0.051899999380111694,-0.005189999938011169
-60.43428421020508,-17.83836555480957,78.98258209228516,0.35792601108551025,0.09082499891519547,-0.0337349995970726,-0.058820001780986786,-0.0017300000181421638
-56.95349884033203,-22.622459411621094,80.33887481689453,0.4512979984283447,0.08822999894618988,-0.029410000890493393,-0.06227999925613403,-0.005189999938011169
-52.895233154296875,-27.374765396118164,80.9852294921875,0.45907899737358093,0.08303999900817871,-0.026815000921487808,-0.06055000051856041,-0.0008650000090710819
-48.68332290649414,-32.074092864990234,81.51502990722656,0.5368890166282654,0.0856349989771843,-0.025949999690055847,-0.06055000051856041,-0.006054999772459269
-44.285980224609375,-36.88467788696289,82.0130386352539,0.6302610039710999,0.08390499651432037,-0.019029999151825905,-0.06920000165700912,-0.006054999772459269
-39.45420455932617,-41.79062271118164,82.01834106445312,0.6146990060806274,0.08390499651432037,-0.01384000014513731,-0.07179500162601471,-0.0008650000090710819
-34.580047607421875,-46.447566986083984,81.72164916992188,0.521327018737793,0.08390499651432037,-0.006054999772459269,-0.0787149965763092,-0.00432500010356307
-29.689992904663086,-50.987953186035156,81.34548950195312,0.35792601108551025,0.07611999660730362,-0.0034600000362843275,-0.08477000147104263,-0.0017300000181421638
-24.56682586669922,-55.15747833251953,80.36006164550781,0.34236401319503784,0.07179500162601471,0.0008650000090710819,-0.08649999648332596,-0.0034600000362843275
-19.496639251708984,-59.08329772949219,79.1521224975586,0.35014501214027405,0.06920000165700912,0.010379999876022339,-0.08649999648332596,-0.006054999772459269
-14.648969650268555,-62.75481033325195,78.03954315185547,0.36570701003074646,0.07179500162601471,0.01643499918282032,-0.08822999894618988,-0.0008650000090710819
-9.472824096679688,-66.2991714477539,76.41835021972656,0.4435169994831085,0.06227999925613403,0.015569999814033508,-0.08649999648332596,-0.006054999772459269
-4.270187854766846,-69.31903076171875,74.21968078613281,0.38126900792121887,0.057089999318122864,0.020759999752044678,-0.09255500137805939,-0.006054999772459269
0.6781439781188965,-71.96273040771484,71.80908966064453,0.24899199604988098,0.051899999380111694,0.028544999659061432,-0.09515000134706497,-0.006920000072568655
5.690052032470703,-74.41571044921875,69.29783630371094,0.2956779897212982,0.053630001842975616,0.03286999836564064,-0.0968799963593483,-0.005189999938011169
10.717853546142578,-76.20113372802734,66.1031494140625,0.37348800897598267,0.05103499814867973,0.042385000735521317,-0.08909499645233154,-0.0034600000362843275
15.512543678283691,-77.64749145507812,62.79189682006836,0.45907899737358093,0.03805999830365181,0.04843999817967415,-0.0899600014090538,-0.00432500010356307
20.14829444885254,-79.10973358154297,59.64488220214844,0.35792601108551025,0.0337349995970726,0.04843999817967415,-0.09168999642133713,-0.005189999938011169
25.02245330810547,-80.31238555908203,55.909793853759766,0.32680198550224304,0.030275000259280205,0.0562250018119812,-0.08909499645233154,-0.005189999938011169
29.568138122558594,-80.93754577636719,51.8568229675293,0.20230600237846375,0.025085000321269035,0.06141500174999237,-0.0899600014090538,-0.0017300000181421638
34.29395294189453,-81.52562713623047,47.70319366455078,0.21008700132369995,0.014705000445246696,0.058820001780986786,-0.0968799963593483,-0.007784999907016754
39.26347732543945,-81.9070816040039,43.18929672241211,0.2645539939403534,0.01643499918282032,0.06573999673128128,-0.0899600014090538,-0.0017300000181421638
44.07936096191406,-81.8858871459961,38.14030075073242,0.031123999506235123,0.006920000072568655,0.06573999673128128,-0.08736500144004822,-0.006920000072568655
48.794578552246094,-81.73224639892578,33.319122314453125,0.015561999753117561,0.00865000020712614,0.07006499916315079,-0.0856349989771843,-0.0017300000181421638
53.2025146484375,-81.21304321289062,28.45555877685547,0.015561999753117561,0.0017300000181421638,0.0787149965763092,-0.08044499903917313,-0.005189999938011169
57.27138137817383,-80.27529907226562,23.411861419677734,0.03890499845147133,-0.005189999938011169,0.07611999660730362,-0.07352499663829803,-0.0025949999690055847
60.916404724121094,-79.07264709472656,18.564191818237305,0.09337200224399567,-0.005189999938011169,0.0856349989771843,-0.06920000165700912,-0.006920000072568655
64.64619445800781,-77.81172943115234,13.711223602294922,0.36570701003074646,-0.012109999544918537,0.08390499651432037,-0.06920000165700912,-0.00432500010356307
68.005126953125,-75.9415283203125,8.413224220275879,0.35792601108551025,-0.020759999752044678,0.08130999654531479,-0.06920000165700912,-0.005189999938011169
70.73889923095703,-73.65279388427734,3.3854219913482666,0.24899199604988098,-0.02768000029027462,0.08477000147104263,-0.0631449967622757,-0.0034600000362843275
73.48326110839844,-71.27928924560547,-1.515228033065796,0.49798399209976196,-0.03286999836564064,0.08477000147104263,-0.057089999318122864,-0.006920000072568655
75.90974426269531,-68.43956756591797,-6.707268238067627,0.7547569870948792,-0.041519999504089355,0.08477000147104263,-0.053630001842975616,-0.006054999772459269
77.4991455078125,-65.03824615478516,-11.692686080932617,0.8948150277137756,-0.0449800007045269,0.08303999900817871,-0.05103499814867973,-0.0008650000090710819
78.96139526367188,-61.79057312011719,-16.376117706298828,0.785880982875824,-0.04843999817967415,0.08390499651432037,-0.040654998272657394,-0.006054999772459269
80.285888671875,-58.44753646850586,-21.05954933166504,0.8325669765472412,-0.053630001842975616,0.08303999900817871,-0.040654998272657394,-0.00432500010356307
81.16535949707031,-54.452842712402344,-25.822452545166016,0.9492819905281067,-0.058820001780986786,0.08477000147104263,-0.025949999690055847,-0.0017300000181421638
81.67396545410156,-50.35219192504883,-30.42111587524414,0.9726250171661377,-0.058820001780986786,0.08303999900817871,-0.029410000890493393,-0.0025949999690055847
