220kV墨泗线电压_Ua_21,220kV墨泗线电压_Ub_22,220kV墨泗线电压_Uc_23,220kV墨泗线电压_3U0_24,220kV墨泗线_Ia_29,220kV墨泗线_Ib_30,220kV墨泗线_Ic_31,220kV墨泗线_3I0_32
-71.20883178710938,74.28997802734375,-2.956660270690918,-0.3734728693962097,0.010374204255640507,0.029393577948212624,0.06397426128387451,0.03803874924778938
-73.68309020996094,71.70679473876953,2.240837335586548,-0.389034241437912,0.010374204255640507,0.029393577948212624,0.057058122009038925,0.031122611835598946
-75.97838592529297,68.72679138183594,7.492799758911133,-0.4746217727661133,0.01729034073650837,0.029393577948212624,0.06397426128387451,0.031122611835598946
-77.93134307861328,65.43556213378906,12.698078155517578,-0.38125357031822205,0.01729034073650837,0.029393577948212624,0.06397426128387451,0.031122611835598946
-79.44857788085938,61.801979064941406,17.911136627197266,-0.3734728693962097,0.024206476286053658,0.029393577948212624,0.057058122009038925,0.024206476286053658
-80.64679718017578,57.88829803466797,23.023046493530273,-0.3734728693962097,0.01729034073650837,0.029393577948212624,0.057058122009038925,0.031122611835598946
-81.65050506591797,53.756752014160156,28.02602767944336,-0.49018314480781555,0.01729034073650837,0.029393577948212624,0.057058122009038925,0.031122611835598946
-82.26518249511719,49.4073486328125,32.94342041015625,-0.552428662776947,0.01729034073650837,0.029393577948212624,0.06397426128387451,0.04495488479733467
-82.6697769165039,44.832305908203125,37.78300476074219,-0.778068482875824,0.024206476286053658,0.029393577948212624,0.057058122009038925,0.031122611835598946
-82.7242431640625,40.19501876831055,42.46697998046875,-0.7858492136001587,0.031122611835598946,0.029393577948212624,0.06397426128387451,0.03803874924778938
-82.51416778564453,35.44879913330078,46.9564323425293,-0.9881470203399658,0.01729034073650837,0.029393577948212624,0.057058122009038925,0.031122611835598946
-82.06288146972656,30.679241180419922,51.235809326171875,-1.0815151929855347,0.01729034073650837,0.029393577948212624,0.057058122009038925,0.031122611835598946
-81.3159408569336,25.824092864990234,55.289546966552734,-1.0581731796264648,0.024206476286053658,0.029393577948212624,0.057058122009038925,0.031122611835598946
-80.27333068847656,20.89113998413086,59.140987396240234,-1.0114890336990356,0.024206476286053658,0.029393577948212624,0.057058122009038925,0.04495488479733467
-78.98173522949219,16.05155372619629,62.774566650390625,-0.9259015321731567,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.04495488479733467
-77.2855453491211,11.071914672851562,66.20584869384766,-0.7469457387924194,0.01729034073650837,0.029393577948212624,0.057058122009038925,0.04495488479733467
-75.31703186035156,6.123399257659912,69.35702514648438,-0.49018314480781555,0.031122611835598946,0.029393577948212624,0.06397426128387451,0.03803874924778938
-72.94392395019531,1.042611837387085,72.17363739013672,-0.194517120718956,0.024206476286053658,0.029393577948212624,0.057058122009038925,0.031122611835598946
-70.2518081665039,-3.968149423599243,74.73348236083984,0.14005233347415924,0.031122611835598946,0.022477442398667336,0.05014198645949364,0.024206476286053658
-67.21733856201172,-9.002252578735352,77.01322174072266,0.5213059186935425,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.031122611835598946
-63.77827453613281,-14.191969871520996,78.9272689819336,0.8169718980789185,0.031122611835598946,0.022477442398667336,0.05014198645949364,0.031122611835598946
-60.183597564697266,-19.187170028686523,80.4911880493164,1.120418667793274,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.031122611835598946
-56.26991271972656,-24.190149307250977,81.76721954345703,1.3694005012512207,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.04495488479733467
-52.14615249633789,-29.232032775878906,82.70867919921875,1.5172336101531982,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.031122611835598946
-47.81230926513672,-34.1494255065918,83.42450714111328,1.556136965751648,0.031122611835598946,0.029393577948212624,0.05014198645949364,0.031122611835598946
-43.322853088378906,-39.0512580871582,83.68904876708984,1.5016721487045288,0.031122611835598946,0.022477442398667336,0.057058122009038925,0.024206476286053658
-38.646663665771484,-43.75857162475586,83.650146484375,1.3849619626998901,0.031122611835598946,0.029393577948212624,0.05014198645949364,0.04495488479733467
-33.853759765625,-48.29471206665039,83.4167251586914,1.268251657485962,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.031122611835598946
-29.099761962890625,-52.667457580566406,82.8798599243164,1.0114890336990356,0.031122611835598946,0.029393577948212624,0.05014198645949364,0.031122611835598946
-24.127904891967773,-56.84568405151367,82.03954315185547,0.770287811756134,0.031122611835598946,0.029393577948212624,0.057058122009038925,0.04495488479733467
-19.210512161254883,-60.81383514404297,80.91134643554688,0.46684110164642334,0.031122611835598946,0.04322585090994835,0.05014198645949364,0.04495488479733467
-14.347582817077637,-64.40072631835938,79.42523193359375,0.21007849276065826,0.03803874924778938,0.029393577948212624,0.05014198645949364,0.04495488479733467
-9.313480377197266,-67.75420379638672,77.65901947021484,-0.023342054337263107,0.04495488479733467,0.029393577948212624,0.04322585090994835,0.031122611835598946
-4.2871575355529785,-70.71864318847656,75.4648666381836,-0.1711750626564026,0.031122611835598946,0.04322585090994835,0.04322585090994835,0.031122611835598946
0.2412012368440628,-73.44966888427734,72.95948028564453,-1.244909644126892,0.04495488479733467,0.04322585090994835,0.04322585090994835,0.031122611835598946
5.936662673950195,-75.75274658203125,70.22846221923828,-0.4979638457298279,0.04495488479733467,0.04322585090994835,0.04322585090994835,0.031122611835598946
10.970766067504883,-77.799072265625,66.99169921875,-0.630235493183136,0.031122611835598946,0.04322585090994835,0.05014198645949364,0.031122611835598946
15.958185195922852,-79.48748016357422,63.62266159057617,-0.8558753728866577,0.031122611835598946,0.04322585090994835,0.05014198645949364,0.031122611835598946
21.0467529296875,-80.73239135742188,59.81790542602539,-0.8869981169700623,0.04495488479733467,0.04322585090994835,0.04322585090994835,0.04495488479733467
26.096418380737305,-81.83724212646484,55.818634033203125,-0.7547264695167542,0.024206476286053658,0.04322585090994835,0.04322585090994835,0.04495488479733467
31.13051986694336,-82.5452880859375,51.53925704956055,-0.7469457387924194,0.031122611835598946,0.04322585090994835,0.04322585090994835,0.031122611835598946
35.99345016479492,-83.0276870727539,47.18207550048828,-0.7391650676727295,0.031122611835598946,0.04322585090994835,0.04322585090994835,0.031122611835598946
40.8096923828125,-83.19108581542969,42.58369064331055,-0.552428662776947,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.031122611835598946
45.54813003540039,-83.05103302001953,37.876373291015625,-0.33456945419311523,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.031122611835598946
50.05314636230469,-82.66199493408203,33.07569122314453,-0.03890342637896538,0.024206476286053658,0.04322585090994835,0.04322585090994835,0.031122611835598946
54.29362106323242,-81.96951293945312,28.22832489013672,0.023342054337263107,0.031122611835598946,0.04322585090994835,0.04322585090994835,0.024206476286053658
58.2773323059082,-81.0280532836914,23.310932159423828,0.0855875313282013,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.04495488479733467
62.08208465576172,-79.79092407226562,18.370197296142578,0.23342055082321167,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.04495488479733467
65.49002838134766,-78.25035095214844,13.499488830566406,0.29566603899002075,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.031122611835598946
68.69567108154297,-76.30517578125,8.426482200622559,0.3734728693962097,0.031122611835598946,0.05014198645949364,0.04322585090994835,0.031122611835598946
71.42668914794922,-74.05655670166016,3.3612558841705322,0.38125357031822205,0.024206476286053658,0.05014198645949364,0.029393577948212624,0.031122611835598946
74.01765441894531,-71.4344711303711,-1.7428734302520752,0.459060400724411,0.024206476286053658,0.057058122009038925,0.04322585090994835,0.03803874924778938
76.21958923339844,-68.44668579101562,-6.948151588439941,0.4357183575630188,0.024206476286053658,0.05014198645949364,0.05014198645949364,0.031122611835598946
78.23478698730469,-65.10877227783203,-12.223456382751465,0.5135251879692078,0.024206476286053658,0.05014198645949364,0.04322585090994835,0.03803874924778938
79.73645782470703,-61.48297119140625,-17.405391693115234,0.45127972960472107,0.024206476286053658,0.057058122009038925,0.04322585090994835,0.04495488479733467
80.98915100097656,-57.608192443847656,-22.579547882080078,0.4979638457298279,0.01729034073650837,0.057058122009038925,0.04322585090994835,0.031122611835598946
81.98507690429688,-53.445526123046875,-27.621431350708008,0.630235493183136,0.024206476286053658,0.057058122009038925,0.04322585090994835,0.031122611835598946
82.71646118164062,-49.033878326416016,-32.49214172363281,0.7469457387924194,0.024206476286053658,0.057058122009038925,0.05014198645949364,0.04495488479733467
83.1366195678711,-44.55220413208008,-37.37841033935547,0.9881470203399658,0.024206476286053658,0.057058122009038925,0.04322585090994835,0.031122611835598946
83.15995788574219,-39.85266876220703,-42.0312614440918,1.0270503759384155,0.024206476286053658,0.057058122009038925,0.029393577948212624,0.031122611835598946
82.91098022460938,-35.1375732421875,-46.55183792114258,1.174883484840393,0.01729034073650837,0.057058122009038925,0.04322585090994835,0.024206476286053658
