220kV卡盈线_1,220kV卡盈线_2,220kV卡盈线_3,220kV卡盈线_4,220kV卡盈线_5,220kV卡盈线_6,220kV卡盈线_7,220kV卡盈线_8
37.99195861816406,44.10055160522461,-82.11370086669922,-0.24899199604988098,0.18588900566101074,0.285317987203598,-0.35448598861694336,0.0043230000883340836
32.98004913330078,48.66742706298828,-81.46205139160156,-0.031123999506235123,0.14698199927806854,0.3112559914588928,-0.3328709900379181,-0.0043230000883340836
27.93635368347168,52.990596771240234,-80.70443725585938,0.015561999753117561,0.1296900063753128,0.35448598861694336,-0.3458400070667267,0.0043230000883340836
23.199941635131836,56.80515670776367,-79.82496643066406,0.04668600112199783,0.103752002120018,0.39339300990104675,-0.34151700139045715,0.008646000176668167
18.468828201293945,60.254154205322266,-78.5269546508789,0.007780999876558781,0.0778139978647232,0.3890700042247772,-0.3242250084877014,0.008646000176668167
13.578774452209473,63.71904754638672,-77.01172637939453,0.08559100329875946,0.021615000441670418,0.38042399287223816,-0.34151700139045715,0.0043230000883340836
8.476799964904785,66.98261260986328,-75.31107330322266,0.015561999753117561,0.0,0.4279769957065582,-0.3069329857826233,0.0
3.523169994354248,69.89651489257812,-73.31902313232422,-0.007780999876558781,-0.008646000176668167,0.4279769957065582,-0.2723489999771118,0.01296900026500225
-1.4198640584945679,72.53491973876953,-70.90313720703125,0.031123999506235123,-0.01296900026500225,0.43230000138282776,-0.2680259943008423,0.01296900026500225
-6.431772232055664,74.9137191772461,-68.24883270263672,0.05446700006723404,-0.030261000618338585,0.41933101415634155,-0.23776499927043915,0.0
-11.517851829528809,77.15477752685547,-65.17599487304688,0.48242199420928955,-0.05619899928569794,0.4495919942855835,-0.24208800494670868,0.0043230000883340836
-16.482078552246094,78.98258209228516,-61.87004470825195,0.6925089955329895,-0.10807500034570694,0.415008008480072,-0.207504004240036,0.008646000176668167
-21.41451644897461,80.42893981933594,-58.389259338378906,0.7547569870948792,-0.12536700069904327,0.4366230070590973,-0.19885799288749695,0.008646000176668167
-26.43701934814453,81.56271362304688,-54.4581413269043,0.8792529702186584,-0.13833600282669067,0.4366230070590973,-0.15995100140571594,0.01296900026500225
-31.51780128479004,82.35740661621094,-50.09259033203125,1.0115300416946411,-0.142658993601799,0.4409460127353668,-0.12536700069904327,0.0043230000883340836
-36.323089599609375,82.8713150024414,-45.76412582397461,0.9337199926376343,-0.1685969978570938,0.43230000138282776,-0.13401299715042114,0.008646000176668167
-40.773406982421875,82.94019317626953,-41.483341217041016,0.8948150277137756,-0.15995100140571594,0.4236539900302887,-0.08646000176668167,0.008646000176668167
-45.26081466674805,82.76005554199219,-36.88997268676758,0.6925089955329895,-0.22911900281906128,0.41933101415634155,-0.06916800141334534,0.01296900026500225
-49.73762512207031,82.05012512207031,-31.87276840209961,0.4435169994831085,-0.2550570070743561,0.415008008480072,-0.06052200123667717,0.008646000176668167
-53.93893814086914,81.1017837524414,-26.797283172607422,0.2801159918308258,-0.23344199359416962,0.41933101415634155,-0.008646000176668167,0.0043230000883340836
-57.63694381713867,79.94152069091797,-21.864845275878906,0.21786800026893616,-0.27667200565338135,0.40636199712753296,0.008646000176668167,0.0043230000883340836
-61.138919830322266,78.3998031616211,-16.92711067199707,0.20230600237846375,-0.26370298862457275,0.3977159857749939,0.0259380005300045,0.008646000176668167
-64.71507263183594,76.76802062988281,-11.68738842010498,0.20230600237846375,-0.2809950113296509,0.3847469985485077,0.0648450031876564,0.008646000176668167
-67.84088897705078,74.818359375,-6.516540050506592,0.37348800897598267,-0.30261000990867615,0.3588089942932129,0.051876001060009,0.008646000176668167
-70.6064453125,72.70445251464844,-1.5999959707260132,0.287896990776062,-0.28964099287986755,0.3501630127429962,0.103752002120018,0.0
-73.26604461669922,70.33094787597656,3.3165481090545654,0.34236401319503784,-0.30261000990867615,0.31557899713516235,0.11239799857139587,0.0043230000883340836
-75.67133331298828,67.66075897216797,8.402627944946289,0.2645539939403534,-0.3458400070667267,0.31557899713516235,0.15130500495433807,0.0
-77.64749145507812,64.61441040039062,13.297980308532715,0.1322769969701767,-0.3112559914588928,0.27667200565338135,0.15130500495433807,0.0
-79.24748229980469,61.12302780151367,18.188034057617188,-0.11671499907970428,-0.30261000990867615,0.27667200565338135,0.19021199643611908,-0.017292000353336334
-80.60377502441406,57.56277084350586,23.072790145874023,-0.21786800026893616,-0.3371939957141876,0.2723489999771118,0.2204730063676834,0.0043230000883340836
-81.51502990722656,53.42503356933594,28.068803787231445,-0.31123998761177063,-0.3371939957141876,0.24208800494670868,0.21615000069141388,0.0
-81.9600601196289,48.964115142822266,32.932369232177734,-0.3890500068664551,-0.3371939957141876,0.2204730063676834,0.2593800127506256,-0.017292000353336334
-82.02363586425781,44.37604904174805,37.621097564697266,-0.2645539939403534,-0.34151700139045715,0.1685969978570938,0.2680259943008423,0.0
-82.04483032226562,39.83036422729492,42.2038688659668,-0.11671499907970428,-0.30261000990867615,0.1556279957294464,0.27667200565338135,0.01296900026500225
-81.79582214355469,35.14693069458008,46.77604293823242,-0.031123999506235123,-0.30261000990867615,0.12536700069904327,0.3069329857826233,0.0
-81.12297821044922,30.007871627807617,51.178680419921875,0.0,-0.3069329857826233,0.10807500034570694,0.3112559914588928,-0.008646000176668167
-80.17463684082031,25.059539794921875,55.3535041809082,0.32680198550224304,-0.2982870042324066,0.06052200123667717,0.34151700139045715,-0.008646000176668167
-78.98788452148438,20.201274871826172,59.088592529296875,0.38126900792121887,-0.28964099287986755,0.043230000883340836,0.3458400070667267,0.01296900026500225
-77.5945053100586,15.184067726135254,62.69123458862305,0.23342999815940857,-0.2939639985561371,0.0259380005300045,0.3890700042247772,-0.0043230000883340836
-75.85676574707031,10.02911376953125,66.05016326904297,0.2645539939403534,-0.27667200565338135,0.0043230000883340836,0.3890700042247772,0.008646000176668167
-73.79054260253906,5.04369592666626,69.00115203857422,0.34236401319503784,-0.2680259943008423,-0.017292000353336334,0.4020389914512634,0.0
-71.6342544555664,0.2543039917945862,71.63955688476562,0.21786800026893616,-0.23344199359416962,-0.0259380005300045,0.41933101415634155,-0.01296900026500225
-69.29783630371094,-4.747007846832275,74.21968078613281,0.23342999815940857,-0.22479599714279175,-0.06052200123667717,0.4106850028038025,-0.008646000176668167
-66.2091064453125,-9.827790260314941,76.38656616210938,0.48242199420928955,-0.19885799288749695,-0.08646000176668167,0.4236539900302887,0.0
-62.993221282958984,-14.776122093200684,78.18258666992188,0.48242199420928955,-0.16427400708198547,-0.13401299715042114,0.415008008480072,0.0
-59.51243209838867,-19.782732009887695,79.75608825683594,0.6847280263900757,-0.17292000353336334,-0.13833600282669067,0.4279769957065582,0.008646000176668167
-55.75615310668945,-24.678083419799805,81.08589172363281,0.9804059863090515,-0.12536700069904327,-0.142658993601799,0.4279769957065582,-0.008646000176668167
-51.50715637207031,-29.689992904663086,81.8858871459961,0.9726250171661377,-0.13401299715042114,-0.16427400708198547,0.415008008480072,0.008646000176668167
-47.152198791503906,-34.606536865234375,82.40509033203125,0.887033998966217,-0.10807500034570694,-0.15995100140571594,0.415008008480072,0.0043230000883340836
-42.6383056640625,-39.27407455444336,82.7017822265625,1.0348730087280273,-0.0648450031876564,-0.21182699501514435,0.44526898860931396,0.0
-37.997257232666016,-43.78797149658203,82.53224182128906,0.9726250171661377,-0.06052200123667717,-0.2593800127506256,0.41933101415634155,0.008646000176668167
-33.13898849487305,-48.174713134765625,81.8858871459961,0.6380419731140137,-0.03458400070667267,-0.2550570070743561,0.41933101415634155,0.0
-28.07939910888672,-52.55086135864258,81.09648895263672,0.5057650208473206,-0.0043230000883340836,-0.26370298862457275,0.4020389914512634,-0.017292000353336334
-23.215835571289062,-56.31774139404297,80.1163558959961,0.5602319836616516,0.01296900026500225,-0.2723489999771118,0.3890700042247772,0.01296900026500225
-18.43174171447754,-59.867401123046875,78.72827911376953,0.3890500068664551,0.051876001060009,-0.2809950113296509,0.3847469985485077,-0.008646000176668167
-13.292681694030762,-63.517723083496094,77.18126678466797,0.32680198550224304,0.05619899928569794,-0.30261000990867615,0.3501630127429962,0.0043230000883340836
-8.153621673583984,-66.90843963623047,75.52828979492188,0.4357360005378723,0.11672099679708481,-0.2982870042324066,0.3501630127429962,-0.0043230000883340836
-3.2052900791168213,-69.668701171875,73.38789367675781,0.45907899737358093,0.11672099679708481,-0.3328709900379181,0.34151700139045715,-0.008646000176668167
1.5099300146102905,-72.2541275024414,71.05677795410156,0.2567729949951172,0.12536700069904327,-0.3458400070667267,0.3112559914588928,-0.0043230000883340836
