500kV 红宁乙线线路电压_5,500kV 红宁乙线线路电压_6,500kV 红宁乙线线路电压_7,500kV 红宁乙线线路电压_8,500kV 红宁乙线电流_37,500kV 红宁乙线电流_38,500kV 红宁乙线电流_39,500kV 红宁乙线电流_40
54.46527099609375,31.720643997192383,-86.87086486816406,-1.2305660247802734,-0.10490100085735321,-0.06811200082302094,0.16436800360679626,-0.006041999906301498
50.05004119873047,36.734275817871094,-87.50582122802734,-1.2070519924163818,-0.08409299701452255,-0.07500799745321274,0.16782799363136292,-0.006041999906301498
45.521602630615234,41.79103088378906,-87.90401458740234,-0.9719120264053345,-0.08409299701452255,-0.08535200357437134,0.15744799375534058,-0.009494000114500523
40.75056838989258,46.76153564453125,-88.0008773803711,-0.8073139786720276,-0.07022099941968918,-0.09569600224494934,0.15744799375534058,-0.009494000114500523
35.612945556640625,51.43553161621094,-87.48967742919922,-0.5408220291137695,-0.05981700122356415,-0.11293599754571915,0.15744799375534058,-0.006041999906301498
30.54001235961914,55.81302261352539,-86.63410186767578,-0.2821680009365082,-0.05288099870085716,-0.11293599754571915,0.15744799375534058,-0.006041999906301498
25.29996109008789,59.98565673828125,-85.4825668334961,-0.24297800660133362,-0.0320729985833168,-0.12328000366687775,0.15398800373077393,-0.009494000114500523
20.04373550415039,63.921085357666016,-84.0135498046875,-0.0548660010099411,-0.02860499918460846,-0.13707199692726135,0.15398800373077393,-0.009494000114500523
14.77133846282959,67.46836853027344,-82.31315612792969,0.0,-0.01820099912583828,-0.13707199692726135,0.15398800373077393,-0.006041999906301498
9.170088768005371,70.89704132080078,-80.0854263305664,-0.023514000698924065,-0.014732999727129936,-0.14396800100803375,0.14706799387931824,-0.009494000114500523
3.558058023452759,74.00764465332031,-77.58863830566406,0.023514000698924065,-0.004329000134021044,-0.14396800100803375,0.1366879940032959,-0.009494000114500523
-1.8922430276870728,76.89183044433594,-74.96270751953125,0.03919000178575516,0.002607000060379505,-0.15086400508880615,0.13322800397872925,-0.006041999906301498
-7.261679172515869,79.33934783935547,-71.93859100341797,0.22730199992656708,0.02341499924659729,-0.16120800375938416,0.13322800397872925,-0.009494000114500523
-12.539467811584473,81.47418212890625,-68.69384765625,0.462442010641098,0.026883000507950783,-0.16120800375938416,0.12284799665212631,-0.009494000114500523
-17.908903121948242,83.46885681152344,-65.28767395019531,0.5878499746322632,0.03728700056672096,-0.16465599834918976,0.11246799677610397,-0.009494000114500523
-23.28373146057129,85.226318359375,-61.51559066772461,0.7446100115776062,0.04422299936413765,-0.16465599834918976,0.10554800182580948,-0.006041999906301498
-28.405181884765625,86.40155792236328,-57.51212692260742,0.8935319781303406,0.05462700128555298,-0.16465599834918976,0.09862799942493439,-0.009494000114500523
-33.44037628173828,87.22637939453125,-53.23423385620117,0.924884021282196,0.061563000082969666,-0.16810399293899536,0.0917079970240593,-0.006041999906301498
-38.28688430786133,87.72235107421875,-48.86486053466797,1.0032639503479004,0.07543499767780304,-0.16465599834918976,0.07786799967288971,-0.009494000114500523
-43.241214752197266,87.93798828125,-44.27486801147461,0.7210959792137146,0.08583900332450867,-0.16465599834918976,0.07094799727201462,-0.006041999906301498
-48.19015121459961,87.79243469238281,-39.26515579223633,0.462442010641098,0.0962430015206337,-0.16465599834918976,0.05710799992084503,-0.006041999906301498
-52.810237884521484,87.08082580566406,-34.07249069213867,0.2508159875869751,0.10317900031805038,-0.16465599834918976,0.04326799884438515,-0.009494000114500523
-57.10686492919922,86.07270812988281,-28.84754180908203,0.10189399868249893,0.11358299851417542,-0.16465599834918976,0.0398080013692379,-0.006041999906301498
-61.24176025390625,84.86511993408203,-23.547256469726562,0.03919000178575516,0.11705099791288376,-0.16465599834918976,0.025968000292778015,-0.006041999906301498
-65.01007080078125,83.32329559326172,-18.236209869384766,0.07054200023412704,0.1274549961090088,-0.15775999426841736,0.015588000416755676,-0.006041999906301498
-68.56273651123047,81.38253784179688,-12.769112586975098,0.015675999224185944,0.14132699370384216,-0.16120800375938416,0.008667999878525734,-0.006041999906301498
-71.81351470947266,79.22613525390625,-7.29663610458374,0.07054200023412704,0.14132699370384216,-0.15086400508880615,-0.008631999604403973,-0.006041999906301498
-74.88638305664062,76.77862548828125,-1.7918729782104492,0.13324600458145142,0.1447950005531311,-0.14396800100803375,-0.012091999873518944,-0.009494000114500523
-77.64657592773438,74.03999328613281,3.6375560760498047,0.1410840004682541,0.1517309993505478,-0.14052000641822815,-0.02593199908733368,-0.006041999906301498
-79.95931243896484,70.89704132080078,8.997032165527344,-0.007837999612092972,0.1517309993505478,-0.13707199692726135,-0.03285200148820877,-0.006041999906301498
-81.93781280517578,67.58157348632812,14.24888801574707,-0.13324600458145142,0.15519900619983673,-0.12672799825668335,-0.04323200136423111,-0.009494000114500523
-83.90552520751953,63.996559143066406,19.592220306396484,-0.47811800241470337,0.1517309993505478,-0.11638399958610535,-0.04669199883937836,-0.009494000114500523
-85.41500854492188,60.12043380737305,24.881744384765625,-0.6583920121192932,0.15519900619983673,-0.11293599754571915,-0.06053199991583824,-0.006041999906301498
-86.60102844238281,56.050228118896484,30.1066951751709,-0.7210959792137146,0.16213500499725342,-0.10604000091552734,-0.07091200351715088,-0.009494000114500523
-87.26412200927734,51.75899124145508,35.121788024902344,-0.5251460075378418,0.16560299694538116,-0.08879999816417694,-0.08475200086832047,-0.006041999906301498
-87.55522918701172,47.1389045715332,40.104591369628906,-0.4232519865036011,0.16560299694538116,-0.08190400153398514,-0.08821199834346771,-0.006041999906301498
-87.80860900878906,42.40021514892578,45.119686126708984,-0.29000601172447205,0.16560299694538116,-0.07500799745321274,-0.0951320007443428,-0.006041999906301498
-87.4474105834961,37.31650161743164,49.9302978515625,-0.2194640040397644,0.16560299694538116,-0.061216000467538834,-0.10897199809551239,-0.006041999906301498
-86.6872787475586,32.09262466430664,54.369625091552734,-0.23513999581336975,0.16213500499725342,-0.05432000011205673,-0.11589200049638748,-0.006041999906301498
-85.70612335205078,26.90648078918457,58.53989791870117,-0.12540799379348755,0.15866699814796448,-0.04052799940109253,-0.12627199292182922,-0.006041999906301498
-84.33141326904297,21.65564727783203,62.478790283203125,-0.18811200559139252,0.15519900619983673,-0.03363199904561043,-0.12973199784755707,-0.006041999906301498
-82.68177032470703,16.377857208251953,66.04639434814453,-0.3056820034980774,0.15519900619983673,-0.026736000552773476,-0.1401119977235794,-0.002589999930933118
-80.67092895507812,10.862865447998047,69.4794692993164,-0.2978439927101135,0.1517309993505478,-0.016392000019550323,-0.1470319926738739,-0.006041999906301498
-78.2557601928711,5.358654022216797,72.58969116210938,-0.3919000029563904,0.1517309993505478,-0.006047999951988459,-0.15049199759960175,-0.002589999930933118
-75.65190124511719,-0.16712099313735962,75.56538391113281,-0.3056820034980774,0.14132699370384216,0.0008479999960400164,-0.15049199759960175,-0.002589999930933118
-72.77310943603516,-5.552730083465576,78.2451171875,-0.023514000698924065,0.14132699370384216,0.014639999717473984,-0.1539520025253296,-0.006041999906301498
-69.57085418701172,-10.911383628845215,80.46747589111328,0.2508159875869751,0.13439099490642548,0.024984000250697136,-0.15741199254989624,-0.002589999930933118
-66.2230453491211,-16.194564819335938,82.65216064453125,0.6113640069961548,0.12398699671030045,0.03532800078392029,-0.16433200240135193,-0.006041999906301498
-62.50864791870117,-21.542436599731445,84.56241607666016,0.9954259991645813,0.11358299851417542,0.04222400113940239,-0.16433200240135193,-0.002589999930933118
-58.56782531738281,-26.836397171020508,85.90766143798828,1.081644058227539,0.11011499911546707,0.05601600185036659,-0.16433200240135193,-0.006041999906301498
-54.42753982543945,-31.92011070251465,86.88700866699219,1.1521860361099243,0.0962430015206337,0.0629120022058487,-0.17125199735164642,-0.002589999930933118
-50.006919860839844,-36.84748458862305,87.4735336303711,1.1208339929580688,0.08237099647521973,0.0801519975066185,-0.17125199735164642,-0.002589999930933118
-45.45152282714844,-41.92580795288086,87.8448257446289,0.9562360048294067,0.07543499767780304,0.0835999995470047,-0.16433200240135193,0.0008619999862276018
-40.59962463378906,-46.82622528076172,87.81791687011719,0.768123984336853,0.06849899888038635,0.0973920002579689,-0.16779200732707977,-0.006041999906301498
-35.51051712036133,-51.516395568847656,87.26367950439453,0.5094699859619141,0.05809500068426132,0.1042879968881607,-0.16433200240135193,0.004313999786973
-30.41602325439453,-55.877716064453125,86.35967254638672,0.2508159875869751,0.04422299936413765,0.1111840009689331,-0.16433200240135193,-0.002589999930933118
-25.165189743041992,-60.05574035644531,85.26732635498047,0.1410840004682541,0.030350999906659126,0.12152799963951111,-0.15741199254989624,-0.002589999930933118
-19.973657608032227,-63.996559143066406,83.86288452148438,-0.007837999612092972,0.02341499924659729,0.1318719983100891,-0.16087199747562408,0.0008619999862276018
-14.685086250305176,-67.55461883544922,82.20553588867188,-0.03919000178575516,0.016479000449180603,0.1387680023908615,-0.1539520025253296,-0.002589999930933118
-9.14313793182373,-70.945556640625,79.98856353759766,-0.03135199844837189,0.002607000060379505,0.14221599698066711,-0.15049199759960175,-0.002589999930933118
-3.595798969268799,-74.0453872680664,77.49178314208984,-0.11756999790668488,-0.004329000134021044,0.14221599698066711,-0.15049199759960175,0.0008619999862276018
1.8167649507522583,-76.9349594116211,74.96809387207031,-0.10189399868249893,-0.014732999727129936,0.15255999565124512,-0.1470319926738739,0.0008619999862276018
7.191592216491699,-79.39865112304688,71.97087860107422,-0.2194640040397644,-0.025136999785900116,0.14911200106143951,-0.13665199279785156,0.004313999786973
12.480162620544434,-81.60356903076172,68.70460510253906,-0.47811800241470337,-0.02860499918460846,0.15945599973201752,-0.12627199292182922,0.0008619999862276018
