220kV墨木I回线电压_1,220kV墨木I回线电压_2,220kV墨木I回线电压_3,220kV墨木I回线电压_4,220kV墨木Ⅰ回线_9,220kV墨木Ⅰ回线_10,220kV墨木Ⅰ回线_11,220kV墨木Ⅰ回线_12
-56.45548629760742,-23.395967483520508,79.56006622314453,0.2723349928855896,0.05536000058054924,-0.15223999321460724,0.11850500106811523,0.012974999845027924
-52.46079635620117,-28.275426864624023,80.63026428222656,0.47464099526405334,0.07092999666929245,-0.15656499564647675,0.11331500113010406,0.007784999907016754
-48.16941452026367,-33.05952072143555,81.30840301513672,0.6380419731140137,0.07265999913215637,-0.16261999309062958,0.10985500365495682,0.012109999544918537
-43.93101501464844,-37.801231384277344,81.8699951171875,0.7469760179519653,0.08303999900817871,-0.16521500051021576,0.09774500131607056,0.006920000072568655
-39.46480178833008,-42.33102035522461,82.01834106445312,0.863690972328186,0.0856349989771843,-0.1643500030040741,0.09774500131607056,0.012974999845027924
-34.88203048706055,-46.643592834472656,81.89118957519531,0.9415010213851929,0.0968799963593483,-0.16261999309062958,0.08390499651432037,0.014705000445246696
-30.103235244750977,-50.86609649658203,81.38787841796875,0.8948150277137756,0.10553000122308731,-0.1600250005722046,0.08477000147104263,0.012974999845027924
-25.128414154052734,-54.664764404296875,80.29119110107422,0.7547569870948792,0.11158499866724014,-0.16088999807834625,0.07179500162601471,0.007784999907016754
-20.2701473236084,-58.51641082763672,79.3110580444336,0.7547569870948792,0.11591000109910965,-0.15656499564647675,0.06055000051856041,0.007784999907016754
-15.231749534606934,-62.01838684082031,77.82762145996094,0.8247860074043274,0.12196499854326248,-0.1505099982023239,0.053630001842975616,0.012109999544918537
-10.09798812866211,-65.22367858886719,75.94683074951172,0.6847280263900757,0.13321000337600708,-0.15137499570846558,0.04411499947309494,0.0034600000362843275
-4.784093856811523,-68.40248107910156,73.80643463134766,0.5835750102996826,0.13234500586986542,-0.14099499583244324,0.030275000259280205,0.009514999575912952
0.540395975112915,-71.17333221435547,71.2951889038086,0.48242199420928955,0.14012999832630157,-0.13666999340057373,0.02162499912083149,0.00865000020712614
5.790713787078857,-73.82233428955078,68.65148162841797,0.4357360005378723,0.1531050056219101,-0.13321000337600708,0.015569999814033508,0.006920000072568655
10.913880348205566,-75.80908203125,65.43560028076172,0.007780999876558781,0.15223999321460724,-0.12196499854326248,0.0025949999690055847,0.014705000445246696
15.915191650390625,-77.65278625488281,62.230308532714844,-0.21786800026893616,0.15223999321460724,-0.11504500359296799,-0.005189999938011169,0.006920000072568655
20.858226776123047,-79.01966857910156,58.65415954589844,-0.4046120047569275,0.1600250005722046,-0.11331500113010406,-0.02162499912083149,0.010379999876022339
25.769472122192383,-80.0474853515625,54.776023864746094,-0.49020299315452576,0.16261999309062958,-0.10466500371694565,-0.028544999659061432,0.011245000176131725
30.61184310913086,-80.88986206054688,50.78662872314453,-0.46685999631881714,0.16780999302864075,-0.0968799963593483,-0.04324999824166298,0.006920000072568655
35.36415100097656,-81.41436767578125,46.670082092285156,-0.3968310058116913,0.1686750054359436,-0.08909499645233154,-0.05103499814867973,0.00432500010356307
40.100563049316406,-81.74284362792969,42.421085357666016,-0.20230600237846375,0.16694499552249908,-0.08044499903917313,-0.0562250018119812,0.00865000020712614
44.67273712158203,-81.67396545410156,37.9760627746582,0.05446700006723404,0.17299999296665192,-0.07958000153303146,-0.06227999925613403,0.006054999772459269
49.12305450439453,-81.31900024414062,33.35620880126953,0.2723349928855896,0.16954000294208527,-0.06660500168800354,-0.07611999660730362,0.006054999772459269
53.350860595703125,-80.60906982421875,28.5615177154541,0.4435169994831085,0.16780999302864075,-0.06141500174999237,-0.07352499663829803,0.00432500010356307
57.181312561035156,-79.44351196289062,23.697954177856445,0.5135459899902344,0.16694499552249908,-0.05449499934911728,-0.08217500150203705,0.005189999938011169
60.821041107177734,-78.08192443847656,18.83439064025879,0.7080709934234619,0.16261999309062958,-0.04324999824166298,-0.08736500144004822,0.009514999575912952
64.25944519042969,-76.60907745361328,13.965527534484863,0.6925089955329895,0.1600250005722046,-0.031139999628067017,-0.0968799963593483,0.00432500010356307
67.49652099609375,-74.66471099853516,8.858256340026855,0.599137008190155,0.15916000306606293,-0.025085000321269035,-0.10379999876022339,0.007784999907016754
70.4898910522461,-72.42366027832031,3.6238319873809814,0.6069179773330688,0.14272500574588776,-0.005189999938011169,-0.11072000116109848,0.005189999938011169
73.20246887207031,-69.91770935058594,-1.515228033065796,0.599137008190155,0.14272500574588776,0.0025949999690055847,-0.1124500036239624,0.007784999907016754
75.63424682617188,-67.14155578613281,-6.638393878936768,0.6847280263900757,0.1349399983882904,0.012974999845027924,-0.11504500359296799,0.0
77.57331848144531,-63.98924255371094,-11.745665550231934,0.7703189849853516,0.13321000337600708,0.025949999690055847,-0.12196499854326248,0.006054999772459269
79.3110580444336,-60.55084228515625,-16.799957275390625,0.7547569870948792,0.1262899935245514,0.0337349995970726,-0.1375350058078766,0.0008650000090710819
80.68324279785156,-56.810455322265625,-21.573455810546875,1.3227699995040894,0.11850500106811523,0.04930499941110611,-0.13840000331401825,0.00865000020712614
81.67396545410156,-52.7256965637207,-26.421125411987305,1.7662869691848755,0.11072000116109848,0.05536000058054924,-0.14445500075817108,0.01643499918282032
82.7441635131836,-48.121734619140625,-30.78137969970703,3.960529088973999,0.09515000134706497,0.05968499928712845,-0.1574299931526184,0.035464998334646225
81.47264099121094,-44.513797760009766,-34.315147399902344,1.0270919799804688,0.05017000064253807,0.053630001842975616,-0.1911650002002716,0.1280200034379959
81.24482727050781,-34.23567581176758,-34.728389739990234,16.690244674682617,0.1825149953365326,-0.8009899854660034,-1.0371350049972534,1.7101049423217773
74.58524322509766,-31.44363021850586,-41.52572250366211,0.10893400013446808,0.08130999654531479,-0.5146750211715698,-0.7767699956893921,1.233489990234375
80.08456420898438,-28.381385803222656,-44.60386276245117,7.983305931091309,-0.03805999830365181,-0.5717650055885315,-0.9852349758148193,1.6452300548553467
87.26335906982422,-21.191999435424805,-41.742942810058594,38.9283447265625,0.10985500365495682,-0.705839991569519,-1.3589149713516235,1.9817149639129639
86.2249526977539,-12.360234260559082,-39.24758529663086,56.55230712890625,0.0337349995970726,-0.7482249736785889,-1.723080039024353,2.463520050048828
76.54550170898438,-11.941692352294922,-45.05949020385742,29.832353591918945,0.01384000014513731,-0.7248700261116028,-2.08032488822937,2.83201003074646
79.07264709472656,-13.14433765411377,-48.41842269897461,25.9029483795166,0.11158499866724014,-0.6997849941253662,-2.521475076675415,3.142544984817505
81.73224639892578,-6.458261966705322,-44.593265533447266,49.12145233154297,-0.05968499928712845,-0.5527349710464478,-2.9038050174713135,3.5577449798583984
77.01172637939453,-3.210587978363037,-48.30716323852539,40.84246826171875,0.0968799963593483,-0.4688299894332886,-3.4202098846435547,3.824165105819702
67.62896728515625,-1.2662220001220703,-51.8674201965332,20.72858428955078,0.052765000611543655,-0.258635014295578,-3.9080700874328613,4.162380218505859
69.29783630371094,1.0860899686813354,-51.825035095214844,27.490272521972656,-0.06227999925613403,0.011245000176131725,-4.389009952545166,4.488484859466553
65.46208953857422,5.801310062408447,-50.90318298339844,31.48192596435547,0.08303999900817871,0.20673500001430511,-4.940879821777344,4.683110237121582
58.66475296020508,8.603952407836914,-58.76541519165039,10.4187593460083,-0.026815000921487808,0.46709999442100525,-5.44950008392334,5.047275066375732
50.16676330566406,12.672816276550293,-57.49919509887695,4.217301845550537,-0.0787149965763092,0.7404400110244751,-6.003964900970459,5.392409801483154
54.73893737792969,16.603931427001953,-57.21839904785156,20.37843894958496,0.03805999830365181,1.036270022392273,-6.594759941101074,5.562815189361572
53.213111877441406,19.586706161499023,-58.02369689941406,21.895734786987305,-0.0968799963593483,1.4125449657440186,-7.155280113220215,5.869890213012695
40.25950241088867,22.18272590637207,-57.319061279296875,4.365140914916992,-0.1081250011920929,1.8087149858474731,-7.725315093994141,6.073164939880371
38.16679382324219,28.7469482421875,-55.63429641723633,15.834335327148438,-0.031139999628067017,2.216130018234253,-8.304864883422852,6.171774864196777
33.32971954345703,30.839658737182617,-52.42900848388672,16.876989364624023,-0.15656499564647675,2.710045099258423,-8.885279655456543,6.374185085296631
32.821109771728516,29.954891204833984,-56.1852912902832,7.866590976715088,-0.028544999659061432,3.1849300861358643,-9.522785186767578,6.4243550300598145
25.939008712768555,35.475406646728516,-51.152191162109375,14.075828552246094,-0.06920000165700912,3.695280075073242,-10.116174697875977,6.540265083312988
23.5443115234375,34.17210006713867,-50.081993103027344,10.169767379760742,-0.21797999739646912,4.250609874725342,-10.668045043945312,6.687314987182617
15.480755805969238,36.50321960449219,-51.55483627319336,-2.2642710208892822,-0.025949999690055847,4.74193000793457,-11.289114952087402,6.616384983062744
8.127132415771484,39.92042922973633,-46.95087432861328,-1.3383320569992065,-0.06055000051856041,5.313694953918457,-11.834930419921875,6.636280059814453
6.405282020568848,42.88731002807617,-47.046241760253906,1.2605220079421997,-0.17905500531196594,5.926115036010742,-12.355660438537598,6.655310153961182
-0.15894000232219696,45.01710510253906,-47.152198791503906,-6.217019081115723,-0.0674699991941452,6.502204895019531,-12.902339935302734,6.505664825439453
-6.113892078399658,45.907169342041016,-46.447566986083984,-14.052486419677734,-0.10898999869823456,7.114624977111816,-13.444695472717285,6.4788498878479
-12.805266380310059,48.98530960083008,-42.53764343261719,-13.173233032226562,-0.12196499854326248,7.738289833068848,-13.92736530303955,6.37245512008667
-14.786718368530273,52.063446044921875,-39.31645965576172,-4.933154106140137,-0.10985500365495682,8.348114967346191,-14.387544631958008,6.1882100105285645
-18.235715866088867,51.3800048828125,-38.77606201171875,-10.870057106018066,-0.13666999340057373,8.994270324707031,-14.821775436401367,6.012615203857422
-26.62244987487793,51.756160736083984,-36.29659652709961,-20.68189811706543,-0.12196499854326248,9.626585006713867,-15.226594924926758,5.773009777069092
-27.973440170288086,54.80781173706055,-31.73501968383789,-9.072646141052246,-0.14531999826431274,10.256304740905762,-15.609789848327637,5.541190147399902
-34.177398681640625,55.311119079589844,-27.115163803100586,-10.403197288513184,-0.1236950010061264,10.885160446166992,-15.969630241394043,5.254875183105469
